timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-1,-1,0,-1,-2,-1,-2,0.0
0.01,-1,-1,-2,-2,-2,0,-1,-1,0.0
0.015,-2,1,-2,-2,-1,-1,-1,-2,0.0
0.02,-2,0,-2,-1,-1,-1,-2,-2,0.0
0.025,-1,-1,-1,-1,0,0,0,0,0.0
0.03,0,-2,-1,1,-2,-1,0,-2,0.0
0.035,0,-1,-1,0,-1,-2,-1,-1,0.0
0.04,-1,0,1,-3,-2,0,-1,-1,0.0
0.045,-2,-2,0,-2,-1,-2,0,0,0.0
0.05,0,-1,-2,-1,-1,-1,-2,0,0.0
0.055,-1,-1,-1,-1,-1,-2,0,0,0.0
0.06,1,-1,-2,-2,-1,-1,-2,-2,0.0
0.065,-2,-2,-1,-1,-1,-2,-2,-2,0.0
0.07,-2,0,-1,-3,-1,-1,-1,-1,0.0
0.075,0,-2,-1,-2,-1,0,0,-2,0.0
0.08,-2,-1,-2,0,-1,-1,-3,-2,0.0
0.085,-1,-1,0,-2,-1,0,0,1,0.0
0.09,-1,-2,0,-1,-1,-1,-1,-1,0.0
0.095,-2,-1,-2,-1,0,0,-3,-1,0.0
0.1,-2,-2,-1,-1,0,0,0,-1,0.0
0.105,0,-1,-1,-2,1,-1,-2,-1,0.0
0.11,-1,-1,-1,-1,-1,0,-1,-2,0.0
0.115,0,-2,-1,-3,-2,-1,-2,0,0.0
0.12,0,-1,-2,0,0,-3,-2,-1,0.0
0.125,0,-2,-1,-1,-1,0,0,0,0.0
0.13,-3,-2,-3,1,-1,0,0,-1,0.0
0.135,0,-1,-1,-2,-2,0,1,1,0.0
0.14,-3,-2,-2,0,-1,-1,0,-1,0.0
0.145,-1,-1,2,0,0,-1,-1,-3,0.0
0.15,-1,0,0,-1,-2,-2,-1,-1,0.0
0.155,-1,0,-1,-1,0,0,-3,-1,0.0
0.16,-1,-1,-2,-1,-1,0,0,-3,0.0
0.165,-1,0,-1,-2,-1,-1,0,0,0.0
0.17,-2,-2,-1,-1,-1,0,-2,-1,0.0
0.17500000000000002,-2,-1,-1,-2,-2,-2,-2,-1,0.0
0.18,-1,0,0,-2,0,-2,-2,-1,0.0
0.185,-3,-1,-1,-1,-3,-2,-1,-2,0.0
0.19,-2,0,1,-1,0,-1,0,-1,0.0
0.195,0,-1,-1,-1,0,-1,-1,0,0.0
0.2,1,0,0,-2,-1,-1,0,-1,0.0
0.20500000000000002,0,-1,-2,-1,-3,-1,0,0,0.0
0.21,-1,0,0,-1,-2,-2,0,-1,0.0
0.215,-1,-2,-1,0,-2,-1,0,0,0.0
0.22,-1,-1,-1,-1,-1,-3,-1,1,0.0
0.225,0,-1,0,-1,1,0,-1,-1,0.0
0.23,0,0,0,-1,-1,-1,-1,0,0.0
0.23500000000000001,0,-2,0,-1,-1,0,-2,-3,0.0
0.24,-2,0,0,0,-2,-1,-1,1,0.0
0.245,-1,0,-3,-1,0,0,-1,0,0.0
0.25,0,-2,-3,0,-1,-1,0,-1,0.0
0.255,-2,0,-2,1,-2,-3,0,-1,0.0
0.26,-3,-1,-2,-2,-2,-1,-2,-2,0.0
0.265,1,-1,-1,-2,0,0,-2,-2,0.0
0.27,1,-2,0,-2,0,-1,-1,1,0.0
0.275,-1,-1,-1,-1,0,-1,1,-1,0.0
0.28,0,-2,-1,0,-1,-1,-1,-1,0.0
0.28500000000000003,-2,0,0,1,-1,-3,0,0,0.0
0.29,-1,0,-1,-1,-2,0,-2,-1,0.0
0.295,0,0,0,-2,-1,-1,-1,-1,0.0
0.3,1,-2,-2,-1,-2,-1,-3,-1,0.0
0.305,-2,-1,-1,0,-3,-1,0,-1,0.0
0.31,-1,0,-1,-1,-1,-2,0,-1,0.0
0.315,-1,-1,-2,-2,-1,-2,0,-1,0.0
0.32,0,-1,0,-1,-2,0,0,-2,0.0
0.325,-1,-2,-2,-1,-1,-1,-2,-3,0.0
0.33,-1,-2,-1,0,0,0,-2,-2,0.0
0.335,-1,-2,0,-1,-3,0,-3,1,0.0
0.34,0,-1,-2,-1,-2,-2,1,-1,0.0
0.34500000000000003,1,-3,-2,-2,-1,-2,-1,-1,0.0
0.35000000000000003,-2,0,-1,-1,-2,-1,-1,-1,0.0
0.355,-1,-1,-2,-1,-1,-1,-3,-4,0.0
0.36,-2,-2,-2,1,0,-1,0,1,0.0
0.365,-1,0,-2,0,0,-2,-1,-1,0.0
0.37,0,-3,0,0,-1,-1,-2,-2,0.0
0.375,-1,-1,-2,0,0,-1,-1,-2,0.0
0.38,-2,-2,0,-1,-2,0,-1,-1,0.0
0.385,0,-1,-1,-3,-1,-1,-1,-1,0.0
0.39,0,-2,-2,-1,-2,-1,0,0,0.0
0.395,-2,-2,0,0,-2,-1,1,-1,0.0
0.4,0,1,-1,-1,1,0,-2,-3,0.0
0.405,0,-2,-1,-1,-2,0,-1,-2,0.0
0.41000000000000003,-1,-1,0,0,0,-1,0,-1,0.0
0.41500000000000004,-2,0,-1,-1,-2,-1,-1,-1,0.0
0.42,-2,-2,-1,-2,-1,-1,-2,0,0.0
0.425,-2,-2,-1,-1,-1,-1,-2,-1,0.0
0.43,-1,-2,-3,-2,0,-1,0,-2,0.0
0.435,-2,-2,-1,2,-2,-1,0,-2,0.0
0.44,-1,-1,0,-2,0,-3,-2,-2,0.0
0.445,-1,1,-1,-2,-1,-1,-2,-2,0.0
0.45,0,0,-1,-1,0,0,0,0,0.0
0.455,-1,-1,0,-2,2,0,-2,-1,0.0
0.46,0,0,0,0,-1,-1,-2,-2,0.0
0.465,-2,-2,0,0,0,0,0,-2,0.0
0.47000000000000003,0,-1,-1,-2,1,-1,-3,-1,0.0
0.47500000000000003,-1,-1,-2,-2,-2,-1,0,-1,0.0
0.48,-1,0,-1,-3,-1,0,-1,0,0.0
0.485,-1,-1,-1,-2,-1,-1,0,0,0.0
0.49,-2,-1,-1,1,0,-2,-1,-1,0.0
0.495,-1,-1,0,-1,0,-3,-1,-2,0.0
0.5,0,-3,-2,-1,-3,-2,0,1,0.0
0.505,-1,0,-1,-2,-2,0,-1,0,0.0
0.51,-2,0,-2,0,0,0,-1,-1,0.0
0.515,0,-1,0,-2,-2,-1,-1,-3,0.0
0.52,0,-2,-1,1,-1,0,-1,-2,0.0
0.525,0,-1,-2,2,0,-1,-3,-2,0.0
0.53,-2,0,-2,-2,-2,0,-2,-2,0.0
0.535,0,-2,-4,-2,0,0,-1,-1,0.0
0.54,-1,1,0,-2,-1,-1,-1,-2,0.0
0.545,-1,-1,-2,0,0,0,-1,1,0.0
0.55,-1,-3,-1,-2,-1,-2,-2,-2,0.0
0.555,0,0,0,-1,-2,1,-2,-1,0.0
0.56,-1,-3,-1,-2,1,0,0,-2,0.0
0.5650000000000001,0,-2,-1,-1,-1,-1,-1,-1,0.0
0.5700000000000001,-1,-1,-1,-2,-3,-1,-2,-1,0.0
0.5750000000000001,-1,-1,0,-1,-1,-2,-1,1,0.0
0.58,-3,1,-2,-3,-2,0,-2,0,0.0
0.585,-1,-1,0,-1,-2,0,-2,0,0.0
0.59,-1,-3,0,-3,-2,0,-1,-1,0.0
0.595,0,-2,-1,-1,-1,-1,-1,-1,0.0
0.6,0,-1,-2,0,-1,-2,-1,0,0.0
0.605,-1,0,-2,-2,-1,-1,0,-2,0.0
0.61,-2,1,0,0,-1,-1,-1,0,0.0
0.615,-1,-1,-1,-1,0,-1,-1,0,0.0
0.62,-2,-1,-1,0,0,-1,0,-2,0.0
0.625,-3,-1,-1,-1,-1,-2,-1,-1,0.0
0.63,0,-2,-1,0,-1,0,-1,-3,0.0
0.635,-1,-1,0,-3,-2,-2,-1,-2,0.0
0.64,0,-2,0,0,0,-1,-2,-2,0.0
0.645,-2,0,-1,0,-1,-2,-2,1,0.0
0.65,-1,-2,0,-3,-1,-1,-3,0,0.0
0.655,-1,-1,-2,0,0,-2,-1,-1,0.0
0.66,0,-1,-1,0,-2,-1,-2,-1,0.0
0.665,-1,-1,0,0,1,-1,0,-2,0.0
0.67,-1,-1,-1,0,-2,-3,-1,-2,0.0
0.675,-2,-1,-2,-1,-1,0,-1,0,0.0
0.68,-1,-2,-1,-3,-1,-2,-2,0,0.0
0.685,-1,-1,-1,-2,0,-1,-1,-2,0.0
0.6900000000000001,0,-1,-1,-2,-1,0,-1,-1,0.0
0.6950000000000001,-1,0,-1,0,1,-2,-1,-1,0.0
0.7000000000000001,-2,0,-1,1,0,0,-1,-1,0.0
