timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,2,-1,0,0,0,0,0,-2,0.0
0.01,1,-2,1,-3,-1,-4,0,-1,0.0
0.015,0,0,-3,-2,0,2,-4,0,0.0
0.02,-2,0,-2,-1,-2,3,-3,1,0.0
0.025,-2,-2,0,-2,-2,-1,-1,-1,0.0
0.03,-2,0,-1,-2,0,-4,-1,0,0.0
0.035,-3,-2,-1,-2,0,-4,-2,-1,0.0
0.04,-2,-1,-1,-2,0,-5,3,-2,0.0
0.045,-5,-2,0,1,-3,-1,-1,-1,0.0
0.05,-4,0,0,-1,-2,-2,-5,0,0.0
0.055,-7,0,1,-3,-2,-2,1,0,0.0
0.06,-5,1,0,1,0,-3,-5,0,0.0
0.065,-4,-2,-1,2,3,-2,3,-3,0.0
0.07,-4,-2,-2,-2,0,1,-1,-2,0.0
0.075,-5,1,0,2,-3,1,0,-1,0.0
0.08,-4,-2,-1,-3,0,-2,-1,-2,0.0
0.085,-2,4,2,-2,-3,-5,-3,0,0.0
0.09,-3,2,-1,-1,-4,3,-2,1,0.0
0.095,-1,-1,0,-3,0,1,-3,-3,0.0
0.1,0,0,-4,-1,0,-1,3,-3,0.0
0.105,0,-1,0,-2,0,2,-1,-1,0.0
0.11,-2,0,-1,1,-1,1,-3,-4,0.0
0.115,-2,-3,-1,0,-1,-2,-3,-2,0.0
0.12,-3,-3,-2,-2,0,0,1,1,0.0
0.125,-1,-2,0,2,-5,1,-3,-2,0.0
0.13,-1,-3,-7,-7,-3,-2,1,-3,0.0
0.135,1,1,0,0,1,2,-1,-2,0.0
0.14,1,0,-2,-1,-2,-2,-5,2,0.0
0.145,1,-1,-2,-4,0,-1,-3,-2,0.0
0.15,-1,-1,-1,1,-1,0,1,-2,0.0
0.155,0,-4,-3,-3,-2,0,0,0,0.0
0.16,2,-1,-3,-1,0,0,0,1,0.0
0.165,4,0,-1,-1,-1,-1,0,3,0.0
0.17,5,1,2,-1,-1,0,-5,-5,0.0
0.17500000000000002,3,-1,0,0,-1,-1,1,-2,0.0
0.18,3,0,1,-1,-1,1,-4,-6,0.0
0.185,3,-3,-3,0,0,-3,2,-5,0.0
0.19,0,-2,-1,0,8,1,1,1,0.0
0.195,0,2,0,-1,15,-1,-2,2,0.0
0.2,-1,-3,-3,-1,10,-1,0,0,0.0
0.20500000000000002,0,1,2,-1,-2,-1,0,2,0.0
0.21,0,0,-3,-1,-11,-6,-2,-2,0.0
0.215,1,-1,-3,2,-16,-1,0,-2,0.0
0.22,2,1,-2,-2,-8,46,0,-1,0.0
0.225,-1,-1,-3,-5,-2,19,-5,-1,0.0
0.23,1,-1,3,0,-3,-29,1,1,0.0
0.23500000000000001,1,-1,1,-1,-2,-28,-3,3,0.0
0.24,0,-3,-1,-1,-6,-28,-1,-6,0.0
0.245,3,-4,-4,0,-5,-7,-3,-2,0.0
0.25,4,-1,-3,-2,-1,17,-2,-1,0.0
0.255,3,-2,-2,-4,1,4,-2,-10,0.0
0.26,0,2,1,2,-4,1,-3,-2,0.0
0.265,-5,3,-4,0,0,0,0,-3,0.0
0.27,-9,-1,0,1,0,0,-4,1,0.0
0.275,-9,0,0,0,-2,1,-2,2,0.0
0.28,-12,-2,0,-1,0,-1,0,-1,0.0
0.28500000000000003,-14,-2,1,0,-1,-3,-1,3,0.0
0.29,-12,-1,-1,-1,-7,6,-1,1,0.0
0.295,-9,0,-2,-2,0,7,-1,-1,0.0
0.3,-6,0,-1,0,-2,-4,-1,-4,0.0
0.305,-6,0,1,0,3,-6,-1,-1,0.0
0.31,-3,0,-3,0,-2,0,0,1,0.0
0.315,-3,-1,-2,-1,-2,1,2,0,0.0
0.32,-2,-1,-2,-2,1,-9,0,0,0.0
0.325,-1,-1,-1,-1,0,-1,-3,-3,0.0
0.33,-1,-1,1,0,2,3,-2,-3,0.0
0.335,-2,-1,-1,0,-2,4,-5,-3,0.0
0.34,-1,-1,0,0,-6,-2,-3,4,0.0
0.34500000000000003,-1,-1,0,-2,0,-1,0,-2,0.0
0.35000000000000003,1,-1,-1,-3,5,-1,-1,1,0.0
0.355,-1,-1,-1,-2,-1,1,-2,-3,0.0
0.36,-2,-1,-1,-2,1,-2,-2,1,0.0
0.365,-1,-2,0,0,1,1,-2,-2,0.0
0.37,-3,-1,-1,-1,0,-1,1,0,0.0
0.375,-2,0,-1,-2,1,1,-1,0,0.0
0.38,-2,0,-2,-2,0,-3,0,1,0.0
0.385,1,-1,0,-2,0,-5,-2,-2,0.0
0.39,0,-2,0,-1,2,3,-1,-2,0.0
0.395,3,-1,-2,-1,6,1,-2,0,0.0
0.4,-1,-2,0,0,2,2,-3,-1,0.0
0.405,0,-1,0,-3,-4,0,-1,-1,0.0
0.41000000000000003,0,-2,-2,-1,-5,-2,-1,0,0.0
0.41500000000000004,0,0,-3,1,-7,-1,0,2,0.0
0.42,2,-1,-1,-1,-4,-1,-3,-3,0.0
0.425,-1,-1,-1,-2,-2,-3,-2,-1,0.0
0.43,1,0,1,-2,2,3,-4,-2,0.0
0.435,-2,0,0,-3,-3,4,-3,-2,0.0
0.44,2,0,0,-1,2,-5,-5,-1,0.0
0.445,0,-1,0,0,3,-5,0,-1,0.0
0.45,-1,-2,1,0,2,5,-2,-1,0.0
0.455,0,-1,-1,-1,-1,1,-3,0,0.0
0.46,-1,-1,-1,-1,-6,-1,-1,-1,0.0
0.465,-1,0,-3,-3,-7,1,-3,-4,0.0
0.47000000000000003,-2,1,1,-3,0,2,-4,2,0.0
0.47500000000000003,0,-1,0,-2,-3,2,0,0,0.0
0.48,-1,2,0,-1,-2,-4,-2,0,0.0
0.485,-1,0,0,1,2,4,-3,2,0.0
0.49,0,-1,-2,-1,0,-5,-1,-2,0.0
0.495,-1,0,-2,0,-3,-2,-4,-1,0.0
0.5,-1,-1,1,-3,3,5,-6,-1,0.0
0.505,0,-2,0,0,-3,-1,1,0,0.0
0.51,-2,-2,-1,1,-5,-2,-2,-1,0.0
0.515,0,-2,0,-1,0,-1,0,-1,0.0
0.52,1,6,-3,-2,-2,-5,-1,-1,0.0
0.525,2,2,-1,0,2,-1,-6,-2,0.0
0.53,3,-3,-1,-1,-5,-4,0,0,0.0
0.535,0,-2,1,0,-7,-6,-1,-2,0.0
0.54,-1,-7,0,1,-6,-3,1,-2,0.0
0.545,-3,-1,-1,0,-5,-2,-2,2,0.0
0.55,-1,-1,-2,-2,-5,-1,0,0,0.0
0.555,0,-2,0,1,-3,-3,-3,-1,0.0
0.56,1,-1,0,-1,-1,0,-2,-1,0.0
0.5650000000000001,0,-1,-1,-1,-3,1,-3,-1,0.0
0.5700000000000001,-1,-1,-2,1,-4,-2,1,-3,0.0
0.5750000000000001,1,0,-1,0,-1,2,-3,3,0.0
0.58,0,-2,-1,-1,-1,1,0,-1,0.0
0.585,1,-3,-2,-1,2,-1,-2,-3,0.0
0.59,1,1,0,1,5,-3,0,1,0.0
0.595,-2,0,-1,-2,4,-6,2,-2,0.0
0.6,-3,-3,0,-1,4,-4,-1,-1,0.0
0.605,-4,-2,-1,-1,-1,-2,-1,1,0.0
0.61,-3,0,0,-2,0,1,-1,-1,0.0
0.615,-2,0,-2,0,2,-1,0,-1,0.0
0.62,-3,0,-2,-2,0,0,0,-2,0.0
0.625,-4,1,-1,-2,-1,-2,1,-4,0.0
0.63,-1,-1,-2,-1,-3,0,-2,-2,0.0
0.635,-1,-1,0,0,0,1,-1,0,0.0
0.64,2,0,0,-1,-2,1,-1,-2,0.0
0.645,-3,-1,-1,1,-2,1,1,-1,0.0
0.65,-1,0,1,-2,-1,-1,-2,-2,0.0
0.655,-1,0,0,-1,-2,-1,-2,-1,0.0
0.66,-2,-1,-2,-1,-2,-2,-2,0,0.0
0.665,0,1,-1,1,2,1,-3,0,0.0
0.67,-2,-3,-2,1,-2,0,-4,0,0.0
0.675,-1,-1,-1,-1,2,0,-1,-1,0.0
0.68,-1,-1,-2,-2,0,1,-2,-2,0.0
0.685,0,0,1,-1,-1,0,-3,-1,0.0
0.6900000000000001,-1,0,0,-3,-1,0,-2,2,0.0
0.6950000000000001,0,0,-2,-1,-1,-2,-1,1,0.0
0.7000000000000001,0,0,-2,-2,-1,-2,-1,-1,0.0
0.705,0,-1,-2,-2,-5,-1,-3,0,0.0
0.71,-2,-1,-1,-3,0,1,-2,-8,0.0
0.715,-1,-1,0,-3,-5,2,-3,-1,0.0
0.72,-1,-2,-1,0,-2,-2,-1,-1,0.0
0.725,-1,-1,-2,-2,0,-1,-1,5,0.0
0.73,0,-1,-1,-1,-1,-3,-6,-1,0.0
0.735,-4,-3,0,0,2,1,0,-1,0.0
0.74,-2,-2,1,-1,-2,0,-3,0,0.0
0.745,-1,-2,0,-1,-4,-2,-1,-3,0.0
0.75,-3,1,0,-2,0,0,-1,1,0.0
0.755,1,0,0,0,0,0,-2,-4,0.0
0.76,-1,0,0,1,1,-2,0,-1,0.0
0.765,0,-1,-2,-4,-2,-3,-2,-1,0.0
0.77,0,-1,-2,0,-1,1,-2,-2,0.0
0.775,-1,-1,-1,-2,-3,0,-2,-2,0.0
0.78,0,1,-1,0,-1,-1,-1,2,0.0
0.785,-2,-2,0,1,0,0,-4,-2,0.0
0.79,-1,-3,-1,-1,-2,-3,-2,0,0.0
0.795,1,0,-2,-2,-3,-1,0,0,0.0
0.8,-1,-1,-2,0,-1,0,-2,-1,0.0
0.805,-1,-1,-1,-1,0,-2,-4,-3,0.0
0.81,0,-1,-2,1,-1,-2,-4,-1,0.0
0.8150000000000001,-2,-2,-1,-2,1,-1,-4,-2,0.0
0.8200000000000001,-1,-3,-1,-3,-1,0,-2,-1,0.0
0.8250000000000001,0,0,-1,0,1,1,0,1,0.0
0.8300000000000001,0,-3,0,-2,-3,0,-1,-2,0.0
0.835,-2,0,-2,-1,-4,-1,-2,0,0.0
0.84,-1,0,-2,0,0,4,-1,-1,0.0
