timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,3,-1,-2,1,0,-1,-1,0.0
0.01,-3,-2,-1,-5,-3,-1,-1,-1,0.0
0.015,0,-1,-3,2,1,-1,-1,-1,0.0
0.02,-1,-12,1,-10,-2,-2,-1,-1,0.0
0.025,2,8,0,2,-3,-2,-2,0,0.0
0.03,-1,-4,-2,-1,1,0,1,-1,0.0
0.035,-2,2,-4,3,2,-1,0,-1,0.0
0.04,1,2,-4,2,0,1,0,-2,0.0
0.045,-3,-8,1,-4,-1,-1,-1,-3,0.0
0.05,1,3,1,-4,-4,-3,0,-1,0.0
0.055,-6,-8,0,1,2,1,0,-3,0.0
0.06,1,5,-6,3,1,-2,-1,-1,0.0
0.065,-2,2,0,0,-2,-1,-1,0,0.0
0.07,0,-2,-5,0,-1,-1,-1,-1,0.0
0.075,3,1,-6,-4,-2,-1,-1,1,0.0
0.08,-5,-4,0,1,-1,0,-2,-2,0.0
0.085,-2,-4,-2,1,0,-3,-1,-2,0.0
0.09,-1,0,-4,-4,-2,0,-3,-2,0.0
0.095,1,1,-2,-3,-5,-3,-2,0,0.0
0.1,-3,-5,-5,3,2,0,-1,-3,0.0
0.105,0,-1,-5,-1,-2,-2,1,-2,0.0
0.11,-2,2,2,1,0,0,-3,0,0.0
0.115,1,1,3,-1,-2,0,0,-1,0.0
0.12,-4,-6,-3,-8,-4,-4,-3,-2,0.0
0.125,-1,1,-2,1,0,-2,0,-2,0.0
0.13,-1,2,0,2,2,1,2,-3,0.0
0.135,-1,-2,1,2,-3,-2,-1,-1,0.0
0.14,0,2,-2,-2,-1,0,0,-1,0.0
0.145,-1,1,1,-3,-3,-3,-2,1,0.0
0.15,0,-6,1,2,-2,-1,0,1,0.0
0.155,0,-1,-2,1,0,0,0,0,0.0
0.16,0,1,2,0,-1,0,0,-1,0.0
0.165,-3,-5,-3,-2,-2,-2,-1,-2,0.0
0.17,-1,0,1,1,-1,-2,-3,-3,0.0
0.17500000000000002,-2,-3,-4,-7,-1,-1,-1,0,0.0
0.18,0,2,0,-2,-2,-1,0,-1,0.0
0.185,-2,1,-5,2,1,0,0,-1,0.0
0.19,-2,-3,-6,-4,-2,0,0,0,0.0
0.195,0,0,-2,2,0,-1,-2,-1,0.0
0.2,-4,-7,0,-4,-4,-2,-2,0,0.0
0.20500000000000002,-1,-2,-2,-2,-1,-1,-1,-2,0.0
0.21,-1,-1,-5,0,1,-1,-1,1,0.0
0.215,-2,-3,0,-1,-3,-2,-1,-1,0.0
0.22,0,-3,-2,-3,-2,-2,-1,0,0.0
0.225,-1,2,-1,-2,-4,-1,-1,-2,0.0
0.23,0,-3,-2,-1,-1,0,-1,-2,0.0
0.23500000000000001,-5,0,-4,1,2,1,-2,-3,0.0
0.24,1,1,0,0,-1,-2,-1,-2,0.0
0.245,-1,-5,0,-2,-2,-2,-1,1,0.0
0.25,0,-1,1,2,-2,-1,-1,-2,0.0
0.255,1,-1,2,-4,-3,-2,0,1,0.0
0.26,0,-7,0,-1,0,-1,-2,-2,0.0
0.265,1,15,-1,1,0,0,-2,1,0.0
0.27,-2,1,-4,-5,-4,-4,-2,0,0.0
0.275,1,-9,3,-1,-3,-3,0,-2,0.0
0.28,-5,7,-3,-2,0,-1,-1,-2,0.0
0.28500000000000003,-2,-6,2,-2,-1,-1,-1,-2,0.0
0.29,-2,3,-2,0,-1,-2,-1,-2,0.0
0.295,-1,5,2,0,0,0,-2,0,0.0
0.3,0,-1,-1,-5,-4,-3,-2,2,0.0
0.305,0,-3,-1,0,0,-2,-1,-1,0.0
0.31,2,0,-2,-2,-2,-1,-1,0,0.0
0.315,-5,-12,-2,-3,1,0,1,-3,0.0
0.32,0,0,-1,0,-2,-2,-2,-3,0.0
0.325,0,1,-2,1,-1,1,0,0,0.0
0.33,1,-1,-1,0,1,-2,0,0,0.0
0.335,-2,0,0,-1,-2,-3,-2,1,0.0
0.34,0,-5,-1,0,0,2,-1,0,0.0
0.34500000000000003,-3,1,-3,-2,0,-1,0,-1,0.0
0.35000000000000003,-2,-2,3,-2,-1,-2,-2,0,0.0
0.355,-1,5,0,-1,-1,-1,-2,-2,0.0
0.36,-1,0,-3,0,-2,-2,0,-1,0.0
0.365,1,-6,3,-2,-2,-3,-3,-1,0.0
0.37,1,-1,-2,-2,-1,0,1,-2,0.0
0.375,3,10,-6,2,2,1,-1,0,0.0
0.38,-2,-1,1,-3,1,-1,-1,-1,0.0
0.385,0,-2,0,-2,-3,-3,0,-1,0.0
0.39,-2,2,0,-2,-1,-2,-2,0,0.0
0.395,-1,-6,0,0,0,-1,-1,-2,0.0
0.4,-10,7,-1,0,0,-1,-1,0,0.0
0.405,0,0,2,0,-1,-1,-2,-1,0.0
0.41000000000000003,-2,-5,1,-1,-2,-1,-2,-3,0.0
0.41500000000000004,2,0,1,-2,-5,-2,0,0,0.0
0.42,-6,-10,5,1,2,2,0,-3,0.0
0.425,2,15,-3,-2,1,0,0,-1,0.0
0.43,-1,0,1,1,0,0,-2,-1,0.0
0.435,0,0,1,-1,-3,-1,0,-1,0.0
0.44,5,1,1,-4,-4,-4,0,0,0.0
0.445,-5,-9,-1,1,-1,0,0,-3,0.0
0.45,-3,-2,5,0,1,2,1,-3,0.0
0.455,0,0,-1,-3,-1,1,-2,0,0.0
0.46,0,1,0,-1,0,-1,-1,0,0.0
0.465,1,-2,-3,-4,-3,-3,-2,2,0.0
0.47000000000000003,1,-3,-3,-3,-4,-4,-2,1,0.0
0.47500000000000003,-11,-29,1,-1,2,0,-2,-4,0.0
0.48,-2,-11,0,-2,0,-1,1,-1,0.0
0.485,-4,6,1,1,-2,-1,-1,1,0.0
0.49,-4,0,2,-1,-1,1,-1,-1,0.0
0.495,5,12,0,0,0,-1,-1,0,0.0
0.5,2,-3,-2,0,1,1,0,-1,0.0
0.505,1,-1,-2,0,1,-1,-3,-2,0.0
0.51,-1,-5,-1,1,1,-3,-2,-2,0.0
0.515,0,10,-3,0,-3,-2,-1,1,0.0
0.52,-7,-23,-2,-4,-4,-4,0,-3,0.0
0.525,-6,-2,1,-5,-2,-1,0,-2,0.0
0.53,-10,23,-6,2,1,1,-1,-1,0.0
0.535,4,-4,2,0,-3,-1,-1,-1,0.0
0.54,-1,14,-4,3,2,0,0,1,0.0
0.545,-3,-5,-4,-2,0,0,-1,1,0.0
0.55,4,-10,-1,-7,-4,-3,0,-2,0.0
0.555,-3,-7,-5,0,-1,-2,-3,-1,0.0
0.56,0,-6,3,1,0,-1,-1,-1,0.0
0.5650000000000001,6,10,1,-5,-5,-3,-2,0,0.0
0.5700000000000001,0,0,1,2,3,2,0,1,0.0
0.5750000000000001,-8,0,-4,-2,-1,0,0,-3,0.0
0.58,2,0,-2,-2,-3,-2,-2,1,0.0
0.585,7,-28,0,1,-4,-5,-3,1,0.0
0.59,-17,13,-3,6,4,4,0,-4,0.0
0.595,-7,1,1,2,2,2,0,-4,0.0
0.6,2,3,0,-1,-1,0,-1,-1,0.0
0.605,4,-3,-2,-6,-3,-2,1,0,0.0
0.61,11,-6,1,-5,-4,-3,-2,2,0.0
0.615,6,-2,2,-2,-3,-3,-1,1,0.0
