timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-13,-22,-18,-10,-5,-3,-5,-5,0.0
0.01,1,-6,-11,-7,-2,0,-1,-3,0.0
0.015,-2,-1,11,3,-1,0,-1,-1,0.0
0.02,-2,-3,5,-1,1,0,1,-3,0.0
0.025,-3,-3,-8,-1,-3,-1,-1,-1,0.0
0.03,-2,-1,-2,0,0,-1,0,-1,0.0
0.035,1,1,-1,-1,-3,-2,-3,-2,0.0
0.04,1,2,10,8,1,2,0,2,0.0
0.045,3,2,4,-8,-2,-1,1,1,0.0
0.05,-8,-8,-46,-11,-9,-5,-3,-2,0.0
0.055,2,3,10,6,6,2,2,1,0.0
0.06,1,5,18,8,0,-1,0,1,0.0
0.065,1,-1,-13,-19,-8,-3,-2,-3,0.0
0.07,-2,3,7,10,7,2,0,-1,0.0
0.075,3,22,-9,-6,0,-1,-1,0,0.0
0.08,-4,5,9,4,2,0,-2,-4,0.0
0.085,7,-1,3,4,-1,-1,0,1,0.0
0.09,7,0,8,-9,-9,-3,-2,-2,0.0
0.095,-5,-15,-18,1,-3,-2,-1,-3,0.0
0.1,-8,13,-7,0,-1,0,-1,1,0.0
0.105,-5,-1,1,4,3,0,1,-1,0.0
0.11,-3,-5,3,-1,-1,1,0,-1,0.0
0.115,-2,8,1,0,0,0,0,1,0.0
0.12,-6,-3,-4,-1,0,-2,-1,-3,0.0
0.125,2,1,-3,-1,-2,0,-2,0,0.0
0.13,-2,2,1,0,-1,-2,-1,-2,0.0
0.135,-2,-9,-3,0,1,-1,-1,-2,0.0
0.14,4,14,14,3,0,0,-1,0,0.0
0.145,-3,-9,-11,2,0,0,0,1,0.0
0.15,-6,-1,-8,-8,-1,-1,0,-3,0.0
0.155,-2,3,6,-4,-2,-2,-2,0,0.0
0.16,-2,1,33,5,-4,-3,-3,4,0.0
0.165,3,-8,-51,0,1,1,-2,1,0.0
0.17,-4,34,71,16,3,1,2,1,0.0
0.17500000000000002,-9,-19,-22,-8,-3,-4,-3,-3,0.0
0.18,3,-2,3,-10,-1,0,-1,-3,0.0
0.185,-5,3,20,5,0,-1,0,-3,0.0
0.19,6,-20,-20,-3,-3,-2,-3,1,0.0
0.195,5,7,10,8,2,1,-1,0,0.0
0.2,-1,-5,-8,2,-1,-2,-1,2,0.0
0.20500000000000002,0,3,-2,-6,-4,-7,-3,0,0.0
0.21,-3,-4,-11,-7,-4,-3,-4,-7,0.0
0.215,0,0,32,4,4,11,10,2,0.0
0.22,-2,-10,-19,-2,-4,0,-3,-2,0.0
0.225,-4,-6,-18,-30,-13,-10,-7,-5,0.0
0.23,-3,1,14,12,9,9,9,1,0.0
0.23500000000000001,5,6,16,-16,-3,4,0,3,0.0
0.24,1,1,-34,47,23,7,4,-1,0.0
0.245,2,-1,0,-8,-1,-1,-1,2,0.0
0.25,-6,-10,-3,25,8,-6,-6,-1,0.0
0.255,-1,6,-8,-26,-15,-11,-6,-3,0.0
0.26,-7,-11,-27,-6,-19,-7,-3,-4,0.0
0.265,3,9,15,17,32,12,3,1,0.0
0.27,12,-10,23,-7,-15,-6,-3,2,0.0
0.275,-15,-4,-75,8,16,7,0,-7,0.0
0.28,11,26,51,-1,-5,-4,-3,0,0.0
0.28500000000000003,-6,-48,-53,1,-15,-8,-2,-4,0.0
0.29,-11,-6,24,-41,-17,-6,-7,-7,0.0
0.295,1,1,41,6,-6,-3,-2,2,0.0
0.3,3,-2,-27,-2,1,-2,0,2,0.0
0.305,8,4,75,24,4,3,1,2,0.0
0.31,-4,10,-67,-19,4,4,0,-10,0.0
0.315,6,-26,1,-4,-10,-10,-5,4,0.0
0.32,-17,0,-14,-33,-2,-1,-3,2,0.0
0.325,-2,18,21,14,0,0,-1,-14,0.0
0.33,-4,26,15,-2,-10,-8,-3,0,0.0
0.335,-34,-98,-47,-2,1,-6,-7,-11,0.0
0.34,25,78,28,20,9,8,6,12,0.0
0.34500000000000003,-2,-27,-72,-36,-11,-4,-1,1,0.0
0.35000000000000003,20,87,38,-4,-1,1,2,8,0.0
0.355,-20,-46,-67,-5,-1,-3,-4,-9,0.0
0.36,-2,-10,40,11,1,0,0,-2,0.0
0.365,-2,-8,-35,-5,-7,-1,-3,6,0.0
0.37,-5,-30,-85,-8,-2,-3,-2,-5,0.0
0.375,16,35,59,10,-7,-5,-1,0,0.0
0.38,1,11,16,-7,-1,-1,-1,-3,0.0
0.385,3,-7,7,-1,-4,-4,-2,-4,0.0
0.39,2,-34,-9,13,8,3,1,10,0.0
0.395,16,31,4,-1,2,2,-1,-4,0.0
0.4,-10,-52,-34,-13,-9,-7,-5,1,0.0
0.405,-12,31,33,8,3,3,2,-6,0.0
0.41000000000000003,3,-9,7,-1,0,1,0,6,0.0
0.41500000000000004,-18,15,3,1,-3,-4,-4,-21,0.0
0.42,-2,-3,-2,-3,-2,-1,1,3,0.0
0.425,9,5,31,8,3,1,1,7,0.0
0.43,-6,5,-17,-6,1,0,-1,-4,0.0
0.435,3,-45,-14,-2,-2,-2,1,7,0.0
0.44,-6,24,35,-7,-4,-1,0,-4,0.0
0.445,-9,-15,-63,-15,-7,-7,-3,-3,0.0
0.45,-2,-14,11,9,-1,-3,-4,-4,0.0
0.455,5,36,35,0,4,5,4,7,0.0
0.46,-6,-27,-32,-7,-2,-3,-4,-10,0.0
0.465,-10,0,29,-4,-4,-3,-3,-3,0.0
0.47000000000000003,-6,-29,1,4,-1,0,0,0,0.0
0.47500000000000003,9,22,11,7,5,1,1,4,0.0
0.48,2,-2,-2,7,2,1,1,0,0.0
0.485,-3,0,11,2,1,0,-2,0,0.0
0.49,-1,-21,-4,-6,-3,-1,-3,-3,0.0
0.495,5,13,26,-1,-3,0,-1,1,0.0
0.5,-2,13,-16,1,2,1,0,-3,0.0
0.505,4,-8,24,7,4,2,-2,2,0.0
0.51,-3,3,-11,-3,-3,-2,-2,-4,0.0
0.515,4,10,9,5,1,0,0,2,0.0
0.52,0,-20,-27,-2,-4,-3,-2,-8,0.0
0.525,-5,-11,8,-14,-7,-5,-3,10,0.0
0.53,15,9,10,7,2,2,-1,1,0.0
0.535,-16,15,-1,-9,-2,-1,-2,-11,0.0
0.54,-6,-11,13,3,3,1,-2,-19,0.0
0.545,1,-7,11,-1,-3,1,0,18,0.0
0.55,-17,-26,-5,6,1,0,0,-12,0.0
0.555,12,2,-19,-5,-1,-2,-2,11,0.0
0.56,1,-6,-3,1,-1,1,0,0,0.0
0.5650000000000001,-7,13,-1,-3,-1,-1,-1,-14,0.0
0.5700000000000001,7,4,14,4,-1,-3,0,5,0.0
0.5750000000000001,7,15,-4,7,0,0,0,-3,0.0
0.58,-7,-8,0,-17,-8,-6,-4,-1,0.0
0.585,4,9,-15,-9,-3,-1,1,-1,0.0
0.59,-4,14,-11,3,2,1,2,7,0.0
0.595,-13,-4,13,5,2,1,-2,-25,0.0
0.6,1,-2,-4,-7,-2,-4,-2,6,0.0
0.605,1,8,-7,7,-1,0,-2,-5,0.0
0.61,2,1,16,4,-2,-1,1,-3,0.0
0.615,-7,-17,-31,-18,-11,-7,-3,7,0.0
0.62,9,13,-17,1,2,2,1,7,0.0
0.625,-3,1,44,1,-1,-2,0,-10,0.0
0.63,-3,-5,-8,3,2,2,2,0,0.0
0.635,1,3,3,-9,-4,-3,-3,5,0.0
0.64,-5,-13,-8,-3,-2,-2,-2,-2,0.0
0.645,3,9,2,3,3,1,-1,0,0.0
0.65,1,-14,-1,-4,-4,-4,-4,-1,0.0
0.655,3,8,6,6,1,1,2,1,0.0
0.66,2,0,24,2,2,1,-3,1,0.0
0.665,1,-3,-10,3,0,-2,0,-3,0.0
0.67,-7,10,16,-2,-1,-2,0,0,0.0
0.675,-2,1,-4,3,1,0,-1,-1,0.0
0.68,-8,-14,-19,-13,-6,-5,-3,-4,0.0
0.685,6,3,-6,2,0,-1,0,1,0.0
0.6900000000000001,2,-2,-6,-4,-2,-1,-2,-2,0.0
0.6950000000000001,5,5,12,2,0,-1,0,5,0.0
0.7000000000000001,9,30,22,7,3,1,3,1,0.0
0.705,1,-10,-23,0,-1,0,-1,-2,0.0
0.71,-4,-5,-15,-21,-5,-1,-1,-2,0.0
0.715,0,-2,9,-1,-2,0,-1,1,0.0
0.72,-3,-6,2,0,-1,-4,-1,0,0.0
0.725,7,10,15,10,2,1,1,1,0.0
0.73,-5,-6,-19,-7,-3,-2,-3,-3,0.0
0.735,0,-5,-3,5,-1,0,-1,3,0.0
0.74,0,-10,-2,4,4,1,-1,1,0.0
0.745,-10,-25,-18,-12,-8,-5,-4,-4,0.0
0.75,0,-2,-18,-3,0,-2,-2,-1,0.0
0.755,0,3,-10,-2,-1,0,1,0,0.0
0.76,-4,-3,10,3,0,2,0,-1,0.0
0.765,2,16,28,16,6,2,3,2,0.0
0.77,-3,-3,-27,-11,0,0,-2,-1,0.0
0.775,-2,1,1,-13,-9,-5,-3,-2,0.0
0.78,-3,-4,6,14,3,-1,-3,-2,0.0
0.785,6,-4,-30,-13,-4,0,1,0,0.0
0.79,-2,-3,17,13,-1,-4,-2,-5,0.0
0.795,3,2,2,3,3,1,3,2,0.0
0.8,-6,-4,-9,-21,-13,-4,-3,-3,0.0
0.805,1,2,-7,2,8,1,0,-1,0.0
0.81,-7,21,20,7,1,1,2,2,0.0
0.8150000000000001,-1,-17,-3,2,-1,-1,-2,-1,0.0
0.8200000000000001,-8,-7,-9,-5,-3,-1,-2,-3,0.0
0.8250000000000001,-6,8,11,-6,-4,-3,-2,-4,0.0
0.8300000000000001,7,3,8,1,0,3,2,0,0.0
0.835,7,-1,-25,-6,-2,-4,-2,2,0.0
0.84,-3,-6,-1,-4,-1,0,1,1,0.0
0.845,-6,-7,-1,-7,-5,-3,-4,-6,0.0
0.85,2,2,14,5,2,1,1,-1,0.0
0.855,0,7,6,18,2,0,0,1,0.0
0.86,3,-11,-24,-28,-8,-3,-2,0,0.0
0.865,-4,-4,-9,-5,-3,-3,-2,-5,0.0
0.87,4,-4,-4,-1,0,0,-1,5,0.0
0.875,-6,1,26,7,0,0,-2,-5,0.0
0.88,-1,-2,-5,2,1,1,-1,-2,0.0
0.885,1,2,-2,2,0,0,0,0,0.0
0.89,0,-4,1,0,-2,1,-1,-3,0.0
0.895,0,0,-1,3,3,3,0,-1,0.0
0.9,-2,3,5,1,-1,-3,-1,0,0.0
0.905,-8,-7,2,-2,-2,0,0,0,0.0
0.91,1,-8,-14,-6,-5,-4,-2,-2,0.0
0.915,-14,21,-2,-5,0,1,-2,-2,0.0
0.92,-2,-5,1,2,0,-1,0,5,0.0
0.925,5,7,19,3,0,0,0,-8,0.0
