timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-2,0,2,4,3,-4,-3,-1,0.0
0.01,-1,-3,-2,-7,-7,0,0,-1,0.0
0.015,-4,0,-1,1,1,2,1,-2,0.0
0.02,2,-2,-2,-6,-2,-5,-5,0,0.0
0.025,0,-2,-1,1,-2,0,0,0,0.0
0.03,-1,1,2,10,2,-1,0,2,0.0
0.035,0,-2,-6,-12,-7,-2,-3,0,0.0
0.04,-1,-1,-1,0,2,1,-1,-2,0.0
0.045,-1,0,-1,-3,-2,-1,0,-2,0.0
0.05,0,-2,-1,-1,-4,-4,-1,-2,0.0
0.055,-1,-3,0,-4,-1,-2,1,0,0.0
0.06,-2,-2,8,3,-3,-2,-2,-2,0.0
0.065,-1,-3,-9,-9,-7,-2,-4,-2,0.0
0.07,-2,-1,1,3,6,4,3,1,0.0
0.075,0,0,0,7,4,-2,-1,-1,0.0
0.08,-1,0,-2,-2,1,4,3,1,0.0
0.085,0,-4,1,0,-3,-2,-3,-2,0.0
0.09,0,-1,-3,-2,-2,-3,-1,-1,0.0
0.095,-1,0,-1,0,-4,-1,-2,-3,0.0
0.1,-2,-4,-2,0,-5,-7,-4,-2,0.0
0.105,0,-1,2,7,2,4,4,1,0.0
0.11,1,-2,-5,-6,0,1,0,-2,0.0
0.115,0,0,-1,2,-2,-5,-3,-1,0.0
0.12,0,-1,-6,-6,-5,2,0,-3,0.0
0.125,0,-1,-3,-6,-2,-3,-2,-1,0.0
0.13,-1,-1,2,2,-2,-2,0,-1,0.0
0.135,0,-1,-2,-6,-3,1,0,-2,0.0
0.14,-1,-2,-3,-2,-5,-3,-4,-2,0.0
0.145,-2,-1,2,3,4,1,2,2,0.0
0.15,-1,-2,-4,-5,-4,-5,-2,-2,0.0
0.155,-1,-3,-1,6,11,8,7,2,0.0
0.16,-2,1,4,3,-3,-3,-2,-1,0.0
0.165,-2,0,-1,-4,-10,-3,-3,-2,0.0
0.17,-1,-1,2,-1,-3,0,0,-2,0.0
0.17500000000000002,0,-1,-1,-8,-1,-1,0,-1,0.0
0.18,0,-2,-1,4,7,0,-1,-1,0.0
0.185,-3,-1,-2,0,-4,-2,1,-3,0.0
0.19,1,-1,-2,-6,-1,-1,-1,0,0.0
0.195,-1,0,1,-1,-1,0,-1,0,0.0
0.2,-2,0,0,-2,-4,-1,0,-3,0.0
0.20500000000000002,0,-1,0,0,-5,-6,-5,-3,0.0
0.21,-1,-2,-4,0,1,2,-1,-1,0.0
0.215,0,-2,0,1,2,2,2,-1,0.0
0.22,-2,0,-2,-3,0,2,0,0,0.0
0.225,-1,-1,-1,3,1,-3,-1,1,0.0
0.23,-1,-1,2,-2,0,-1,-2,-1,0.0
0.23500000000000001,-2,-2,-14,-3,-2,0,-2,-2,0.0
0.24,1,0,0,0,-2,-4,-3,-1,0.0
0.245,-2,-2,-4,-2,-5,-1,-2,-2,0.0
0.25,-1,-1,-3,-9,-7,-3,-4,-2,0.0
0.255,0,1,2,-5,1,1,1,1,0.0
0.26,-1,-1,-2,2,-1,0,-1,-1,0.0
0.265,-1,-1,1,2,-4,-2,0,-2,0.0
0.27,-1,-1,-1,-2,-4,-4,-2,-1,0.0
0.275,0,-1,1,1,1,-3,-2,0,0.0
0.28,-2,0,0,-1,0,0,0,-2,0.0
0.28500000000000003,0,-1,-1,-3,-1,-2,-2,-2,0.0
0.29,-2,0,0,3,-2,-2,-1,-1,0.0
0.295,0,-2,1,-3,-5,-1,0,0,0.0
0.3,0,-2,-3,-2,0,0,-1,-1,0.0
0.305,-2,-1,-1,0,2,4,0,0,0.0
0.31,-1,-1,-1,-4,-1,-3,-5,-1,0.0
0.315,0,0,-1,2,-1,-5,-2,0,0.0
0.32,-1,0,3,6,-4,0,1,-1,0.0
0.325,0,-2,-8,-6,3,3,1,0,0.0
0.33,0,-1,7,-5,-5,-1,-3,-2,0.0
0.335,-1,-2,-7,-2,0,-5,-3,-5,0.0
0.34,0,-3,0,2,0,-2,-3,1,0.0
0.34500000000000003,1,-1,0,1,-3,0,-2,-2,0.0
0.35000000000000003,-2,-1,3,4,0,2,1,0,0.0
0.355,-1,-1,-1,-4,-2,-1,-2,-2,0.0
0.36,-2,0,0,2,-1,-5,-2,-4,0.0
0.365,0,-3,-1,4,2,0,1,-2,0.0
0.37,-2,-2,-4,1,3,0,3,1,0.0
0.375,-1,0,4,-3,-2,0,-1,-2,0.0
0.38,-4,0,-3,-4,-3,-4,-3,-2,0.0
0.385,-3,0,0,-7,-4,-2,-4,-2,0.0
0.39,1,-1,0,7,-2,-1,2,-1,0.0
0.395,0,-2,-2,-4,3,2,1,2,0.0
0.4,0,-2,-1,-5,-1,-3,-2,-1,0.0
0.405,-2,1,0,0,-2,-3,-1,-1,0.0
0.41000000000000003,0,0,0,-1,-4,-2,-4,-2,0.0
0.41500000000000004,1,-2,2,0,0,-2,-4,-2,0.0
0.42,0,-1,0,-2,-1,0,1,0,0.0
0.425,-1,-2,-3,-2,-4,-3,-1,-2,0.0
0.43,0,-1,-6,-2,1,2,0,1,0.0
0.435,-2,-3,2,2,-2,-2,-2,-2,0.0
0.44,-2,-1,-3,-5,-3,0,-1,-1,0.0
0.445,-1,0,3,9,2,-2,-3,-3,0.0
0.45,-2,-2,-5,-8,-6,-2,-2,-1,0.0
0.455,-1,-1,7,1,-4,-3,-3,-1,0.0
0.46,1,-2,-7,4,5,5,2,2,0.0
0.465,-3,-2,-2,-8,0,-2,-2,-2,0.0
0.47000000000000003,-1,-2,-3,-1,-1,0,-1,-3,0.0
0.47500000000000003,0,0,1,-1,-1,0,-3,-1,0.0
0.48,0,-2,1,0,-5,-4,-4,-4,0.0
0.485,2,1,-1,4,0,2,2,1,0.0
0.49,-1,-1,1,-1,-1,-2,0,-1,0.0
0.495,-2,-1,-7,-4,-2,-2,-1,-2,0.0
0.5,-2,-1,-1,0,0,1,-1,-2,0.0
0.505,-2,-1,-1,-1,2,1,-1,-1,0.0
0.51,-1,-1,1,0,0,-2,0,-1,0.0
0.515,0,-1,-1,0,-4,0,-2,-1,0.0
0.52,-1,0,0,-3,0,-2,-4,-2,0.0
0.525,0,-2,-1,-6,-9,-4,-3,-3,0.0
0.53,0,0,0,8,6,-1,-1,-3,0.0
0.535,-1,-1,-1,-2,1,0,1,1,0.0
0.54,0,-1,0,5,3,2,1,2,0.0
0.545,-1,0,0,-7,-6,-3,-3,-2,0.0
0.55,-2,0,3,4,-3,-2,-3,-4,0.0
0.555,0,-2,-2,-10,-8,-4,-3,-1,0.0
0.56,-1,-2,-14,-10,-1,-2,-1,-2,0.0
0.5650000000000001,0,-2,0,6,6,0,1,0,0.0
0.5700000000000001,0,-2,-2,-7,-6,-2,-3,-1,0.0
0.5750000000000001,-2,0,2,6,1,0,1,-1,0.0
0.58,-2,-3,3,-5,-2,1,0,-1,0.0
0.585,-2,-1,1,-2,-3,-2,-2,-3,0.0
0.59,1,0,-9,-4,-2,-3,-3,2,0.0
0.595,-1,0,-2,1,-1,-1,-2,-2,0.0
0.6,-2,-1,0,-5,-5,-4,-3,-1,0.0
0.605,0,-2,-2,3,3,5,3,0,0.0
0.61,-1,-1,3,0,2,3,1,0,0.0
0.615,1,0,0,5,0,-1,-1,-2,0.0
0.62,-2,-3,-5,-9,-3,-4,-3,-2,0.0
0.625,-1,0,0,1,1,-1,-4,-2,0.0
0.63,-2,-1,-1,-5,-4,-3,0,-2,0.0
0.635,-2,-3,-6,-3,-2,1,0,-1,0.0
0.64,-1,1,4,6,-2,-2,-4,-3,0.0
0.645,0,0,-1,1,-2,-3,-1,1,0.0
0.65,-2,-1,-2,-4,-1,2,0,0,0.0
0.655,0,-2,4,8,6,1,-1,-1,0.0
0.66,-2,-1,-8,-7,-1,-2,-3,-2,0.0
0.665,0,-3,-1,-2,3,-1,-2,0,0.0
0.67,-2,0,-1,-4,-8,-3,-2,-1,0.0
0.675,-3,-1,2,-1,-1,1,-3,-1,0.0
0.68,0,0,0,6,0,1,1,0,0.0
0.685,-1,-2,0,1,1,0,0,-1,0.0
0.6900000000000001,0,-1,-5,-7,-4,0,-2,0,0.0
0.6950000000000001,-1,0,-3,-3,-2,-4,0,-1,0.0
0.7000000000000001,0,0,2,0,-2,-2,-1,-1,0.0
0.705,-1,-1,-3,-5,-4,-2,-1,-1,0.0
0.71,-2,-2,1,2,3,0,-1,-2,0.0
0.715,0,0,-2,-1,0,2,-2,-1,0.0
0.72,0,0,-1,3,-1,0,0,-1,0.0
0.725,-1,-1,-2,-4,-2,0,-1,-2,0.0
0.73,-2,-1,-3,-6,-8,-2,-4,-3,0.0
0.735,-1,0,2,2,5,-2,-1,-1,0.0
0.74,-1,-2,-1,-1,-2,-1,-2,-3,0.0
0.745,-1,-2,-2,-2,-2,-1,-2,1,0.0
0.75,-3,-2,-3,0,-1,-3,-2,-2,0.0
0.755,0,-1,-3,-6,-4,-2,-2,2,0.0
0.76,-1,0,0,5,1,-1,-1,-2,0.0
0.765,-2,-1,0,-6,-5,-2,-2,-2,0.0
0.77,0,-1,0,-1,0,0,-2,0,0.0
0.775,-3,-3,-6,-5,-3,-3,-1,-3,0.0
0.78,-1,-1,0,3,0,0,-1,-2,0.0
0.785,-1,-2,-3,-2,-3,-3,-1,-1,0.0
0.79,0,-1,2,3,5,2,2,1,0.0
0.795,0,-1,2,0,-3,-1,-1,-3,0.0
0.8,-1,-1,-2,-6,-4,2,-1,-1,0.0
0.805,-1,-1,0,3,2,0,-1,-2,0.0
0.81,-2,0,-2,-5,-1,-3,-1,-1,0.0
0.8150000000000001,0,-1,-1,0,-2,-4,-3,-2,0.0
0.8200000000000001,0,-1,-2,-4,-5,-3,-1,-2,0.0
0.8250000000000001,-1,-1,1,6,1,-1,0,1,0.0
0.8300000000000001,-3,-1,-1,5,3,0,1,1,0.0
0.835,0,-1,0,-3,-3,1,-1,1,0.0
0.84,-2,-2,3,1,1,-2,-1,-1,0.0
0.845,0,-1,-5,-6,-6,-3,-3,-3,0.0
0.85,1,0,1,-1,-1,-3,-4,-2,0.0
0.855,-1,0,-3,-2,-3,1,1,-1,0.0
0.86,0,-3,1,1,1,-3,-3,1,0.0
0.865,-1,1,-2,-6,-3,0,-1,0,0.0
0.87,-1,-3,-2,2,2,0,1,-3,0.0
0.875,-2,0,-2,-2,-3,-3,-4,-2,0.0
0.88,1,-2,-3,-10,0,-1,-1,0,0.0
0.885,-1,0,0,0,1,0,1,0,0.0
0.89,-2,-2,-1,2,-4,-1,-2,-2,0.0
0.895,-3,-1,1,1,-5,-2,-2,-2,0.0
0.9,0,0,0,2,0,1,2,1,0.0
0.905,-1,-1,-1,1,2,-1,-2,-1,0.0
0.91,-1,0,-3,-1,-3,-2,-2,-1,0.0
0.915,0,-1,-1,0,0,-3,0,-1,0.0
0.92,-3,-1,-1,0,-3,1,-2,-2,0.0
0.925,0,-4,-4,-6,-5,-1,0,1,0.0
0.93,0,-1,0,-1,3,-2,0,0,0.0
0.935,0,-2,0,-1,-1,-1,-2,0,0.0
0.9400000000000001,-3,0,1,1,-1,0,-2,-2,0.0
0.9450000000000001,0,-1,0,1,-1,-2,-1,-2,0.0
0.9500000000000001,-1,-2,-1,-5,-5,-3,-1,-3,0.0
0.9550000000000001,-4,-2,0,-1,-1,-2,-2,-3,0.0
0.96,-1,0,-7,-3,-3,0,2,1,0.0
0.965,-1,-2,-1,4,4,0,-1,0,0.0
0.97,0,-1,-2,-5,-5,-1,0,-1,0.0
0.975,1,0,-1,1,2,-3,-2,0,0.0
0.98,-1,-3,-2,-10,-8,-2,-4,-2,0.0
0.985,-1,0,0,0,-3,-6,-3,-3,0.0
0.99,-1,-1,-1,0,2,0,0,-2,0.0
0.995,-2,1,-3,-2,2,3,3,0,0.0
1.0,0,-1,1,5,2,-1,-2,-1,0.0
1.0050000000000001,-1,1,2,-1,-3,5,3,0,0.0
1.01,0,-1,-8,-6,1,-1,-2,-2,0.0
1.0150000000000001,-3,-3,1,-1,1,-2,-1,-2,0.0
1.02,-1,0,2,3,2,-1,-1,-1,0.0
1.025,-2,-3,-5,-7,-3,-2,-1,-2,0.0
1.03,0,0,2,3,-3,-4,-2,-1,0.0
1.035,-1,-1,-3,-8,-1,1,1,1,0.0
1.04,-1,0,1,-1,1,-1,-1,-1,0.0
1.045,1,0,-2,-3,-4,-2,-4,-4,0.0
1.05,0,0,-1,-3,-2,-2,-1,0,0.0
1.055,1,0,3,7,3,0,2,1,0.0
1.06,-2,-3,-2,1,-2,-4,-2,-1,0.0
1.065,-1,-3,3,-2,-3,-1,-2,-2,0.0
1.07,-2,0,-2,0,0,0,-1,-1,0.0
1.075,-2,-2,-5,-5,-3,2,-2,-2,0.0
1.08,-1,0,0,2,1,0,1,1,0.0
1.085,-1,2,0,3,-5,-1,-1,-3,0.0
1.09,0,-2,2,-7,-1,-1,2,1,0.0
1.095,0,0,0,5,1,-1,1,0,0.0
1.1,0,-1,1,2,4,0,-1,0,0.0
1.105,-1,-1,-4,-5,-3,0,-2,-1,0.0
1.11,-3,-2,0,0,-4,-2,-2,-2,0.0
1.115,0,-1,-5,-4,-2,-3,-3,-2,0.0
1.12,-1,-1,1,1,0,-1,-1,-2,0.0
1.125,-2,-1,-3,-1,2,1,2,1,0.0
1.1300000000000001,1,0,0,-2,-2,-2,-1,0,0.0
1.135,0,-1,-3,2,-2,-2,0,-1,0.0
1.1400000000000001,-1,0,-2,-1,0,1,0,-3,0.0
1.145,0,-3,-2,-5,-2,-1,-3,-1,0.0
1.1500000000000001,-2,-1,0,1,-2,-3,-1,-2,0.0
1.155,-1,-1,1,-2,0,-2,0,-1,0.0
1.16,1,-1,0,-2,0,-1,0,-3,0.0
1.165,-4,-1,-1,0,-3,0,-1,-2,0.0
1.17,-2,0,-2,-1,-1,-2,-1,-2,0.0
1.175,-1,-2,-1,-1,-4,-2,-1,0,0.0
1.18,0,-2,-3,-2,-6,-3,-2,-1,0.0
1.185,0,-1,-2,1,-1,1,-1,-1,0.0
1.19,0,1,-4,-11,-3,1,-1,-1,0.0
1.195,-3,0,0,-1,-1,-1,-1,-1,0.0
1.2,-2,-1,-2,-1,-1,0,-1,1,0.0
1.205,-3,0,-2,0,-3,-4,-1,-1,0.0
1.21,0,-1,0,3,2,0,0,0,0.0
1.215,-1,-3,-3,-2,-3,-1,-1,-1,0.0
1.22,-1,-2,0,-1,1,0,0,-1,0.0
1.225,-1,-1,-3,-1,0,-1,0,-2,0.0
1.23,0,0,-1,3,0,-1,-2,0,0.0
1.235,-2,-3,-1,0,2,-2,-3,-2,0.0
1.24,0,-2,1,-2,-3,-2,0,0,0.0
1.245,-2,0,-2,-3,1,-1,-1,-2,0.0
1.25,0,-2,0,0,-4,-3,-2,-2,0.0
1.2550000000000001,-2,0,0,0,4,4,0,0,0.0
1.26,-1,-2,-1,-2,-2,-4,-1,-2,0.0
1.2650000000000001,0,-2,0,-1,1,-1,-1,-2,0.0
1.27,-3,-1,-1,-2,-7,-1,-1,-2,0.0
1.2750000000000001,-1,-3,-2,-3,-1,0,1,-2,0.0
1.28,-3,-2,0,1,-1,-2,-2,-2,0.0
1.285,-1,-2,-4,-11,-2,-1,-5,-3,0.0
1.29,-1,-2,0,2,-4,-2,-2,-1,0.0
1.295,-1,-1,-1,-1,0,2,0,1,0.0
1.3,-1,0,-1,1,2,-1,0,1,0.0
1.305,-2,-1,-1,1,-1,-2,-3,0,0.0
1.31,-2,0,-2,-2,0,-1,-2,-3,0.0
1.315,-2,-2,-1,-2,-6,-4,-3,0,0.0
1.32,0,-2,0,3,8,4,1,-2,0.0
1.325,-2,-3,-1,-5,-5,-2,-1,-2,0.0
