timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-4,-3,46,-4,4,-1,1,1,0.0
0.01,1,-15,48,3,-27,-2,-6,2,0.0
0.015,-1,-3,-36,1,-6,0,-2,-3,0.0
0.02,-2,13,-51,-5,16,-4,2,-3,0.0
0.025,-1,3,31,-3,3,-3,2,2,0.0
0.03,0,-11,46,5,-14,0,-3,-1,0.0
0.035,0,-7,-22,-2,-9,0,-1,1,0.0
0.04,-3,7,-46,-4,14,-3,2,-1,0.0
0.045,-4,5,17,-4,6,0,1,-1,0.0
0.05,-2,-8,37,5,-8,0,-5,0,0.0
0.055,3,-8,-15,0,-11,0,-4,-2,0.0
0.06,-6,5,-39,-1,16,-2,3,-5,0.0
0.065,2,7,15,-2,4,-2,0,0,0.0
0.07,-3,-9,28,0,-16,2,-3,2,0.0
0.075,-1,-7,-10,4,-7,2,-3,-2,0.0
0.08,-2,7,-26,-5,11,-3,1,0,0.0
0.085,-1,3,11,3,1,-2,-4,-3,0.0
0.09,-1,-13,22,-2,-13,0,-3,0,0.0
0.095,-1,-2,-12,-1,-1,-2,-2,1,0.0
0.1,0,8,-12,-5,4,-2,2,-2,0.0
0.105,-3,-1,11,5,-2,-3,-2,-1,0.0
0.11,0,-3,7,-9,-6,0,-1,0,0.0
0.115,-1,-1,-6,4,-1,-2,-2,0,0.0
0.12,1,-2,6,-7,2,-2,-1,0,0.0
0.125,0,-2,8,-2,-3,-1,-2,1,0.0
0.13,-3,-2,-4,6,-1,2,-1,-1,0.0
0.135,-3,-2,-1,4,-4,-1,0,-2,0.0
0.14,2,8,6,-4,-5,-2,-2,-2,0.0
0.145,-3,-4,5,0,-1,0,2,-1,0.0
0.15,3,1,-1,-3,-3,-2,-2,1,0.0
0.155,-3,-5,-7,-5,0,1,-1,-2,0.0
0.16,1,0,4,6,2,-2,-1,1,0.0
0.165,-2,0,8,-13,-3,-1,-1,-1,0.0
0.17,0,-7,-6,0,-3,-3,-3,-2,0.0
0.17500000000000002,-1,0,-13,-1,0,0,0,-2,0.0
0.18,0,-1,-2,-7,3,2,1,-1,0.0
0.185,-1,-2,7,-3,-1,-2,-2,0,0.0
0.19,0,-2,-5,-1,-1,-2,-2,0,0.0
0.195,1,-1,-10,11,0,-1,1,1,0.0
0.2,-5,-5,-9,0,1,1,0,-1,0.0
0.20500000000000002,-2,-3,5,-10,-4,-1,-2,-2,0.0
0.21,-2,0,5,3,-3,-2,-3,-3,0.0
0.215,1,-4,-2,-8,-1,-3,-2,0,0.0
0.22,-3,-4,-13,8,5,1,0,-1,0.0
