59.255,1,3,1,0,4,3,2,0
59.26,0,4,1,1,5,1,1,2
59.265,0,1,1,0,2,4,4,2
59.27,0,1,0,1,2,2,0,0
59.275,1,1,0,3,0,2,1,1
59.28,1,5,3,1,4,1,2,1
59.285,1,1,7,1,0,2,1,2
59.29,1,1,4,3,0,6,3,1
59.295,1,3,1,2,1,2,2,0
59.3,1,2,2,2,6,3,5,2
59.305,2,1,0,5,4,5,2,3
59.31,2,1,5,6,2,3,2,2
59.315,2,5,7,13,2,1,2,1
59.32,2,3,1,1,4,4,2,0
59.325,2,2,1,3,7,0,2,3
59.33,1,0,1,2,3,2,2,3
59.335,1,1,4,2,0,1,1,0
59.34,4,2,1,0,2,3,3,0
59.345,1,0,0,3,3,1,1,1
59.35,1,2,4,1,4,1,1,3
59.355,1,1,2,2,0,3,1,1
59.36,1,4,5,1,3,1,1,1
59.365,0,3,4,1,2,1,1,1
59.37,3,1,4,2,2,2,1,2
59.375,2,1,7,3,1,1,2,3
59.38,2,3,3,2,5,1,2,0
59.385,1,1,4,4,1,5,3,1
59.39,3,2,1,2,1,0,2,3
59.395,0,1,2,0,3,1,3,1
59.4,0,2,0,1,0,3,3,2
59.405,1,2,2,1,0,1,1,1
59.41,1,1,2,3,0,2,1,1
59.415,3,2,0,1,4,5,2,2
59.42,0,3,2,2,5,1,1,1
59.425,1,0,4,1,0,1,0,4
59.43,0,1,3,2,1,2,1,1
59.435,1,5,1,2,2,0,1,0
59.44,1,1,3,1,6,2,2,1
59.445,2,1,2,1,3,3,2,1
59.45,3,1,0,1,5,4,4,2
59.455,0,2,2,1,4,6,1,3
59.46,0,1,1,2,5,5,1,3
59.465,0,0,1,0,2,2,2,1
59.47,1,1,3,4,2,3,2,1
59.475,0,1,1,0,3,3,2,0
59.48,1,4,1,1,3,2,2,0
59.485,3,2,3,2,0,0,1,0
59.49,1,1,2,2,3,1,1,1
59.495,1,3,3,0,3,1,1,3
59.5,1,4,1,1,3,3,3,1
59.505,3,1,1,0,1,2,0,2
59.51,0,3,4,3,3,4,4,1
59.515,1,2,1,2,4,0,2,1
59.52,0,2,4,3,5,2,1,0
59.525,0,0,0,2,3,3,2,1
59.53,3,1,1,1,3,7,1,2
59.535,1,0,1,1,1,4,2,0
59.54,2,2,2,3,6,1,3,1
59.545,2,1,2,3,3,3,2,3
59.55,1,0,4,1,3,6,1,1
59.555,1,2,1,0,4,1,1,0
59.56,1,2,1,1,1,2,2,1
59.565,1,3,0,3,6,5,3,2
59.57,1,2,0,5,5,1,1,4
59.575,2,1,0,1,3,4,1,1
59.58,1,1,0,1,1,2,3,2
59.585,2,1,4,1,0,1,1,1
59.59,1,2,2,2,4,1,2,0
59.595,1,2,3,1,1,1,0,0
59.6,2,2,1,2,6,5,2,1
59.605,1,2,1,1,5,4,4,0
59.61,1,0,3,0,4,3,2,1
59.615,3,0,3,3,4,4,4,3
59.62,0,2,0,3,2,2,1,1
59.625,0,3,2,2,3,2,2,2
59.63,1,0,2,2,1,2,1,2
59.635,1,1,2,1,1,1,1,2
59.64,1,3,4,2,6,2,3,9
59.645,2,1,0,2,1,0,3,3
59.65,0,2,1,0,3,1,1,1
59.655,2,1,5,0,4,1,1,1
59.66,2,2,2,3,5,0,2,4
59.665,2,3,1,0,4,3,1,1
59.67,1,1,3,4,4,1,4,2
59.675,2,2,5,4,2,3,2,0
59.68,1,1,0,1,0,3,1,1
59.685,1,2,3,0,0,1,3,2
59.69,1,3,2,4,3,6,4,3
59.695,0,1,2,3,3,5,2,2
59.7,1,3,2,1,2,0,1,2
59.705,1,3,3,1,1,2,1,0
59.71,1,0,1,2,2,1,1,1
59.715,2,4,1,0,2,1,4,3
59.72,1,4,2,2,6,2,1,1
59.725,1,1,0,3,4,5,3,1
59.73,2,2,2,2,0,2,1,3
59.735,2,1,3,0,4,1,0,1
59.74,1,3,1,2,6,5,3,0
59.745,1,3,1,1,3,0,1,1
59.75,1,1,0,1,2,4,1,1
59.755,1,2,1,0,1,1,0,2
59.76,1,1,1,4,0,1,0,0
59.765,2,0,4,0,3,3,5,1
59.77,1,2,10,5,1,0,0,1
59.775,0,2,1,2,3,3,0,1
59.78,2,0,3,0,2,1,0,3
59.785,1,1,2,1,1,5,1,1
59.79,1,3,3,0,2,2,1,1
59.795,0,1,1,1,3,5,1,0
59.8,1,2,5,3,8,5,6,1
59.805,1,0,1,2,8,6,4,0
59.81,2,2,2,2,1,0,3,1
59.815,1,2,2,1,3,5,2,3
59.82,1,2,3,1,0,2,2,0
59.825,0,2,4,2,1,1,2,1
59.83,2,1,2,1,5,2,2,0
59.835,1,1,4,1,8,11,6,1
59.84,1,1,6,11,0,2,3,1
59.845,1,2,1,1,2,2,0,1
59.85,1,2,1,1,2,3,1,0
59.855,3,1,0,3,1,2,0,1
59.86,1,2,1,6,2,0,1,0
59.865,0,2,7,4,2,5,1,3
59.87,1,4,0,0,7,5,6,0
59.875,1,3,7,5,4,1,0,0
59.88,0,0,3,0,2,4,1,2
59.885,4,3,4,0,2,5,2,1
59.89,1,1,2,2,1,4,1,2
59.895,1,2,1,5,0,4,2,2
59.9,1,1,0,1,1,0,1,0
59.905,0,3,2,2,1,3,1,1
59.91,3,2,2,5,6,6,5,1
59.915,1,1,2,2,1,2,0,2
59.92,0,1,1,3,0,2,2,1
59.925,0,0,0,1,1,0,2,2
59.93,0,4,3,0,1,1,1,1
59.935,2,3,2,1,5,4,2,2
59.94,2,1,1,3,0,1,1,2
59.945,2,2,1,3,2,2,0,1
59.95,4,1,8,4,4,1,2,2
59.955,0,1,2,1,1,4,0,2
59.96,1,2,2,4,1,0,0,1
59.965,0,2,4,9,3,2,0,3
59.97,1,2,5,2,0,2,2,2
59.975,0,1,0,3,5,2,4,1
59.98,2,3,6,3,2,9,3,3
59.985,2,1,3,4,1,1,2,1
59.99,0,1,1,3,1,2,0,0
59.995,0,1,6,7,7,3,4,1
60,3,1,2,0,0,0,1,2
60.005,1,3,0,4,2,2,2,1
60.01,3,3,14,5,0,7,4,1
60.015,0,2,6,2,2,2,1,1
60.02,0,1,4,4,2,3,5,2
60.025,2,3,10,20,7,6,4,2
60.03,1,2,6,6,0,0,1,0
60.035,3,2,2,1,3,2,3,0
60.04,2,0,0,0,5,5,1,1
60.045,0,0,0,4,3,1,0,0
60.05,1,1,4,2,3,1,0,1
60.055,2,1,7,8,2,3,1,2
60.06,2,1,3,1,1,2,0,3
60.065,0,2,2,5,1,2,1,0
60.07,3,5,5,4,2,1,1,3
60.075,0,2,1,2,2,2,1,3
60.08,0,0,2,6,1,0,1,1
60.085,3,1,1,1,2,1,1,3
60.09,2,3,2,4,5,2,5,3
60.095,3,3,0,3,4,1,5,3
60.1,0,1,4,3,3,0,0,3
60.105,0,4,1,2,6,3,3,0
60.11,2,1,3,5,2,2,4,1
60.115,1,2,6,8,2,3,3,1
