timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-3,-2,-1,1,0,-3,-9,0.0
0.01,-1,0,-1,0,0,0,-1,-1,0.0
0.015,-1,1,-2,-1,-1,1,2,-1,0.0
0.02,-2,0,-1,-1,-2,-1,-2,0,0.0
0.025,0,0,0,0,0,-1,1,2,0.0
0.03,-2,2,1,-1,-2,1,1,0,0.0
0.035,0,-6,-4,-3,-2,-4,-5,12,0.0
0.04,-5,-12,1,1,2,1,6,-16,0.0
0.045,0,19,1,-2,-2,-1,-4,-2,0.0
0.05,-2,-9,-4,-1,-1,-2,1,-31,0.0
0.055,-2,1,-1,0,-3,-4,-3,-6,0.0
0.06,1,5,0,-1,-1,2,2,10,0.0
0.065,-2,-11,-4,-1,-3,-2,0,-5,0.0
0.07,0,0,0,-1,-1,0,0,10,0.0
0.075,1,8,-1,0,1,0,-2,-2,0.0
0.08,-2,-2,-3,-1,-1,-4,-3,-4,0.0
0.085,-1,-4,1,-2,-2,-3,-4,-2,0.0
0.09,1,0,1,1,-1,1,3,9,0.0
0.095,-1,-8,-2,0,-3,0,-3,2,0.0
0.1,2,3,1,-1,0,3,5,5,0.0
0.105,-2,-3,-1,-1,-3,-4,-4,-2,0.0
0.11,-2,0,0,-2,-3,-4,-3,3,0.0
0.115,0,1,2,1,0,0,1,7,0.0
0.12,-8,6,-1,-2,0,-2,-10,-38,0.0
0.125,0,0,0,-1,1,0,4,-1,0.0
0.13,4,3,1,0,0,0,1,18,0.0
0.135,-6,-11,-5,-2,-2,-2,0,-13,0.0
0.14,-1,-1,-1,-2,0,0,-1,11,0.0
0.145,-5,-4,0,-3,-2,-4,-5,-41,0.0
0.15,0,-4,-2,-2,-2,-2,-7,-10,0.0
0.155,1,-9,-1,1,-1,-2,-1,5,0.0
0.16,1,10,3,0,-1,-2,1,0,0.0
0.165,-4,-1,-3,1,1,3,5,4,0.0
0.17,-2,4,-3,-3,-4,-6,-8,4,0.0
0.17500000000000002,-2,-8,-1,-2,-1,1,1,1,0.0
0.18,-3,-9,-3,0,-3,-1,-2,-5,0.0
0.185,8,9,3,1,0,0,4,31,0.0
0.19,-9,-26,-4,-2,-2,-9,-1,-22,0.0
0.195,2,7,0,-2,0,6,0,7,0.0
0.2,-2,-7,-4,0,-2,-2,-3,-5,0.0
0.20500000000000002,2,12,2,-2,1,0,-1,7,0.0
0.21,1,1,0,1,0,-1,3,18,0.0
0.215,-5,-3,-1,-3,-4,-8,-7,-35,0.0
0.22,-2,2,-1,-2,0,-2,-3,-4,0.0
0.225,1,-3,-2,-1,-2,1,0,1,0.0
0.23,-2,6,-1,1,-1,0,0,-4,0.0
0.23500000000000001,1,2,0,-1,-1,1,4,7,0.0
0.24,1,6,-2,-3,-2,-1,-2,-1,0.0
0.245,-7,-7,-2,-2,-1,-3,-4,-9,0.0
0.25,1,-5,-1,0,1,1,3,5,0.0
0.255,1,-2,-1,0,-1,-2,-3,15,0.0
0.26,-1,0,2,2,0,1,3,-15,0.0
0.265,0,1,-2,-2,-2,-6,-3,7,0.0
0.27,-5,-5,-2,-1,1,2,-1,-13,0.0
0.275,0,8,1,1,-1,0,-2,3,0.0
0.28,0,-3,-2,0,-1,-4,-3,-18,0.0
0.28500000000000003,1,-1,1,1,1,1,-3,5,0.0
0.29,0,5,0,-1,-1,0,-1,-3,0.0
0.295,-4,-9,-3,-1,-2,-1,0,-6,0.0
0.3,2,25,-1,-1,-2,-1,-1,15,0.0
0.305,-9,-37,-4,-1,-3,-1,-6,-6,0.0
0.31,4,16,2,0,-1,1,0,-5,0.0
0.315,5,2,1,0,1,0,1,10,0.0
0.32,-3,-27,-2,-1,-3,-5,-4,-3,0.0
0.325,-4,21,0,-1,-2,-1,-1,-10,0.0
0.33,2,0,-2,-2,-1,0,2,-1,0.0
0.335,-1,1,-1,0,-2,-2,-3,5,0.0
0.34,1,-4,1,-1,-1,1,-4,0,0.0
0.34500000000000003,-1,-2,-2,1,-3,-3,-5,-3,0.0
0.35000000000000003,-2,-5,-1,-1,1,1,3,1,0.0
0.355,-1,7,-2,0,-1,-2,1,-1,0.0
0.36,-3,-6,-3,-2,-2,-1,-1,2,0.0
0.365,1,-2,-3,-2,-2,-2,3,5,0.0
0.37,0,2,-1,1,2,0,-4,-3,0.0
0.375,-1,-5,-1,0,1,-1,-2,-2,0.0
