timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,0,1,0,0,-1,-1,-2,0.0
0.01,0,-1,-1,-2,-1,-1,-1,0,0.0
0.015,0,-1,-1,-1,-2,0,-1,0,0.0
0.02,-1,-1,-1,0,-2,-2,-1,-2,0.0
0.025,-1,-3,-1,-2,-2,0,1,7,0.0
0.03,-2,-1,-2,0,-1,0,-1,-11,0.0
0.035,-5,-2,-2,-2,-2,-1,1,1,0.0
0.04,1,-1,-1,-3,0,-1,-1,-2,0.0
0.045,-3,-1,-2,-2,-1,-1,-2,5,0.0
0.05,-1,-3,0,-1,0,-2,-2,-2,0.0
0.055,-3,-1,1,-1,-1,-1,-1,-6,0.0
0.06,-1,0,-1,-1,0,0,-1,6,0.0
0.065,-2,-1,-2,0,-4,0,-4,-6,0.0
0.07,1,-2,-1,-1,-2,-1,0,3,0.0
0.075,0,0,0,-1,0,-2,-1,-2,0.0
0.08,-2,-1,-1,0,-1,-1,-1,-3,0.0
0.085,1,-3,-2,-2,-1,-2,-1,-3,0.0
0.09,-2,-3,-4,-2,-3,-2,-3,-2,0.0
0.095,0,-1,-1,-1,0,-3,-1,3,0.0
0.1,-5,0,-2,1,-2,-1,0,-9,0.0
0.105,0,0,-1,0,-1,-3,1,-1,0.0
0.11,-2,-3,0,0,-2,-1,0,1,0.0
0.115,1,0,-2,0,-2,0,-2,-1,0.0
0.12,1,0,-2,-1,-2,-2,-2,0,0.0
0.125,-1,0,-2,-1,-2,-2,0,-4,0.0
0.13,-3,0,0,-2,2,-1,-1,-2,0.0
0.135,-1,0,0,0,-1,-2,-1,1,0.0
0.14,0,-1,1,-3,-1,-3,0,-2,0.0
0.145,0,0,-1,0,-1,1,-1,0,0.0
0.15,-2,-1,-2,0,-2,-1,-1,-1,0.0
0.155,0,-1,-1,1,-1,0,-1,-3,0.0
0.16,0,0,0,-1,-2,-3,-1,-3,0.0
0.165,-2,-3,0,0,-1,-1,1,-1,0.0
0.17,0,-2,-2,-2,0,-1,-3,0,0.0
0.17500000000000002,-1,-3,-2,-1,-1,-2,1,0,0.0
0.18,-2,-2,-3,-2,0,-1,0,0,0.0
0.185,1,0,1,0,-1,-1,-2,-3,0.0
0.19,-2,-1,1,0,-1,-1,-1,4,0.0
0.195,0,-1,0,-1,-2,-1,-1,-10,0.0
0.2,-4,-2,-2,0,-1,1,0,1,0.0
0.20500000000000002,0,-1,-3,-3,0,-2,-1,-2,0.0
0.21,0,-2,0,-1,-1,-2,-1,-2,0.0
0.215,-3,-1,-2,-1,-1,-1,0,2,0.0
0.22,0,-1,1,-2,-2,-2,-1,-1,0.0
0.225,-3,-2,-2,-2,-1,1,-1,-3,0.0
0.23,-1,-1,-3,-1,-1,0,0,-3,0.0
0.23500000000000001,0,-2,0,-3,0,-1,-2,1,0.0
0.24,3,0,-2,1,-3,-1,-1,-4,0.0
0.245,1,0,0,1,-1,-1,-1,1,0.0
0.25,-1,-2,-2,-1,1,-2,0,-3,0.0
0.255,-2,-3,0,-3,0,-4,-1,-1,0.0
0.26,0,1,1,0,0,0,-2,2,0.0
0.265,-3,-2,-1,-1,-1,-2,-2,-6,0.0
0.27,0,0,-1,1,-2,-1,-1,-1,0.0
0.275,2,0,0,0,-2,1,-1,0,0.0
0.28,-3,0,-4,-1,-1,-1,-2,-2,0.0
0.28500000000000003,-3,-2,-1,-1,0,-1,0,0,0.0
0.29,0,-2,1,-1,-2,-1,1,-1,0.0
0.295,-2,-1,-1,0,0,-1,-2,1,0.0
0.3,-2,-3,-3,-2,0,0,1,0,0.0
0.305,-2,-1,-2,-2,0,-2,-2,2,0.0
0.31,-2,-2,-1,0,-3,-1,-1,-2,0.0
0.315,0,1,-1,0,-2,-1,-2,3,0.0
0.32,0,-3,0,-1,-1,-1,-2,-3,0.0
0.325,2,0,0,0,0,1,-1,1,0.0
0.33,-1,-2,-3,0,0,-1,-3,-3,0.0
0.335,-1,-3,-3,-2,-1,1,-1,-1,0.0
0.34,-1,-2,-1,-1,0,-1,-1,0,0.0
0.34500000000000003,-2,-3,0,-1,-1,-2,0,3,0.0
0.35000000000000003,0,0,0,-1,-1,-1,0,-2,0.0
0.355,-2,-1,-1,0,-2,-1,-1,-2,0.0
0.36,-1,0,-1,0,-1,0,-2,-3,0.0
0.365,3,-2,-2,-2,0,-1,-1,-2,0.0
0.37,-1,1,0,-1,0,0,-1,6,0.0
0.375,-3,-1,-1,-1,-1,-2,-2,-14,0.0
0.38,0,-1,-2,-3,-1,0,0,1,0.0
0.385,0,-1,0,-2,-2,-1,-2,-1,0.0
0.39,-1,-1,-2,-1,1,-1,-2,-2,0.0
0.395,-1,-1,1,0,-2,-4,-1,1,0.0
0.4,1,0,-1,-1,0,-2,0,-1,0.0
0.405,-2,0,1,-1,-1,0,0,-4,0.0
0.41000000000000003,-3,-1,-1,-3,-1,-2,-2,-2,0.0
0.41500000000000004,-2,0,-2,1,1,1,-2,3,0.0
0.42,-4,0,0,-1,-2,-2,-1,-2,0.0
0.425,-2,-2,0,-2,0,-1,0,-1,0.0
0.43,-1,0,1,-2,-2,-1,-1,-2,0.0
0.435,1,-1,-1,-1,-1,1,-1,2,0.0
0.44,-4,-3,2,-1,-2,0,-3,-8,0.0
0.445,-2,1,-2,-1,-1,-2,0,-1,0.0
0.45,0,-1,-3,-2,-2,-1,0,1,0.0
0.455,-1,0,-1,0,0,-2,1,0,0.0
0.46,0,-3,-1,-1,-2,-2,1,0,0.0
0.465,-1,-2,-1,-1,-1,-1,-1,-1,0.0
0.47000000000000003,-2,0,-1,0,0,-1,-3,-2,0.0
0.47500000000000003,-2,-1,-1,-2,0,0,-1,2,0.0
0.48,0,0,-3,0,-1,-2,-3,2,0.0
0.485,-2,-2,-1,0,0,-2,-1,-1,0.0
0.49,-1,-2,-1,-1,-2,1,0,-1,0.0
0.495,-1,-2,-1,0,-2,-1,-1,-3,0.0
0.5,0,0,-2,0,1,-2,-1,0,0.0
0.505,-1,-2,-2,-1,-2,0,-2,0,0.0
0.51,-2,-1,-1,1,0,-1,0,-2,0.0
