timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.005,-1,-2,-1,-4,-5,-3,0,1
0.01,0,-1,0,4,3,0,0,-1
0.015,-3,-1,-2,-2,0,-4,-5,-2
0.02,-2,0,-2,-2,-3,3,3,0
0.025,0,-1,0,-1,1,2,-1,-2
0.03,0,-1,0,3,2,0,-2,-1
0.035,-1,-1,0,-1,-3,-3,-2,-1
0.04,-2,-2,-3,-7,-7,-4,-2,-1
0.045,0,-1,-2,-1,0,-3,-2,-1
0.05,-1,0,1,1,3,4,2,0
0.055,-5,-3,-1,0,-6,-3,-1,-4
0.06,-1,-3,-3,-5,-4,-4,-3,-1
0.065,-2,-3,-2,-4,-4,-1,1,-2
0.07,-2,-2,-1,-2,1,0,-2,3
0.075,1,0,1,-1,5,2,0,-8
0.08,-2,-2,-1,2,-3,-3,-2,-4
0.085,-3,-3,-1,-4,-4,-1,0,1
0.09,1,0,-1,2,0,-2,-2,-1
0.095,-1,-2,-2,0,-2,-1,-1,5
0.1,-1,-3,-1,-5,0,-1,0,0
0.105,-1,-1,-1,-2,0,-1,-2,-2
0.11,-1,-1,0,2,-1,0,-1,0
0.115,-1,0,-2,-1,2,0,-1,-1
0.12,-1,-3,-2,-4,-4,-2,-1,-2
0.125,0,-1,-1,1,0,-1,-1,-1
0.13,-2,-2,-2,-3,-1,-2,-1,-3
0.135,-2,0,0,-1,0,0,-1,-1
0.14,0,0,-1,-4,-4,-2,-2,-2
0.145,0,1,-2,0,-2,-1,0,0
0.15,-2,-2,-3,-3,1,-1,-2,-1
0.155,0,0,0,0,-4,-4,-1,0
0.16,-2,-1,-2,-1,-2,0,-3,1
0.165,0,1,0,-2,1,-1,-1,-1
0.17,0,-1,-2,0,3,2,-1,-2
0.175,-3,-2,-2,0,-6,-3,-1,-1
0.18,-1,0,-1,-2,3,0,0,-2
0.185,1,-1,1,0,-1,1,-1,0
0.19,-2,-1,-1,-2,-3,-1,-2,-2
0.195,-1,-2,-1,-4,-2,-1,-2,0
0.2,-1,-1,-2,4,-3,-3,-1,-1
0.205,-2,0,-2,0,1,1,-1,-3
0.21,-2,0,0,4,2,1,-2,-1
0.215,-1,0,0,0,0,0,-1,1
0.22,0,-3,0,-3,-3,-2,-3,-2
0.225,-3,-2,-1,1,1,-2,0,0
0.23,1,-2,-2,-3,1,0,1,8
0.235,-1,-1,-1,-1,0,-2,-2,-12
0.24,-3,-2,0,-1,-2,-3,0,-1
0.245,0,-3,-2,0,1,0,-1,2
0.25,-2,-1,-2,-4,-1,1,-2,-2
0.255,0,-2,-1,2,1,-1,0,3
0.26,-2,-1,-1,0,-3,-1,-1,-1
0.265,0,0,-2,-2,-4,-2,-2,-5
0.27,-2,1,-1,1,0,-4,-1,-2
0.275,-2,0,-2,1,0,2,0,0
0.28,0,2,1,-2,1,0,1,-1
0.285,-2,-2,-1,2,0,-1,-3,2
0.29,1,-3,0,-3,1,-2,-2,-1
0.295,0,-1,0,1,-1,-1,-1,0
0.3,0,-2,-1,-2,-2,-1,-2,-3
0.305,-2,-1,-4,-3,-2,-1,-1,-1
0.31,0,0,0,1,-1,-1,0,-2
0.315,-1,-1,-1,-2,-2,0,-1,0
0.32,1,-2,-2,-3,3,0,1,10
0.325,0,0,2,0,1,0,-1,2
0.33,0,0,1,3,1,0,-1,1
0.335,-2,0,-1,-1,0,-1,-1,-1
0.34,-1,-1,-3,0,-2,-1,-2,-1
0.345,-3,-2,-1,-5,-3,0,-2,-3
0.35,-1,1,-1,0,-1,-2,-2,0
0.355,-1,-2,-1,0,-1,-1,0,0
0.36,-1,-1,-1,-1,1,0,0,-3
0.365,-1,-1,-1,-2,2,-1,-2,-4
0.37,-2,-2,-2,-1,0,4,3,-1
0.375,0,-1,-2,-1,-1,-2,1,7
0.38,-4,-3,0,-2,-2,-1,-3,-11
0.385,0,0,0,-1,-1,-2,-1,0
0.39,0,0,-1,-2,-2,0,-1,-2
0.395,1,1,-1,-2,0,-2,-1,3
0.4,-1,1,-1,2,-3,-1,0,3
0.405,0,-1,-1,-1,4,2,-2,-3
0.41,-2,-1,1,-1,-1,-2,-1,-1
0.415,-2,-3,-2,-1,-2,0,0,-4
0.42,-1,-2,-1,-4,-2,-4,-1,0
0.425,-2,-1,0,-1,-1,1,0,-2
0.43,-2,-3,-3,-2,-5,-4,-2,1
0.435,-2,-2,-1,-4,-2,-3,0,-5
0.44,1,0,-1,3,3,1,-2,-2
0.445,-1,-1,0,3,-2,1,-1,3
0.45,-1,0,0,-2,0,-2,0,-2
0.455,-1,-1,-2,-1,-3,-1,-1,-4
0.46,0,-2,-2,-4,-3,-2,-1,1
0.465,-1,0,0,1,0,-2,1,-3
0.47,-3,-1,-2,0,0,0,0,-2
0.475,-1,0,-1,-1,-3,-1,-2,-2
0.48,-2,-1,0,-1,-1,0,-2,-1
0.485,0,-1,-2,-2,-6,-2,-2,1
0.49,0,0,1,-2,3,2,0,-2
0.495,-2,-1,-1,-1,2,0,1,-5
0.5,-2,-1,-1,4,2,0,0,2
0.505,-2,-2,-1,-2,-5,-1,-2,-2
0.51,-1,-2,-1,-4,-4,-3,-2,4
0.515,-1,1,0,0,-2,-1,-1,0
0.52,0,-2,-1,-1,1,0,-1,-3
0.525,-1,-2,-1,-3,-2,-2,-1,0
0.53,1,-1,1,3,4,2,0,-2
0.535,0,-2,0,1,-1,-1,-2,-1
0.54,-2,-1,-2,-4,-4,-2,0,1
