timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
29,-2,-2,-3,-2,-2,-4,-1,0
29.005,0,-1,-3,-1,-2,-3,-2,-3
29.01,-1,-1,0,1,1,3,0,0
29.015,-3,-2,-2,-3,-2,-1,-2,0
29.02,-3,-2,-1,-2,-2,0,-2,-2
29.025,-1,-1,0,-1,-1,-1,0,-1
29.03,1,-1,-1,0,1,1,1,-1
29.035,-1,-1,1,-2,-1,0,-1,-1
29.04,0,-1,-1,-2,2,0,0,0
29.045,-1,-2,-2,-3,-5,-1,-4,-2
29.05,-1,-2,-1,-1,-3,0,-2,-3
29.055,0,0,-2,1,1,-1,3,0
29.06,-1,-2,-2,-3,-4,-4,-3,-3
29.065,-1,-3,-2,-2,-2,-1,-4,-1
29.07,-2,1,-1,2,2,2,1,-2
29.075,0,-1,-1,-2,-3,-4,-2,0
29.08,0,-1,-1,2,3,2,0,0
29.085,-1,-2,0,-2,-1,-4,-1,-2
29.09,-2,-2,-1,-3,-4,-2,-4,-1
29.095,-1,0,-2,-2,-3,0,-2,0
29.1,-1,0,-2,-4,-5,-4,-2,-2
29.105,-1,-1,0,0,1,-1,-1,1
29.11,-2,-1,-1,2,4,1,2,0
29.115,-2,-1,-1,-3,-4,0,-2,-4
29.12,-1,0,-2,0,-1,-4,-1,-3
29.125,1,1,1,3,5,8,3,1
29.13,-1,-1,0,-1,-4,-13,-2,0
29.135,0,-1,-1,-1,-2,0,-2,-3
29.14,-1,-1,0,-2,-3,-2,-4,-1
29.145,-3,-1,-1,-1,-3,-2,-2,-2
29.15,-1,-2,-1,-3,0,2,-1,0
29.155,0,0,0,1,3,9,2,-1
29.16,-3,-1,-2,-2,-1,-10,0,0
29.165,0,0,-1,0,-2,1,-3,-1
29.17,-1,0,-2,1,-1,-2,3,-1
29.175,-2,0,-3,-2,-3,-4,-4,-3
29.18,1,7,1,0,-2,3,2,-1
29.185,-3,1,1,3,3,1,0,-1
29.19,1,-3,-2,-3,7,2,-3,0
29.195,-2,-2,-1,0,3,1,-1,0
