timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
21.25,-1,-2,-4,-9,-1,-3,-4,-2
21.255,-2,-4,-7,-6,-8,-3,-3,-2
21.26,-2,-4,4,9,1,-1,-1,-2
21.265,-6,-6,-12,-6,-6,-4,-3,-4
21.27,-2,0,3,8,0,-2,-4,-1
21.275,-2,-2,-1,0,-2,-1,0,-1
21.28,-2,-2,0,-4,-5,-2,0,-1
21.285,-1,-1,4,2,-1,1,-1,-2
21.29,0,-2,-1,-3,0,-2,-1,-1
21.295,0,-1,0,6,-2,-1,0,-1
21.3,-1,-3,-5,-27,-8,-3,-1,-2
21.305,-2,-2,0,11,-3,-2,-2,-2
21.31,-3,-3,-12,-46,-2,-1,-1,-4
21.315,-2,-2,1,27,-3,-1,-1,-2
21.32,0,-1,2,13,2,-1,-1,0
21.325,-2,-1,0,-14,0,-1,0,-2
21.33,2,1,5,5,-1,-2,-2,1
21.335,0,0,-4,-5,-1,-1,-1,-1
21.34,0,-2,0,2,1,-1,0,-2
21.345,0,-3,0,8,-2,-1,3,-1
21.35,-2,-3,-4,-6,-5,-2,-1,-2
21.355,-2,0,-1,-5,1,-2,-1,-1
21.36,-1,-1,-1,12,-3,-3,0,-2
21.365,-1,-4,-5,-18,-3,-2,-2,-2
21.37,-2,-3,0,6,-8,-2,-2,0
21.375,-1,-1,1,2,2,1,-1,0
21.38,-3,-1,2,1,1,1,0,1
21.385,-1,-3,-8,-13,-9,-3,-1,2
21.39,0,-2,2,5,2,1,2,1
21.395,0,2,5,-9,6,3,4,1
21.4,-6,-7,-16,10,-16,-5,-5,-5
21.405,3,4,8,16,7,3,0,2
21.41,0,1,-4,-5,-5,-4,-2,0
21.415,2,3,7,5,4,2,0,-1
21.42,2,2,1,-2,5,3,1,1
21.425,-3,-1,0,8,-3,-3,-1,-1
21.43,-2,-2,-5,-1,3,-1,-1,-2
21.435,-2,-2,-6,-7,-2,-2,-2,-1
21.44,1,1,0,-14,-5,-1,0,2
21.445,0,-2,-1,12,1,1,0,-1
21.45,0,2,5,9,5,0,1,0
21.455,-1,-2,-4,-13,-4,-2,-1,0
21.46,-2,-1,-3,-24,-6,-2,-1,-1
21.465,1,3,1,1,0,-1,1,0
21.47,-2,-1,-2,1,0,1,-1,-2
21.475,-4,-4,-14,-2,-7,-4,-4,-1
21.48,0,3,10,21,7,2,0,1
21.485,-2,-4,-14,-50,-10,-3,-3,-2
21.49,-2,-4,-5,25,-2,-2,-2,-3
21.495,-1,0,-1,-3,-1,-1,-2,-1
21.5,-1,-2,-3,1,-5,-3,-2,-2
21.505,1,3,8,8,9,2,0,0
21.51,0,1,3,-3,3,0,0,-1
21.515,0,0,-1,-27,-9,2,1,1
21.52,-2,-3,-3,-1,0,-1,0,-1
21.525,-1,-1,1,4,1,-2,0,-3
21.53,0,0,1,5,0,-1,0,0
21.535,0,2,6,11,5,0,-3,-2
21.54,-1,0,1,1,2,-2,-1,0
21.545,0,0,-5,-6,-4,-4,-1,1
21.55,-1,0,0,2,1,2,0,0
21.555,-1,-2,-3,-2,-2,-2,-2,-1
21.56,0,0,-3,-8,-2,-2,-4,-3
21.565,-1,-1,4,18,4,1,1,0
21.57,-1,-2,-3,-15,-1,-3,-2,-1
21.575,-2,-2,-4,-5,-3,-3,-2,0
21.58,-2,0,1,21,-1,0,-1,-1
21.585,-4,-1,-1,-17,-3,0,-3,-3
21.59,-1,0,-1,2,-2,0,-1,-2
21.595,-3,-3,-6,-13,-4,-3,-2,-3
21.6,-1,-1,0,5,1,-1,0,-1
