timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
27.25,-2,-2,-3,0,-6,-4,1,-1
27.255,-1,-2,2,1,2,2,0,0
27.26,0,-1,-2,-3,4,1,1,-1
27.265,-1,1,2,3,1,-1,0,-2
27.27,-2,-1,1,-4,-6,-2,-2,-1
27.275,-1,-1,-2,-1,-1,1,-3,-1
27.28,-2,-1,0,0,-2,-1,-3,-2
27.285,-2,-2,-4,1,0,1,0,1
27.29,0,-1,-1,-1,1,-3,-3,0
27.295,-2,-1,0,-1,1,-1,-1,-3
27.3,1,0,-2,0,1,2,-1,-2
27.305,-2,0,-5,-5,-3,1,-1,-2
27.31,-1,0,1,-1,-4,-4,-1,0
27.315,-1,0,1,-2,2,-1,1,-1
27.32,0,-3,-1,-2,-3,-7,-1,-2
27.325,1,-3,-8,1,3,4,-1,-1
27.33,0,-1,1,1,4,4,2,-1
27.335,1,-1,0,-5,-9,-3,-2,-1
27.34,-1,-1,-3,-2,-1,-3,-2,-2
27.345,0,-1,0,0,0,1,-1,-1
27.35,-3,-1,0,1,4,-2,0,-1
27.355,-1,0,2,4,6,0,-1,0
27.36,-1,-3,-3,-5,-5,0,0,-2
27.365,-1,-3,-7,-2,-7,-3,1,-1
27.37,-1,-2,-3,-3,-4,-3,-3,-2
27.375,-2,0,-1,0,0,-2,-2,-1
27.38,0,-1,0,2,5,-2,-1,0
27.385,1,-1,0,0,0,3,-1,-1
27.39,-3,-1,-2,-3,-3,-3,-1,-2
27.395,-4,-1,-3,-1,2,-8,-1,0
27.4,-2,0,-1,-2,-1,5,1,0
27.405,0,-1,-3,0,-3,-4,-3,0
27.41,-1,-1,0,-1,-2,-3,-3,-1
27.415,-1,-2,1,1,1,2,-1,-1
27.42,-1,-2,-3,-3,0,0,-2,0
27.425,-1,-1,-2,-5,-2,1,0,-3
27.43,0,-1,1,2,0,-1,1,-1
27.435,0,-2,0,-3,-2,-2,-4,-1
27.44,-1,-1,0,-1,0,-1,-1,-1
27.445,0,-1,1,0,2,0,-1,1
27.45,-2,-1,-3,-4,-5,-2,0,0
27.455,-3,-2,0,-6,-5,-3,-3,-4
27.46,-2,2,4,1,-2,-1,0,-1
27.465,-2,-2,-9,-1,3,-2,0,-2
27.47,-1,-2,-1,-3,-2,0,-1,-3
27.475,-1,-2,-3,0,-2,-1,-1,-1
27.48,-2,-1,0,0,1,-1,-1,0
27.485,-2,0,4,-1,-3,-2,-1,-2
27.49,1,0,0,-2,-1,-2,-2,-1
27.495,-1,1,0,-1,-1,0,2,0
27.5,-2,-1,-4,-1,1,-3,-2,-1
27.505,-1,-2,2,2,-2,-2,-1,0
27.51,-3,5,-20,-4,-4,-1,-1,-1
27.515,1,-2,-1,0,1,3,2,-1
27.52,-1,0,-5,1,-1,-3,-1,-3
27.525,0,-1,-3,4,1,-2,2,-1
27.53,0,-2,-6,-4,-3,-3,-3,-1
27.535,7,13,18,6,2,2,3,3
27.54,0,-3,2,3,3,-2,0,-1
27.545,-1,-2,0,-3,-7,-1,-1,0
27.55,-2,-5,-6,-5,-3,-3,-1,-2
27.555,1,1,5,4,8,3,1,0
27.56,-1,0,3,-3,-8,-1,-3,-1
27.565,-2,-4,-7,-6,-4,-1,-1,-1
27.57,-1,-1,2,-1,2,0,-2,0
27.575,-2,-1,-4,-1,-1,0,-2,-2
27.58,0,-2,0,0,0,-1,1,0
27.585,-1,-1,0,-1,-3,-3,0,0
27.59,-1,-2,2,-3,-3,-1,-2,-2
27.595,-1,-2,1,-2,-2,-1,-1,0
27.6,-4,-1,-2,0,-3,-2,-2,-1
27.605,-1,0,1,-1,-1,-6,2,-1
27.61,0,-1,-1,0,2,4,3,0
27.615,-3,-1,-1,-2,-1,-3,-3,-1
27.62,-2,-1,-1,-1,-1,-1,-3,-1
27.625,-2,-1,2,-1,-3,-4,-3,-1
27.63,-1,-1,1,0,0,-3,-1,-2
27.635,-2,-1,-5,-3,-7,0,2,-2
27.64,-1,2,3,-2,-3,-5,0,-2
27.645,1,0,0,-1,-1,0,-2,0
27.65,-1,0,1,-1,0,-3,0,0
27.655,-1,-3,-1,-1,0,0,-1,-2
27.66,-1,-3,-1,-3,0,0,-1,0
27.665,-1,-3,-2,1,0,2,-2,0
27.67,-3,-1,-3,0,-1,-2,-1,-1
27.675,-1,-2,-1,1,1,-2,-2,-2
27.68,0,-1,3,3,-2,-1,-1,-1
27.685,-2,-1,0,-4,-1,-2,1,-1
27.69,-1,-1,-3,-1,-2,-2,0,-1
27.695,-2,-3,0,-5,-4,0,-2,-2
27.7,-1,-1,-8,-1,-2,-4,0,-1
27.705,-2,0,3,2,4,-1,-2,-2
27.71,0,0,1,-1,1,-1,-3,-1
27.715,-1,0,-2,-1,1,0,-1,0
27.72,0,-3,-4,-9,-6,3,-1,2
27.725,-1,-2,-2,2,-3,-2,-1,-2
27.73,0,-2,-1,0,-5,-3,-2,-1
27.735,-1,-1,1,2,3,-3,-1,-1
27.74,-1,-1,-1,0,0,-3,0,0
27.745,-4,-1,-3,-1,0,2,0,-2
27.75,-1,-2,0,1,0,0,-1,1
27.755,-2,0,-6,-1,-4,-3,-2,-1
27.76,-1,-2,1,0,2,0,-1,-2
27.765,-2,-3,2,0,0,0,-1,-1
27.77,-2,0,-1,0,-1,0,0,-1
27.775,-2,-2,-3,-2,0,-1,-1,1
27.78,-1,-1,-4,-1,0,-1,0,-1
27.785,-3,0,0,-1,1,1,-2,-3
27.79,1,-1,1,-1,-2,-3,-2,-2
