timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
16,-1,1,-1,-4,-4,-1,0,-2
16.005,0,-1,-3,-3,1,1,-2,-1
16.01,0,-1,1,11,1,3,0,0
16.015,0,-2,-4,-19,-1,-3,0,-1
16.02,-1,-3,0,-4,-2,-2,-1,-2
16.025,-1,-1,1,11,-1,-2,0,0
16.03,-1,3,10,56,9,0,0,2
16.035,-6,-8,-23,-84,-29,-9,-6,-5
16.04,-2,0,1,13,3,-1,-1,0
16.045,-2,-1,-3,-4,-1,-1,-2,-2
16.05,-1,-1,-1,-2,-1,0,-1,-1
16.055,1,-1,4,27,5,0,1,0
16.06,-1,-2,-1,-2,-1,0,0,-2
16.065,0,0,1,5,2,4,0,0
16.07,-1,-2,-7,-33,-11,-3,-1,-1
16.075,-2,-2,1,14,2,0,-1,-1
16.08,0,-1,-3,-10,-4,-4,1,-2
16.085,0,-1,1,7,1,-2,-2,-1
16.09,1,1,1,-7,1,2,1,1
16.095,1,-1,-2,6,1,0,0,-1
16.1,-1,0,4,9,0,-3,0,-2
16.105,-3,-3,-7,-1,6,-1,0,-2
16.11,-3,-1,-3,-16,-9,-2,-2,-3
16.115,-2,1,2,8,6,1,-1,2
16.12,0,-1,0,8,-4,1,-3,-1
16.125,-2,2,6,13,4,7,2,1
16.13,0,-1,-1,-1,-1,-1,-2,-2
16.135,-2,-4,-4,-10,0,1,0,-1
16.14,0,-1,-1,3,4,2,0,0
16.145,-2,-1,-2,-3,-5,-5,-4,-3
16.15,-1,-3,-2,-3,0,-1,-2,1
16.155,1,-2,-4,-3,-3,0,1,-1
16.16,-3,-1,-1,-3,1,0,-2,0
16.165,0,-2,-3,11,0,-3,-1,-2
16.17,-2,-1,-3,-16,-3,-1,-2,0
16.175,0,0,4,7,1,-1,0,0
16.18,-2,-1,-1,-11,-3,-3,0,0
16.185,-1,-2,-3,-6,0,-4,0,-2
16.19,-1,-1,1,20,7,-2,-1,0
16.195,1,-1,1,-7,-7,3,1,1
16.2,1,0,1,5,3,3,-1,-1
16.205,-1,-1,1,3,4,4,0,0
16.21,1,-1,-2,-9,-5,0,0,-1
16.215,-3,1,3,1,-1,-5,1,-3
16.22,1,-3,-1,2,-1,-1,-1,1
16.225,0,0,-1,3,-4,-4,-2,-3
16.23,-1,-2,-2,-4,2,-1,0,-1
16.235,0,0,0,-1,-4,0,-2,1
16.24,-2,-4,-4,-5,-4,-2,0,-2
16.245,-3,-1,1,6,0,-1,-3,-1
16.25,-2,-2,-1,-1,-2,0,-1,-1
16.255,0,1,1,-2,-2,-2,-3,-1
16.26,1,0,1,15,7,2,1,-1
16.265,0,0,0,-19,-2,-1,-1,-2
16.27,-2,-2,-4,-4,-7,-1,-1,-1
16.275,-2,-3,-5,-1,-5,-3,-1,-1
16.28,-2,-3,-2,-3,-3,-1,-2,-2
16.285,0,-1,-1,10,-3,-1,1,-1
16.29,0,-2,1,0,2,-2,-2,-2
16.295,-2,-3,-1,-5,0,-1,-1,-2
16.3,-1,0,0,5,3,0,1,-1
16.305,0,-2,-2,-6,-5,1,0,-1
16.31,-2,-3,-4,-5,1,-1,-3,1
16.315,0,-1,-1,0,2,-2,-3,0
16.32,-2,-2,-2,-13,-15,-4,-3,-2
16.325,2,1,6,13,7,-2,0,0
16.33,-2,-2,-7,-3,-13,-3,-1,-3
16.335,0,0,0,5,2,0,0,-1
16.34,-3,-1,0,0,-1,-2,0,0
16.345,-2,-1,-3,-10,1,-2,-2,-2
16.35,-1,-1,3,4,2,2,0,1
16.355,-2,-1,-1,-2,-2,-1,1,-1
16.36,2,2,-2,-6,0,1,1,-1
16.365,-2,-1,0,24,3,-4,-2,-1
16.37,0,0,0,-4,-2,-2,-2,-2
16.375,-2,0,1,-7,-1,0,-1,0
16.38,-2,-3,-5,-6,-4,-1,-2,-1
16.385,-1,-1,2,-1,-1,1,0,-1
16.39,0,1,0,-1,1,-1,1,-2
16.395,-1,0,2,5,0,-2,0,0
16.4,-1,-2,-2,2,-1,-1,-2,-1
16.405,0,-2,-3,-9,3,1,0,1
16.41,-3,-2,-1,18,0,-2,-1,-3
16.415,-2,-1,-1,-16,-6,-2,-1,-2
16.42,-1,-1,2,2,1,-2,-1,0
16.425,-1,-2,-1,1,-3,-1,-1,0
16.43,1,0,-1,-1,2,-1,0,1
16.435,-2,-2,-4,-3,-5,-3,-2,-1
16.44,-1,-2,-1,0,0,-2,-2,-2
16.445,-1,-2,0,-4,2,1,-1,-1
16.45,-1,1,0,-2,-2,1,0,1
16.455,-2,0,-1,6,2,1,0,-1
16.46,-1,-1,0,-6,-5,-3,-2,-2
16.465,-2,-1,-1,3,1,-2,-1,0
16.47,-1,-2,-3,-9,-5,-1,-1,-3
16.475,1,-2,0,-3,1,0,-1,-2
16.48,-1,-1,-1,-3,-1,-1,-2,0
16.485,-3,-2,-2,-4,-5,-3,-1,-1
16.49,-3,-3,-2,9,-2,-5,-1,-1
16.495,-2,-1,-2,0,2,4,-2,-2
16.5,-1,-1,-4,-6,-4,-6,-5,-2
16.505,0,-3,0,2,-2,-1,-1,-1
16.51,-2,-1,-3,-7,3,2,0,0
16.515,-2,-3,-2,3,3,-4,-1,-2
16.52,-3,-1,0,-3,0,-1,-1,-1
16.525,-1,0,0,18,-6,-3,-1,-1
16.53,1,-1,1,-3,-2,-2,1,-1
16.535,-1,-2,-3,-3,-3,-5,-2,-1
16.54,-1,-1,-2,2,1,-2,1,-2
16.545,0,0,2,-10,-6,0,-1,-1
16.55,-2,-1,-1,-3,0,1,-1,0
16.555,-1,0,0,1,-3,-2,-1,0
16.56,-1,-2,-6,7,2,0,1,2
16.565,-4,-2,-6,-19,-5,-3,-1,-5
16.57,-1,-2,0,3,2,-2,-2,0
16.575,0,0,4,6,1,0,1,0
16.58,-2,-3,-6,-6,-8,1,-2,2
16.585,-1,0,-2,-11,5,0,-1,1
16.59,-3,-2,-8,-7,-9,-3,-4,-2
16.595,0,0,2,9,1,-3,-1,2
16.6,0,1,2,7,1,-1,-1,-2
