timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.005,-3,-17,-29,-3,-2,-2,-1,-1
0.01,4,4,21,5,3,1,-1,1
0.015,-1,-5,12,2,-3,-1,-2,-3
0.02,-3,-3,-25,-11,-10,-5,-5,-4
0.025,-3,9,-18,-6,-2,-2,-2,-3
0.03,-3,-4,-10,0,-1,-2,-1,-3
0.035,-7,-24,-41,-6,0,-1,-1,0
0.04,2,9,-2,-6,0,-3,-2,-1
0.045,1,-1,17,-5,-1,1,0,1
0.05,-2,14,-9,5,1,-2,-4,-3
0.055,-2,-3,-12,10,-4,-3,-3,-2
0.06,-3,-4,8,-5,-2,0,-2,-1
0.065,-2,-4,23,10,-1,0,-1,-1
0.07,-2,0,-11,-32,-5,-2,-1,-2
0.075,0,2,4,3,3,1,0,-1
0.08,-2,5,13,-2,-7,-1,0,-1
0.085,1,2,7,5,1,-1,-3,0
0.09,-4,-10,0,18,-1,-4,-1,-3
0.095,3,12,17,-8,-4,-4,-1,-2
0.1,-2,-9,-10,0,3,-1,0,0
0.105,-2,3,-9,-7,-6,-2,-2,-4
0.11,-2,-6,-2,-6,-4,-1,2,1
0.115,1,11,-2,-9,1,-1,0,-2
0.12,-2,2,-4,4,-3,-2,-2,-3
0.125,1,0,-4,-4,-1,-2,-2,-1
0.13,-1,1,-5,1,-2,-1,-3,-1
0.135,-1,1,-4,0,-1,-3,-2,-2
0.14,-2,-4,-17,-5,-4,-2,-1,-2
0.145,-1,0,4,5,-1,-2,0,0
0.15,-1,0,2,-10,-3,-1,0,-1
0.155,-1,8,-6,3,1,-1,0,-2
0.16,0,1,5,-1,-1,-1,-1,-1
0.165,0,0,2,1,-1,1,0,-3
0.17,0,-1,7,7,1,-2,1,-1
0.175,-2,0,5,-4,-2,0,0,-1
0.18,0,0,5,2,-2,-2,0,-1
0.185,1,0,4,-8,2,1,0,1
0.19,-2,2,-7,8,1,0,0,0
0.195,-2,-3,3,5,-1,-2,-2,-2
0.2,-1,-5,5,-1,-1,1,0,-1
0.205,-3,-3,-4,0,-3,-1,-3,-1
0.21,1,0,2,-7,-1,0,1,0
0.215,0,-4,1,-5,-2,-1,-2,-1
0.22,-1,-2,-5,2,-1,-1,0,-1
0.225,5,9,53,5,0,1,2,2
0.23,-2,2,-9,-4,-1,0,-1,-1
0.235,-4,-2,-30,-2,-3,0,-2,0
0.24,-3,-2,-4,-3,-2,-3,-2,-3
0.245,-3,-10,-14,-2,-2,-1,-1,-2
0.25,-1,3,-5,-1,-1,0,-2,0
0.255,-2,1,0,-3,0,-1,-1,-1
0.26,-2,10,-9,-3,0,-3,-5,-5
0.265,-6,-3,-40,-2,-2,0,-1,-2
0.27,-1,-12,-1,2,0,1,0,-1
0.275,-1,10,-13,-5,-4,-4,-3,-2
0.28,0,1,11,-2,-3,-1,0,-1
0.285,-2,0,-21,-5,-4,-4,-4,-4
0.29,-6,-34,2,0,1,0,0,0
0.295,1,-3,8,1,-2,1,1,0
0.3,-1,-2,-12,-2,0,-1,-1,-1
0.305,0,4,6,1,-2,-2,-3,0
0.31,1,7,-1,-2,-2,-3,-1,-2
0.315,2,1,11,0,0,-1,-1,1
0.32,-1,-7,11,2,0,-1,-2,-1
0.325,-2,-1,-11,-2,0,-2,-2,-1
0.33,-3,3,-44,-8,-4,-4,-6,-4
0.335,10,-12,82,16,7,2,4,5
0.34,-1,0,-9,-3,-1,1,1,0
0.345,-2,-3,-2,0,0,-2,-1,-1
0.35,0,14,-11,-5,-3,-3,-3,-3
0.355,-4,-4,-12,-3,-1,-1,0,-3
