timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,2,0,0,2,-16,-5,-14,-3,0.0
0.01,-2,-5,-7,-5,-3,-4,-2,-2,0.0
0.015,2,2,2,0,5,-1,2,-4,0.0
0.02,-2,1,0,-2,-4,-5,-1,-1,0.0
0.025,-4,-4,1,-1,-4,-1,-3,1,0.0
0.03,-5,-1,1,2,-3,-2,-5,-2,0.0
0.035,2,2,-5,0,0,-3,0,-4,0.0
0.04,-3,-2,-4,-2,10,5,6,1,0.0
0.045,4,-3,3,5,-5,-1,-6,-1,0.0
0.05,1,1,-2,-12,-4,-3,-2,-3,0.0
0.055,-2,0,0,-1,5,5,9,3,0.0
0.06,2,-4,1,-1,-3,-6,-3,-3,0.0
0.065,-1,-1,1,-1,-4,-4,-4,1,0.0
0.07,-3,-2,0,1,-2,-2,1,1,0.0
0.075,-3,1,-2,-2,0,0,1,-4,0.0
0.08,1,2,-2,0,1,-2,-3,-1,0.0
0.085,-4,-1,-7,-14,-3,0,-2,0,0.0
0.09,-1,-3,3,3,0,2,0,0,0.0
0.095,-2,-6,2,-1,3,-1,-2,-1,0.0
0.1,-1,-2,-3,3,-4,2,3,0,0.0
0.105,0,-10,1,-5,-6,-3,-3,0,0.0
0.11,0,1,-2,3,-2,-1,-3,-5,0.0
0.115,-5,-4,0,0,1,-1,0,-2,0.0
0.12,-2,-2,3,-2,-6,-2,-6,0,0.0
0.125,1,-2,0,-2,-15,-2,-11,-3,0.0
0.13,0,-3,-5,-3,-4,-2,-1,-4,0.0
0.135,-4,-1,1,-2,2,-6,2,0,0.0
0.14,-1,-3,1,1,6,7,4,-5,0.0
0.145,-4,-1,0,-1,-8,-4,-9,-2,0.0
0.15,0,-2,0,1,3,1,6,1,0.0
0.155,0,2,-4,-2,5,3,5,0,0.0
0.16,-3,-2,-2,0,0,-7,-3,1,0.0
0.165,-3,0,-2,-2,-10,-3,-7,-7,0.0
0.17,1,2,0,-1,2,1,0,-1,0.0
0.17500000000000002,1,0,-5,2,-2,-5,1,-4,0.0
0.18,2,-3,0,1,-1,-1,-1,-1,0.0
0.185,-1,-3,1,7,0,0,-1,1,0.0
0.19,-3,3,2,-2,-4,-3,-5,-1,0.0
0.195,1,1,-2,2,5,2,6,-2,0.0
0.2,0,-5,-1,0,-3,-2,-4,3,0.0
0.20500000000000002,1,-1,-3,-1,-2,-2,-2,-1,0.0
0.21,-3,-4,1,8,-7,-2,-2,-3,0.0
0.215,0,0,-2,-6,3,0,0,0,0.0
0.22,-4,-4,3,0,-5,1,-5,-1,0.0
0.225,0,2,-7,-1,0,2,1,2,0.0
0.23,-4,-3,-5,-5,1,-1,0,-2,0.0
0.23500000000000001,-3,1,3,-4,-6,-5,-3,-1,0.0
0.24,1,5,-6,-3,-4,-4,-3,-3,0.0
0.245,-3,-2,3,-9,-2,1,1,3,0.0
0.25,-3,-3,4,-6,-1,1,-3,0,0.0
0.255,-2,0,-6,-1,-1,3,1,-4,0.0
0.26,0,4,1,-3,4,-1,3,2,0.0
0.265,1,-1,-2,1,-5,-5,-2,0,0.0
0.27,2,-3,-4,-9,-2,-6,-1,0,0.0
0.275,-3,-2,3,2,4,4,3,-4,0.0
0.28,0,-1,1,-1,0,2,-2,-1,0.0
0.28500000000000003,1,0,0,-3,-2,-2,-5,-3,0.0
0.29,-2,2,-1,1,1,0,-1,-2,0.0
0.295,-1,-3,-1,1,-1,0,-2,1,0.0
0.3,-1,-2,-1,-1,-1,-1,0,-4,0.0
0.305,1,-5,3,4,6,2,0,1,0.0
0.31,1,-2,-3,0,-3,-1,-1,-3,0.0
0.315,0,-4,-6,-3,-1,-2,1,-1,0.0
0.32,-4,-3,8,-1,-2,-4,-1,-3,0.0
0.325,-2,-10,2,3,-2,-3,-2,-1,0.0
0.33,-4,3,0,0,-2,2,-3,3,0.0
0.335,3,-1,-3,-5,-3,-6,-1,3,0.0
0.34,-3,-2,-4,-2,4,2,6,2,0.0
0.34500000000000003,2,2,3,0,2,-2,2,-1,0.0
0.35000000000000003,2,1,3,1,-3,0,-4,-4,0.0
0.355,-3,-4,-6,1,-4,2,-5,-1,0.0
0.36,1,2,-3,-6,-2,0,-2,0,0.0
0.365,-9,-2,2,0,-1,-1,-4,-3,0.0
0.37,1,-3,-4,6,3,0,6,3,0.0
0.375,1,2,3,-20,0,-2,-1,0,0.0
0.38,3,-2,0,3,-2,0,0,-2,0.0
0.385,1,3,0,3,-6,-3,-4,-1,0.0
0.39,-2,-2,3,-8,-3,1,-3,-4,0.0
0.395,0,-3,-1,-1,-1,2,-3,1,0.0
0.4,-4,-1,-14,1,0,-5,-4,-4,0.0
0.405,2,2,4,-10,2,1,7,1,0.0
0.41000000000000003,-2,-7,-3,5,-7,-3,-9,2,0.0
0.41500000000000004,-1,0,9,7,6,3,4,-3,0.0
0.42,0,-4,-5,-14,-6,1,-4,-1,0.0
0.425,2,1,2,8,1,-8,0,0,0.0
0.43,1,-2,-8,-9,1,-7,2,-1,0.0
0.435,-2,-3,3,-1,0,1,-5,-1,0.0
0.44,-3,-3,-1,5,-8,0,-2,-1,0.0
0.445,1,0,7,-3,0,2,4,0,0.0
0.45,-1,1,1,-1,0,-1,-3,-2,0.0
0.455,-1,3,5,11,-3,1,-7,1,0.0
0.46,-1,0,28,2,-1,0,-4,-2,0.0
0.465,-1,1,-10,-22,-12,-5,-7,0,0.0
0.47000000000000003,0,-4,-3,7,1,-1,2,0,0.0
0.47500000000000003,-1,-3,-5,-1,-10,-7,-7,-2,0.0
0.48,-2,-2,15,9,-2,3,0,-1,0.0
0.485,-3,-4,-6,0,1,1,-2,-2,0.0
0.49,-4,6,-5,0,-2,-5,2,-1,0.0
0.495,-5,0,-3,4,-1,-3,3,-1,0.0
0.5,-1,1,-18,-3,-3,-4,-4,2,0.0
0.505,0,-6,-12,-5,-5,1,-4,-4,0.0
0.51,2,1,-6,-1,3,1,-1,-2,0.0
0.515,-1,0,-6,-2,-2,-2,2,-3,0.0
0.52,-3,-1,-6,-2,-1,2,1,-1,0.0
0.525,-5,-2,-10,1,-1,-4,4,-3,0.0
