timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5.75,0,-2,-2,-6,-5,0,-3,-5
5.755,1,2,1,2,1,-2,1,-1
5.76,-2,1,0,-4,-2,-2,-2,0
5.765,-2,-2,0,3,1,0,-1,-1
5.77,-3,-1,-2,-3,-3,-1,-1,1
5.775,-2,0,-1,1,1,1,0,-1
5.78,0,-1,-1,0,-3,0,-2,-1
5.785,1,-2,0,-1,-1,-1,0,-1
5.79,-2,-1,-3,-1,0,0,0,-2
5.795,-4,-6,-8,-8,-3,-4,-3,-1
5.8,0,-3,-2,1,2,-1,-1,-1
5.805,0,-2,-2,-4,-3,-2,0,-1
5.81,0,0,1,3,3,1,0,-1
5.815,0,-1,-2,-2,-2,0,-2,-2
5.82,-1,0,-1,-1,-2,-1,1,-1
5.825,-1,0,-1,0,-3,-1,-2,0
5.83,-1,-1,-1,-2,-3,-3,0,-1
5.835,-2,-1,1,0,-2,-3,-1,-1
5.84,0,-2,-1,-2,0,-1,-1,-2
5.845,0,1,0,-2,-1,-1,-2,-1
5.85,0,-1,-1,0,-2,-2,-2,-1
5.855,-2,0,1,-1,-1,-1,-3,-1
5.86,-1,-2,-2,-3,-3,-1,-1,-2
5.865,-2,-2,-3,0,-1,-1,-1,-2
5.87,1,-1,-1,-4,-3,-2,0,1
5.875,-1,-2,-1,3,2,0,-1,-1
5.88,0,1,-2,-1,-2,-2,-1,-1
5.885,-2,-4,-1,-1,2,-1,-2,-1
5.89,-1,0,-1,2,3,1,-2,-1
5.895,-2,-1,-1,-3,-5,-2,0,-3
5.9,-1,-1,-1,0,-2,-1,0,0
5.905,-2,1,-3,-2,-1,0,-1,-1
5.91,1,0,0,-4,-4,-1,1,-2
5.915,0,-1,2,-2,-1,-2,0,-2
5.92,-1,-2,0,-1,-2,-2,-3,-1
5.925,0,0,2,-2,-2,-2,0,0
5.93,0,-3,-4,1,2,1,0,-2
5.935,-3,-1,-1,0,-2,1,-1,-1
5.94,-1,-1,0,-2,0,-2,-3,-2
5.945,0,-1,0,-3,-3,-2,0,-2
5.95,-1,0,-3,0,-1,-1,-2,-1
5.955,-1,-3,-1,-2,-3,-3,-1,-1
5.96,-1,-5,-4,-2,2,1,1,1
5.965,-2,-2,3,1,-2,-3,0,-1
5.97,-1,-2,-2,-4,-3,-1,-3,-1
5.975,0,-1,-3,-1,-1,-1,0,-2
5.98,-1,1,0,-3,-3,-1,-1,-2
5.985,-1,-2,-3,4,4,-1,-1,-3
5.99,-1,-2,1,1,-2,-3,1,-1
5.995,-1,0,-1,0,0,-1,-1,0
6,-1,-1,-1,-1,-2,0,-1,-1
6.005,-1,-4,-2,-3,-1,0,-2,-1
6.01,-3,1,2,0,-1,-2,-2,-1
6.015,1,0,1,-1,0,0,-1,0
6.02,-1,-2,0,0,-2,-2,-2,-1
6.025,-1,1,-4,-3,-2,1,0,1
6.03,-1,-3,-2,0,-3,-1,-1,-1
6.035,0,-1,-3,-2,1,-1,-1,1
6.04,-1,-1,-2,-1,-1,-1,-1,-1
6.045,-1,1,1,-1,2,-1,-1,0
6.05,-1,0,-2,-4,-2,-2,-3,-3
6.055,1,2,2,2,-5,-3,0,-3
6.06,-1,-1,-1,-2,5,0,-1,-2
6.065,0,0,-1,4,1,1,-1,0
6.07,-2,-1,-2,-5,-3,-2,-1,0
6.075,-2,-1,-1,1,-3,-2,-2,-2
6.08,-1,-1,0,-1,-4,-2,0,-1
6.085,0,-1,1,-5,-3,-2,-1,-2
6.09,-4,-3,-4,-2,-3,-1,-2,-1
6.095,-1,-2,-1,-4,-2,0,-2,-1
6.1,0,-1,0,1,-1,-2,-2,0
6.105,-1,-3,-1,-2,-2,0,-1,-2
6.11,0,-2,0,2,-2,-3,-1,-1
6.115,0,-3,-4,-6,-2,-1,-2,0
6.12,-3,0,-3,-1,-1,-2,-3,-2
6.125,-3,-2,-4,-1,-1,-2,-3,0
6.13,-2,1,0,-2,-2,-2,-1,-1
6.135,0,0,-1,0,-2,1,-2,1
6.14,2,-2,0,-1,2,1,0,0
6.145,-1,-2,-2,-2,-3,-2,-1,-3
6.15,0,-1,-1,3,1,0,-1,0
6.155,-1,-2,-1,-2,-2,-2,-1,0
6.16,-2,0,-2,1,-1,0,-2,-1
6.165,-2,0,0,-1,-1,-2,-1,0
6.17,-1,-3,-3,-4,-1,0,1,0
6.175,-1,1,0,1,0,-1,-1,-2
6.18,-1,0,-2,-2,-2,-2,-2,-1
6.185,-1,0,0,1,1,0,-1,-1
6.19,-2,0,-2,-2,-4,-1,0,1
6.195,-3,-2,-2,0,1,-1,0,-2
6.2,-3,-4,-4,-2,-3,-3,-1,-2
6.205,-1,0,-1,1,-1,0,-1,-2
6.21,-1,-3,0,0,1,0,-1,-1
6.215,0,-1,-3,-3,-3,-2,-1,0
6.22,-1,3,3,1,-1,-1,-2,0
6.225,-1,-1,3,-2,-4,-1,0,-1
6.23,0,1,6,11,4,2,1,0
6.235,-1,-1,-4,12,5,2,1,-1
6.24,-3,-6,-19,-30,-9,-3,-2,-4
6.245,-4,-6,-18,-28,-10,-7,-3,-1
6.25,-1,0,8,1,0,-2,0,-3
6.255,-11,-2,4,6,0,-1,-1,-3
6.26,7,2,12,13,2,0,3,6
6.265,-3,4,12,9,6,2,0,-5
6.27,17,-1,-10,23,3,-4,-1,-1
6.275,-1,-10,-20,-43,-10,-5,-3,-3
6.28,-3,0,4,1,-1,-2,0,-3
6.285,-4,2,10,6,-3,-2,0,2
6.29,-6,-1,-4,0,1,0,-2,-1
6.295,1,5,8,12,3,0,1,0
6.3,-1,-1,-3,1,0,-1,0,1
6.305,0,-2,6,20,0,1,-1,-2
6.31,-6,-3,-3,-11,-5,-1,-1,-3
6.315,0,1,2,1,2,0,-2,1
6.32,-1,1,6,5,1,0,-1,-4
6.325,2,2,-3,-1,-1,0,1,2
6.33,-19,-7,-16,-13,-5,-4,-5,-10
6.335,17,5,-4,17,3,0,-2,-1
6.34,-15,-6,-6,-30,-6,-5,-1,-1
6.345,12,2,9,-8,-1,0,-1,-3
6.35,-9,-4,-22,-19,-6,-2,2,2
6.355,25,-5,1,10,-4,-4,-4,-2
6.36,10,3,7,16,3,1,-1,-4
6.365,-1,-3,-20,-2,-1,-2,-1,-2
6.37,-9,3,14,-10,3,0,0,3
6.375,-7,0,6,14,4,2,0,0
6.38,5,1,10,5,-1,0,0,2
6.385,-6,-3,-3,-7,1,-4,-2,-2
6.39,8,4,5,6,1,0,-2,-2
6.395,-9,-4,3,-7,-5,-1,-2,1
6.4,-7,-4,-14,-10,0,-1,-2,-1
6.405,-5,4,14,28,3,2,-1,-1
6.41,12,-4,-17,-33,-8,-2,-1,2
6.415,3,3,-3,-21,-6,-5,-2,-1
6.42,-14,-1,3,10,5,3,2,0
6.425,4,-1,1,9,-5,-3,-1,1
6.43,-6,11,5,12,4,1,-1,-1
6.435,-16,-9,0,1,0,0,-1,-2
6.44,23,-4,-14,-9,-5,-2,0,1
6.445,10,-4,-18,-14,-2,-5,-1,-2
6.45,-24,-7,14,10,2,4,8,15
6.455,-36,-24,-4,-9,3,-3,-2,-3
6.46,-10,-2,-3,4,0,2,-11,-36
6.465,7,-13,2,9,-1,-6,-8,-5
6.47,30,12,-6,-21,-2,5,5,3
6.475,-26,-18,-11,-10,-7,-6,-5,-5
6.48,1,-3,-3,0,-4,-4,1,10
6.485,1,-2,-1,-10,-6,-3,-1,-1
6.49,16,12,5,6,-12,-8,-4,0
6.495,15,34,6,22,13,9,10,11
6.5,2,32,-1,-14,8,9,9,14
6.505,13,-15,8,-19,-5,2,2,13
6.51,-29,-43,-11,8,-1,-11,-18,-40
6.515,-16,-21,-12,-15,-20,-9,-9,-15
6.52,11,-15,-8,8,3,-4,-5,2
6.525,9,46,-14,-12,2,3,3,-4
6.53,-11,-67,-13,-22,-11,-3,-1,5
6.535,-19,-28,1,8,-4,-7,-5,-12
6.54,-23,-11,-4,1,-9,-3,0,2
6.545,9,6,2,16,19,9,7,16
6.55,31,44,23,34,8,3,-1,-6
6.555,30,22,-16,-76,-23,3,3,4
6.56,-16,-7,5,1,-6,-4,-2,-1
6.565,-12,-9,-13,-17,-11,-7,-8,-12
6.57,24,17,0,4,1,-4,-2,1
6.575,-67,-48,-5,20,10,-2,-8,-13
6.58,17,3,13,16,-7,-7,-3,3
6.585,-19,1,-2,-13,-6,1,1,-3
6.59,3,5,2,6,5,0,-1,2
6.595,39,36,7,8,2,3,4,9
6.6,-9,-24,-11,-10,1,-1,-5,-9
6.605,-17,-8,-5,9,6,-5,-5,-8
6.61,-3,12,1,-5,-2,2,2,3
6.615,4,13,10,13,11,8,8,18
6.62,-18,-12,-7,-4,-8,-7,-6,-15
6.625,27,8,3,-1,2,3,0,1
6.63,-15,-14,-2,-2,-5,-3,1,2
6.635,6,12,9,21,2,-5,-1,-2
6.64,3,1,-7,-15,1,6,6,6
6.645,-2,-3,5,-8,-5,-1,0,4
6.65,-19,-4,-9,-11,-2,-3,-7,-12
6.655,1,-3,2,12,6,0,1,0
6.66,15,5,3,7,4,0,4,7
6.665,-10,-9,-2,-3,-3,-3,-4,-6
6.67,-10,2,4,7,2,1,2,7
6.675,22,8,-4,-7,-5,-2,0,4
6.68,-16,1,0,2,1,-1,-7,-10
6.685,-20,-7,-5,1,-1,-1,-3,-3
6.69,7,0,4,2,1,3,3,2
6.695,10,-9,-7,-4,-2,0,0,2
6.7,-9,4,-4,-3,-2,-4,-1,-2
6.705,-6,-13,-3,2,-3,1,1,0
6.71,9,11,2,-2,1,3,-1,3
6.715,-18,4,-1,-5,1,-2,-4,-7
6.72,1,-7,-2,1,1,0,-2,-2
6.725,-2,2,1,8,1,-1,-1,0
6.73,16,8,4,9,1,-2,1,2
6.735,-17,-12,0,-12,-4,-1,-2,-6
6.74,4,5,1,2,7,2,-1,1
6.745,6,-3,2,3,1,0,1,1
6.75,-7,-6,-5,2,2,-2,-1,-3
6.755,14,6,-2,-9,-9,-4,0,1
6.76,0,3,4,2,-1,0,-1,6
6.765,-7,-12,-9,-9,0,0,-3,-2
6.77,-9,-1,-2,2,-3,-3,-5,-12
6.775,2,8,1,2,0,-1,-2,-2
6.78,5,-9,-3,-8,-4,-2,-1,-1
6.785,-5,12,4,0,-4,-5,-1,-2
6.79,-1,-13,-10,-5,2,-1,0,1
6.795,1,-3,1,9,5,1,-3,-2
6.8,6,7,-5,-17,-8,-2,-1,-1
6.805,-9,-2,2,2,0,-1,-2,-3
6.81,-5,0,-1,-6,-5,-1,2,5
6.815,0,9,3,3,-1,-4,-3,-7
6.82,9,-4,1,4,1,-2,-1,0
6.825,-4,-1,-1,0,-3,-2,0,-1
6.83,-19,2,3,-5,2,1,-1,-2
6.835,4,-3,-2,2,-1,1,-1,-1
6.84,-3,0,2,1,-2,-2,-2,1
6.845,8,-4,-7,-3,-2,-1,-3,-2
6.85,2,-9,-8,-7,-11,-4,-4,-2
6.855,-7,-5,1,2,3,0,0,-2
6.86,1,7,1,3,4,-1,-1,-4
6.865,-4,-2,1,-1,-1,-2,-1,-2
6.87,1,0,-1,3,-2,-1,-2,1
6.875,-1,-3,-6,-10,-7,-3,0,-1
6.88,3,-1,-2,1,-1,0,2,2
6.885,3,1,-1,-8,-12,-3,-1,1
6.89,12,12,10,15,19,3,1,-1
6.895,-9,-5,0,-4,-2,-3,1,0
6.9,1,-2,1,3,-3,-2,-1,-1
6.905,-4,-3,-2,4,6,1,0,-2
6.91,-2,-5,-3,-6,-7,-3,0,-1
6.915,9,2,-2,-1,-3,-2,-2,-1
6.92,-4,2,0,4,2,0,-2,0
6.925,-4,1,2,-2,-3,-2,0,-1
6.93,-2,2,3,-3,-2,-1,-1,0
6.935,7,2,1,4,5,1,0,-2
6.94,-7,-5,-7,-7,-8,-3,-1,-5
6.945,1,-3,-3,0,1,0,1,1
6.95,-2,-3,-3,-3,-2,-1,0,2
6.955,-1,-2,-3,1,1,-2,-2,-1
6.96,-1,1,4,4,0,0,0,1
6.965,-4,-3,-5,-4,-3,-2,-3,-6
6.97,-12,-6,-5,-3,-3,-1,-1,-3
6.975,7,-2,4,3,1,-1,-2,0
6.98,-6,-3,1,0,2,1,-1,-1
6.985,2,-9,-15,-10,-4,-5,-1,-3
6.99,0,0,0,-5,-4,-1,-1,0
6.995,1,-1,-7,-7,-4,0,-1,3
7,-2,2,2,7,1,-1,0,-6
7.005,-3,1,12,13,3,2,-1,-1
