timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
8.125,-1,1,1,1,1,-1,-1,1
8.13,-2,-2,-1,-1,0,0,-1,-1
8.135,-2,-2,1,-5,-5,-2,0,0
8.14,-1,-1,-1,0,-2,-1,-1,-1
8.145,-1,-2,-3,-3,-3,-3,-1,0
8.15,0,0,2,1,1,0,-2,-1
8.155,0,1,0,-1,0,1,0,0
8.16,1,0,0,3,1,-1,-1,-1
8.165,0,-1,-2,1,0,-1,-1,0
8.17,-1,-3,-2,0,-2,-2,0,-1
8.175,1,-1,-2,-2,-2,-2,0,0
8.18,0,-1,1,-2,0,0,-3,0
8.185,0,-3,-2,0,-2,-1,-1,-1
8.19,-2,-1,-1,0,-1,-1,-2,-1
8.195,-1,-2,0,2,1,0,1,0
8.2,-1,-1,-1,-4,-5,-1,-2,-1
8.205,-1,-4,-5,-3,-2,-2,-2,-1
8.21,-3,0,0,1,1,1,-3,-1
8.215,0,-3,-3,-9,-7,-2,-1,-2
8.22,-2,-2,-3,6,5,0,0,0
8.225,-2,0,1,-3,-3,-1,0,-3
8.23,0,-3,-2,-2,0,-2,-1,0
8.235,0,-1,-2,-3,-1,-1,-1,1
8.24,-2,-1,-1,-2,-4,-3,0,-2
8.245,0,1,0,-3,-3,-1,-1,0
8.25,-1,0,-2,-1,2,0,-1,-1
8.255,-2,2,2,2,1,-1,-2,0
8.26,-2,-3,-3,-3,-2,-2,-2,-1
8.265,-1,0,-2,0,0,-1,0,-2
8.27,1,-1,-2,1,2,1,-1,-1
8.275,-1,-1,-1,0,0,-1,0,-2
8.28,0,1,-2,-4,-2,1,-1,0
8.285,-1,-1,0,-2,-2,-1,-2,-1
8.29,-1,-2,-3,-4,-4,0,-2,-1
8.295,-1,-1,-2,2,-1,-1,-1,-1
8.3,1,0,1,-1,-2,-1,0,-2
8.305,0,0,0,-1,-1,0,-2,-1
8.31,-1,0,0,-1,-1,-3,-1,0
8.315,-1,-1,-1,0,-2,-1,-1,-1
8.32,-1,-3,-1,-4,-6,-2,0,-1
8.325,0,1,1,4,7,1,-2,-1
8.33,-2,-3,-2,0,1,-1,1,-1
8.335,-1,-1,-2,1,-2,-2,-1,-1
8.34,-1,0,-1,1,-2,0,-1,0
8.345,0,-1,-1,1,-3,-2,-1,-2
8.35,-1,-1,-3,-10,-6,-2,0,-1
8.355,-1,-4,-1,-1,4,1,-1,-1
8.36,-2,0,1,0,1,-2,0,-1
8.365,0,-5,-4,-4,-2,-1,0,1
8.37,-2,-2,1,1,-1,-3,-1,-1
8.375,-2,-1,0,-3,-5,0,0,-1
8.38,0,-3,-1,0,2,-1,0,0
8.385,-2,-2,-2,-1,-2,-1,-2,0
8.39,0,0,-1,-2,-3,0,0,-2
8.395,-1,-3,-4,-4,-2,0,0,-1
8.4,1,0,0,2,1,0,-1,-1
8.405,-1,-1,1,-1,1,0,-1,-1
8.41,0,-1,0,-3,-3,-4,0,0
8.415,0,-1,-1,1,-2,-2,-1,-1
8.42,-1,-3,-3,0,0,-1,-2,-3
8.425,0,2,0,-2,-6,-2,0,-2
8.43,-2,-2,-3,3,4,0,-1,-1
8.435,-1,2,2,0,-1,-2,-1,1
8.44,-3,0,-1,-1,-2,-1,0,-1
