timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
11.875,0,0,1,2,2,3,0,-1
11.88,-2,-1,-3,-4,-3,-2,-1,-1
11.885,-1,1,-2,0,-1,0,-1,0
11.89,0,-2,-1,0,-2,-1,0,-1
11.895,0,-1,-1,0,-4,-2,-3,-3
11.9,1,-2,-2,0,4,2,-1,1
11.905,-2,-1,-3,-2,-1,-1,-1,-3
11.91,-1,0,0,-3,-2,-1,1,0
11.915,-1,-1,-3,-4,-3,-2,-2,-2
11.92,-1,-1,-1,-1,0,1,-1,-2
11.925,0,-2,0,-3,-3,-3,-2,0
11.93,0,-3,-1,1,-1,0,-1,-1
11.935,-3,-2,-2,-1,2,1,0,-2
11.94,0,0,3,2,-2,-2,-1,0
11.945,-2,-3,-2,-6,-4,-1,-1,-1
11.95,0,1,-2,-3,-3,-3,-1,0
11.955,-1,-1,-2,-2,-1,-1,-2,-1
11.96,1,1,-1,0,0,-1,0,-2
11.965,-1,-1,-1,7,6,0,0,-1
11.97,0,0,-2,-1,1,1,0,-1
11.975,-2,-1,0,-3,-4,-4,-1,-1
11.98,-1,0,-2,-1,-2,-2,0,-1
11.985,-1,-1,0,-1,-1,-1,0,-1
11.99,-1,0,-1,0,-1,0,2,-1
11.995,-2,0,0,0,-2,0,-1,1
12,-1,0,1,-2,-2,-3,-3,1
12.005,-1,-1,-2,1,0,0,-1,-1
12.01,-1,-4,1,1,0,-2,-1,-2
12.015,0,0,3,-1,0,0,-1,-2
12.02,-1,-2,-4,-3,-2,-3,-1,-2
12.025,-1,0,0,-2,-3,-1,-1,-3
12.03,-1,-2,1,0,0,-2,-3,-2
12.035,0,-1,-1,-2,-2,-2,0,0
12.04,-1,-5,-4,-1,0,-1,0,1
12.045,0,0,3,-3,-2,-2,0,1
12.05,0,0,-3,-1,1,0,0,-1
12.055,-3,-3,-3,-2,-2,-4,-1,-2
12.06,-1,-2,-2,-2,-3,-2,-1,-2
12.065,0,-3,-3,-4,-4,0,-1,0
12.07,-1,1,0,-5,-4,-2,-3,-2
12.075,-1,-2,-2,2,1,0,-1,-2
12.08,-1,1,0,-1,-1,-2,-1,-2
12.085,-2,1,1,3,-2,-2,-2,1
12.09,0,-1,-2,-3,-3,0,1,-1
12.095,-2,-2,-2,-1,-1,-1,-1,0
12.1,1,-3,-1,0,2,3,1,-1
12.105,-2,-2,-1,-1,-1,-2,-1,-2
12.11,-2,-1,0,-1,-3,-1,-1,0
12.115,0,2,-1,-1,-1,-1,0,-1
12.12,-1,-1,-2,-1,-2,-3,-2,-2
12.125,-1,1,1,-1,-2,-2,-1,0
12.13,-1,-1,-1,2,2,-2,-2,-2
12.135,-2,-3,-1,-3,-3,-1,0,-1
12.14,-2,-1,0,0,0,-1,-2,1
12.145,-1,1,-2,-1,0,-1,-1,-3
12.15,-1,-1,-5,-1,-6,-2,-1,-1
12.155,-1,1,-1,-1,1,-1,-2,-3
12.16,0,0,-3,0,-1,0,0,0
12.165,0,-1,0,0,-2,-1,0,-1
12.17,0,-1,0,0,0,1,0,2
12.175,-1,-3,-4,-4,-4,-2,-3,-3
12.18,-2,-1,0,0,-1,0,0,0
12.185,-1,0,-1,-1,0,-2,-1,-1
12.19,0,0,2,-2,0,-2,0,1
12.195,-3,-4,-3,1,-3,-1,-1,-1
12.2,-1,-1,-1,0,-1,-2,-2,-1
12.205,0,-3,-6,-2,0,2,1,-1
12.21,-2,2,1,-1,-3,-2,-2,-2
12.215,0,-1,-1,0,2,1,-1,1
12.22,-1,-2,-1,-2,-3,-5,0,-1
12.225,-2,-2,-1,-2,2,1,-1,-2
12.23,-1,0,2,3,-2,-2,-1,-2
12.235,-2,1,1,-1,-1,-2,0,-1
12.24,-2,-1,0,0,-3,-2,-2,-3
12.245,0,-1,1,-1,-1,-2,0,0
12.25,-2,-3,-4,-2,-3,-2,-1,0
12.255,-1,0,1,-1,-2,-2,-2,-1
12.26,-2,0,-1,-4,-5,-2,-1,0
12.265,-1,3,2,1,0,-1,-1,0
12.27,-1,-4,-3,-3,-2,-2,0,-2
12.275,0,-1,0,-1,-1,0,0,-2
12.28,-1,-1,-2,0,-2,1,-1,-1
12.285,0,-1,-1,1,-1,-2,-2,-3
12.29,0,1,-1,-3,1,0,0,2
12.295,-2,-2,-3,-2,-4,-3,-1,-2
12.3,-1,-2,-2,1,4,2,0,-1
12.305,-3,-2,-4,-1,-2,-1,0,-1
12.31,-2,-2,0,-3,-3,-2,-1,-2
12.315,0,-2,-1,-1,-2,-2,-1,2
12.32,-1,-1,-1,-2,-3,0,-2,-2
12.325,-3,0,2,-2,-3,-3,-4,0
12.33,-1,-4,-4,-1,3,1,-3,0
12.335,-1,-1,-3,-3,-2,-1,-2,1
12.34,-1,-2,0,0,-1,-4,-2,0
12.345,-2,-3,-2,-2,0,1,0,-1
12.35,-1,1,-1,-2,-3,-1,-2,-3
12.355,-2,-4,-2,-3,-2,-1,0,-2
12.36,-1,0,-2,-4,-1,0,-2,-1
12.365,0,-1,0,1,0,-3,1,0
12.37,-2,-3,-5,-2,0,-2,0,-1
12.375,-3,-3,-4,-3,0,-3,0,0
12.38,-2,1,0,-1,-1,-2,-1,-2
12.385,-1,-4,-2,-5,-5,-1,-2,0
12.39,0,-1,-1,0,2,0,-1,-3
12.395,1,0,1,0,0,-1,-1,-2
12.4,-1,2,0,-4,-4,-2,0,0
12.405,0,-2,-3,-1,1,0,-1,-3
12.41,-2,-2,-1,0,-3,2,-2,-2
12.415,-2,0,0,0,0,0,-2,-1
12.42,-1,-5,-5,0,-1,-3,0,-1
12.425,-3,1,-2,-2,-2,-1,-2,-1
12.43,-1,-1,0,1,-1,-2,-1,-1
12.435,0,0,2,3,0,-1,-1,-1
12.44,0,1,0,2,1,-1,-2,-1
12.445,-1,-2,-2,0,-3,-2,-3,-2
12.45,-1,-4,-3,-4,-4,-2,-1,-3
12.455,-1,0,1,1,0,-1,0,0
12.46,-3,-2,0,-3,-2,-2,-2,-2
12.465,-1,-3,-1,1,1,0,-1,-1
12.47,1,0,1,-3,0,0,0,-1
12.475,0,-1,-2,0,-1,-2,-3,0
12.48,-1,-1,-1,-4,-2,-1,0,-2
12.485,0,-3,-4,-3,0,1,1,-2
12.49,-2,-3,-1,-2,-1,-1,-1,-1
12.495,0,1,-3,-4,-1,-2,-2,-2
12.5,1,0,-1,1,-2,0,-1,-2
12.505,-3,-1,-1,-3,-1,-2,-1,-3
12.51,-1,0,-1,-2,-2,-2,0,-1
12.515,0,-3,-2,-1,-2,0,-2,-1
12.52,-1,-3,-4,-3,-3,1,0,1
12.525,1,0,1,-1,-2,-2,0,0
12.53,-2,0,-1,3,0,1,1,2
12.535,-2,-2,-2,-3,-3,-1,-3,-2
12.54,-1,-1,-1,-1,-1,-1,-2,0
12.545,-2,-4,-2,1,-3,0,-1,1
12.55,-2,-1,-6,-2,-2,-2,0,-2
12.555,-2,-2,-4,1,-1,0,-2,-2
12.56,-1,-1,-1,1,1,0,1,-1
12.565,0,0,-2,-1,-2,-1,-2,-1
12.57,-1,0,2,2,-3,-4,-3,-2
12.575,-1,1,-1,2,3,-1,0,-3
12.58,-1,-3,-1,-3,-3,-3,-1,-2
12.585,1,-1,-3,0,0,0,-1,-1
12.59,-1,0,-3,-3,-3,-2,0,0
12.595,-2,-4,-5,0,0,-2,-1,0
12.6,-2,1,1,0,2,-1,-1,0
12.605,-3,0,-1,-1,-1,-2,0,1
12.61,-1,-3,-1,-2,-3,-1,-2,-1
12.615,-2,0,0,-5,-2,-2,0,-1
12.62,-2,-3,-2,2,-2,0,0,-1
12.625,-2,-2,0,-2,-2,0,-1,-3
12.63,-3,-1,-2,-2,2,0,-2,-3
12.635,0,1,1,-2,-1,0,-1,0
12.64,-1,0,-1,-1,-2,-2,-2,-1
