timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
16.5,-2,-2,-2,-2,0,1,-1,-1
16.505,-1,-1,-3,-2,-2,-3,-1,-2
16.51,-1,-3,0,0,-2,-1,-2,0
16.515,0,2,-2,-2,-1,-1,-1,-3
16.52,-1,-2,-1,-1,-2,0,-1,-2
16.525,-1,-1,0,1,-1,-2,-1,-4
16.53,-1,-1,-1,-3,1,-2,-1,0
16.535,-1,-1,-1,-3,-1,0,-1,-1
16.54,-1,-3,-2,-3,0,-1,-1,-3
16.545,0,-3,0,1,0,-1,-3,1
16.55,-2,-3,-1,-3,1,-1,0,-3
16.555,-2,0,-2,-1,0,0,-2,0
16.56,-1,-1,1,-2,-1,-3,-1,-2
16.565,-1,-1,-1,0,-2,-1,-1,1
16.57,1,-2,0,0,-3,-1,0,0
16.575,-2,0,-1,-1,-2,-1,-2,0
16.58,-2,-3,0,1,-1,-1,0,0
16.585,0,-1,0,-2,-3,0,-2,-1
16.59,-1,-1,1,-1,-1,0,-1,-2
16.595,-1,-2,2,1,-1,0,-2,-1
16.6,0,2,-2,-2,-1,0,0,-2
16.605,-2,-1,-2,-3,2,-2,-2,0
16.61,-1,0,-1,-2,0,-1,-1,-1
16.615,-1,0,0,-2,-1,-2,0,-2
16.62,0,-2,1,0,-1,-1,0,0
16.625,-1,-3,-2,1,-2,1,-2,-2
16.63,0,-2,-4,-2,0,-1,-1,-2
16.635,-3,-1,0,-1,0,-2,-2,-2
16.64,-1,-2,-2,-1,-1,-2,-4,1
16.645,-1,-2,-3,-3,1,-1,-1,0
16.65,-2,-2,-1,0,-1,0,-2,2
16.655,-1,-3,-2,-2,-3,0,0,0
16.66,-1,-1,-2,-1,2,-1,-2,-1
16.665,0,-1,0,-1,-2,-2,1,-2
16.67,1,-2,-1,0,-1,0,0,-2
16.675,-2,0,0,-2,-1,-1,-1,-2
16.68,-1,-3,0,-2,-2,-1,-1,-1
16.685,-2,-4,-2,-1,-1,-2,2,-1
16.69,0,-2,-1,-1,-2,1,-1,-2
16.695,-2,-1,-2,0,-2,-2,-1,-1
16.7,-1,2,0,-1,-2,0,0,-1
16.705,-2,0,2,-1,-2,-1,-3,-1
16.71,0,-1,-1,-1,0,-4,-1,1
16.715,-2,0,-1,0,1,1,-2,0
16.72,-1,-3,-3,-2,-2,-1,0,-2
16.725,-1,-1,0,-2,0,-2,-1,0
16.73,-1,-3,0,-2,-3,-3,-1,-4
16.735,1,0,-2,-1,-2,-4,0,-2
16.74,-2,0,-1,-1,-2,-1,-1,-3
16.745,-2,-1,-1,0,1,-2,-2,-1
16.75,-2,-2,-1,-1,-1,-1,-1,0
16.755,-2,0,1,-2,-1,-3,-1,-1
16.76,-1,-2,-1,-2,0,-2,0,-2
16.765,1,-1,-2,0,-2,0,0,-1
16.77,-2,0,-2,0,0,0,1,0
16.775,-1,-3,-3,0,0,-1,0,-2
16.78,-2,0,0,-2,-2,0,-1,-1
16.785,1,1,-1,0,0,0,-2,-2
16.79,-1,5,-1,-2,2,-3,-2,0
16.795,-3,-6,4,3,-2,-1,1,1
16.8,0,3,-1,-2,1,-2,-1,-1
16.805,-3,-3,1,4,-4,2,-1,1
16.81,1,-1,0,-8,1,0,-1,-3
16.815,-1,1,-2,-3,-5,-2,-3,-1
16.82,1,-1,-1,-2,3,1,1,0
16.825,-2,-2,1,-3,2,0,-1,-2
16.83,-1,-3,-1,0,-4,-2,-1,-1
16.835,-3,-1,-2,0,-11,-4,-3,-2
16.84,0,-2,-2,0,24,5,1,0
16.845,0,-1,-2,4,-9,-4,0,-2
16.85,-2,-3,-4,16,3,1,-2,-1
16.855,0,-1,0,-40,-23,-5,-4,-2
16.86,-3,0,-2,0,7,-5,-2,-3
16.865,1,1,-4,-39,10,1,-1,7
16.87,-1,-1,3,17,4,1,-1,-10
16.875,0,-1,0,12,13,3,0,4
16.88,1,-1,-1,-1,-16,-5,-3,-5
16.885,-5,0,3,10,-11,-4,-3,-2
16.89,1,0,-3,-16,-4,1,2,4
16.895,-2,0,0,-9,15,0,-1,-3
16.9,-1,-6,-7,1,-7,2,1,2
16.905,-1,-2,0,10,-6,-2,0,-5
16.91,-2,2,1,13,-17,-7,-3,0
16.915,-1,2,-5,-12,11,1,-1,-1
16.92,-1,-3,-2,7,-6,-1,0,2
16.925,-2,-3,3,-6,1,-2,-4,-6
16.93,-2,-1,-2,3,-6,0,-2,0
16.935,-2,-4,-1,7,-3,0,-1,-1
16.94,-1,-3,5,5,1,-2,-3,-2
16.945,-1,-5,-7,-3,-4,-1,-2,-2
16.95,0,-3,-8,-17,0,-2,1,0
16.955,2,2,7,12,2,0,3,1
16.96,-2,-5,2,-17,-1,1,2,0
16.965,-2,1,11,15,2,0,-2,-2
16.97,-2,9,6,-2,2,2,-1,1
16.975,-1,10,-17,-3,0,-2,-1,-4
16.98,-2,4,14,10,-5,-4,-4,-2
16.985,-2,-3,-7,6,1,-1,-1,0
16.99,1,-10,-8,-8,3,-2,-1,1
16.995,-4,-10,12,4,-2,-1,0,-4
17,-1,-12,-35,-7,-6,-1,-2,-1
17.005,1,-3,7,1,0,0,1,-2
17.01,-2,-4,-10,-8,1,-1,-1,-3
17.015,0,-3,-6,-4,-6,0,-1,2
17.02,-3,-6,5,-1,-1,-3,-3,-3
17.025,-2,-4,0,-4,0,0,1,-2
17.03,-1,0,-3,6,-1,0,-1,-4
17.035,-5,4,0,4,1,-1,-1,-12
17.04,1,9,6,0,-3,-2,-1,12
17.045,0,5,-7,-2,-1,0,0,0
17.05,2,2,7,-5,-2,0,-2,6
17.055,2,-4,-6,-1,-2,0,-3,-7
17.06,-1,0,-4,-6,-1,-2,1,9
17.065,-5,-1,-4,0,0,-3,-3,-21
17.07,0,-2,-4,-3,-2,-2,-1,6
17.075,4,-3,12,4,-1,0,-2,4
17.08,-5,-3,-3,-3,-1,1,0,-9
17.085,-5,-3,-4,-7,-1,1,2,9
17.09,6,-2,5,1,2,-1,-1,-8
17.095,-3,0,-3,1,-2,0,0,1
17.1,1,3,-1,0,-3,-1,-2,-3
17.105,-1,-2,-2,-1,1,1,0,1
17.11,-4,-3,2,-3,-1,-3,-4,-6
17.115,1,-3,-4,-1,-2,-3,-3,6
17.12,-2,0,1,0,0,1,2,-6
17.125,3,1,-1,-2,-1,-2,-2,4
17.13,-3,-1,-3,-1,-3,-1,-1,2
17.135,-1,-1,-2,2,0,0,-1,-1
17.14,-4,-3,0,-1,-1,-4,-4,-10
17.145,1,1,-2,-3,-1,1,-1,8
17.15,-1,-3,2,-2,-2,1,-1,-2
17.155,-4,-3,-1,-2,1,-2,-1,-2
17.16,1,0,1,-1,-1,-1,-2,-1
17.165,0,0,-5,-2,0,-1,0,-1
17.17,-6,-6,0,-1,-2,-1,-2,-1
17.175,0,0,-3,0,-1,0,-1,-1
17.18,1,0,1,0,-1,-2,-1,-1
17.185,-3,0,1,0,2,0,-1,-1
17.19,-1,-4,-6,-4,-2,-2,0,-3
17.195,0,-1,-3,-2,0,-1,-1,-2
17.2,1,1,2,-3,-1,0,-1,-1
17.205,1,0,11,4,0,-1,-1,-1
17.21,0,-34,-12,-2,2,1,1,-3
17.215,1,7,-5,-2,1,0,1,7
17.22,0,2,1,-3,-2,-6,-6,-4
17.225,1,4,-2,-6,-7,-18,-3,-2
17.23,-2,17,-1,-3,-9,13,-7,-5
17.235,-4,6,3,8,12,17,13,1
17.24,-3,10,-6,3,9,3,2,2
17.245,-1,6,-4,0,-2,4,-1,-3
17.25,-4,-2,3,-1,-4,-17,-6,0
17.255,-3,-11,-2,-3,-8,-7,-7,-3
17.26,-3,-4,-2,-1,-4,3,0,-2
17.265,-1,-11,-2,-1,-1,-7,-2,-10
17.27,1,1,1,-2,2,-1,2,8
17.275,-1,-1,0,-1,-1,-2,-3,-7
17.28,2,-3,23,2,0,-4,2,6
17.285,-2,-12,-52,-12,-2,1,-2,4
17.29,-2,4,13,-2,0,1,2,-5
17.295,2,0,2,2,-1,-2,-1,-1
17.3,-1,-7,-1,-2,-4,-3,-3,-2
17.305,1,1,14,1,0,2,0,-2
17.31,-5,7,-8,1,2,0,1,-2
17.315,3,-5,-2,0,0,-4,-2,1
17.32,-4,-4,-2,-3,-3,0,0,-6
17.325,-1,-1,3,1,-1,1,1,10
17.33,-1,-2,-5,-2,2,-3,-1,0
17.335,-3,-3,7,-1,-5,-5,-2,-3
17.34,-1,-3,-4,-6,-3,-1,1,-3
17.345,0,0,3,4,1,1,0,-2
17.35,0,1,-6,-1,0,-1,-1,0
17.355,-3,-4,-2,-2,-4,-2,-3,-7
17.36,1,1,-4,-1,-1,1,-1,2
17.365,-2,1,2,-1,-1,1,-1,-3
17.37,-1,-2,3,0,1,-1,-1,-2
17.375,-6,-1,-5,-2,-1,-3,-2,-9
17.38,-1,0,2,0,-2,-3,-4,9
17.385,1,-4,10,-2,1,0,-1,-1
17.39,0,-1,2,1,-1,0,1,-1
17.395,-7,-3,-8,-2,-1,0,-3,6
17.4,-2,-2,0,-1,-2,-4,-3,-19
17.405,0,0,0,-2,-2,0,0,-1
17.41,-1,-4,-1,0,0,1,0,-3
17.415,1,-1,2,-3,1,-3,-2,-6
17.42,-2,0,0,0,-3,2,3,9
17.425,-7,4,-4,-3,-3,-1,-1,2
17.43,7,-1,2,0,-1,-2,-1,-8
17.435,-2,0,-1,2,-1,-1,-2,13
17.44,14,-5,-4,2,0,0,-3,-28
17.445,-17,-1,2,1,-2,0,1,4
17.45,15,-3,4,-2,-2,-1,-3,-24
17.455,-20,-4,0,-2,-1,0,3,12
17.46,-25,-3,-1,-1,-3,-1,-1,28
17.465,39,-17,-5,-6,-1,-1,-7,-22
17.47,-32,0,5,0,-4,-6,10,17
17.475,23,-4,-16,-8,-1,9,5,26
17.48,-13,8,-2,-2,0,-15,-24,-24
17.485,-19,-1,14,7,3,24,18,12
17.49,-21,-7,-25,-12,-6,-13,-24,-45
17.495,26,14,13,7,7,-3,-5,-30
17.5,-6,-25,-10,-6,-6,4,-22,71
17.505,-12,3,2,-1,2,-14,-27,-90
17.51,18,-11,-11,-4,-4,-9,-6,-37
17.515,-20,-7,-7,-6,-7,0,5,2
17.52,35,-3,-3,1,-3,0,46,12
17.525,-15,-6,-3,-4,-3,5,-8,9
17.53,9,13,1,-2,4,2,15,57
17.535,47,2,-2,-1,-2,-7,-2,-40
