timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5.25,-2,0,-2,1,2,1,0,0
5.255,-1,2,3,5,3,1,-1,-1
5.26,0,-2,0,-3,-1,-1,-1,0
5.265,-2,2,7,5,-3,-4,0,-3
5.27,-2,-4,-13,-13,-5,-2,-4,-3
5.275,2,1,7,8,-3,-2,-1,-1
5.28,0,2,3,1,2,2,1,0
5.285,-3,0,7,3,-3,0,-1,-3
5.29,-1,0,-1,-1,3,1,1,0
5.295,1,-3,5,4,0,-2,-3,4
5.3,-2,-4,-12,-10,-7,-6,-5,-2
5.305,-3,-3,-2,-6,-4,-3,-2,-2
5.31,-1,-1,-1,-3,-2,1,1,-1
5.315,-1,0,1,3,2,1,0,-2
5.32,0,-1,4,0,-3,1,1,0
5.325,-1,1,2,1,-2,-4,0,-1
5.33,-2,-1,-3,-5,-2,-1,0,-1
5.335,4,-1,8,6,-1,-1,-2,3
5.34,-1,-4,-14,-10,-4,-3,-2,-8
5.345,1,-2,-10,-7,-3,0,-1,3
5.35,-1,0,-2,-2,2,0,-1,0
5.355,-2,2,4,3,0,-2,-1,-1
5.36,1,-2,4,3,-4,-3,-2,0
5.365,-3,-2,-4,-5,-1,-2,-3,-4
5.37,1,-1,-2,-1,0,1,2,3
5.375,0,3,2,1,-1,0,-1,1
5.38,-3,-6,-5,1,-1,-1,-3,-1
5.385,0,0,2,-3,0,-2,-2,-1
5.39,0,-2,-2,-2,-1,-3,-2,-3
5.395,0,-1,4,3,-1,1,-1,-3
5.4,-7,3,4,4,2,1,0,9
5.405,-7,-3,-5,-6,-5,-3,-1,-14
5.41,-2,0,2,2,3,0,1,2
5.415,5,-1,-4,-4,-5,-3,-4,1
5.42,1,0,3,0,-2,-3,-2,3
5.425,-5,0,0,1,3,0,0,-2
5.43,-8,-4,-1,-1,1,0,-1,-14
5.435,-3,-2,-5,-4,0,-1,-1,-3
5.44,7,3,3,0,-1,-1,-7,-1
5.445,0,-6,-2,-1,-3,-1,12,2
5.45,2,-1,0,-5,-1,0,3,7
5.455,-4,0,6,4,0,-1,-3,-2
5.46,11,0,-15,0,-3,-2,-2,-7
5.465,6,13,3,-1,-2,-2,-8,2
5.47,-11,1,-4,-2,-1,-1,-2,-4
5.475,-4,-27,-6,1,3,0,-5,1
5.48,-10,-8,1,-1,0,-4,-8,-6
5.485,17,4,-2,-2,-1,4,25,25
5.49,7,5,-10,-1,-6,-5,-15,-6
5.495,-8,17,15,4,0,2,13,-1
