timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,0,-1,-1,0,-2,-3,-1,0.0
0.01,-2,0,-2,-2,11,-2,-2,-2,0.0
0.015,-1,0,-1,-2,-30,-1,-2,-3,0.0
0.02,-1,-3,-2,-3,10,5,-2,-1,0.0
0.025,0,0,-1,-1,-9,-2,1,0,0.0
0.03,-2,-1,0,-1,4,5,0,-1,0.0
0.035,0,-3,0,0,7,-6,-4,0,0.0
0.04,-1,1,-2,0,-6,-3,-2,-2,0.0
0.045,-2,-2,-1,-2,-1,-1,0,-3,0.0
0.05,1,-2,-1,1,-4,-2,2,-1,0.0
0.055,-1,1,-2,-1,3,-1,-1,-1,0.0
0.06,-2,-1,0,-1,-4,0,-1,-1,0.0
0.065,-1,-2,-1,0,15,-9,-6,-3,0.0
0.07,0,-1,-1,-6,-26,13,4,1,0.0
0.075,0,-2,-1,-1,-1,-2,0,0,0.0
0.08,0,-2,0,2,6,-6,-3,-4,0.0
0.085,-1,0,-1,-3,-11,3,0,2,0.0
0.09,-1,-1,-1,-1,3,-10,-5,-3,0.0
0.095,0,-1,-1,-2,3,-1,-1,0,0.0
0.1,-2,-2,0,-2,-4,-1,1,0,0.0
0.105,-3,-1,-2,-1,-2,-6,-1,-2,0.0
0.11,-2,-1,0,-1,4,-8,-5,-1,0.0
0.115,2,-1,0,0,8,8,4,2,0.0
0.12,0,0,-2,0,2,-4,-1,-2,0.0
0.125,0,-1,0,0,-6,7,1,-3,0.0
0.13,1,-2,-2,-1,-1,-4,-1,0,0.0
0.135,-2,0,-1,-1,-1,-1,0,-2,0.0
0.14,0,0,-2,0,-1,-2,-1,0,0.0
0.145,-1,1,-3,-2,-2,-3,0,-2,0.0
0.15,-3,-1,-1,-2,0,-3,-2,-1,0.0
0.155,0,-2,0,-1,-1,-7,-4,-1,0.0
0.16,0,-1,-2,-1,0,11,4,1,0.0
0.165,-1,0,-2,-1,-10,-1,1,-1,0.0
0.17,-1,-1,-2,-1,-1,-3,-2,-3,0.0
0.17500000000000002,-2,-2,-1,0,-5,-1,-3,-2,0.0
0.18,-2,-1,-1,-2,6,-6,-4,-3,0.0
0.185,0,-2,-1,-2,0,-2,-2,-1,0.0
0.19,1,-1,-1,-2,-2,0,0,0,0.0
0.195,-2,1,0,-1,-1,-2,-2,-3,0.0
0.2,0,-2,-1,0,-2,-4,-2,-3,0.0
0.20500000000000002,1,0,-1,1,6,9,4,0,0.0
0.21,-1,-1,-2,-1,-11,-3,0,-1,0.0
0.215,-1,-1,-2,-1,1,1,0,1,0.0
0.22,-1,-1,-1,1,-2,-10,-4,-1,0.0
0.225,-1,-3,-2,-5,-8,3,0,0,0.0
0.23,-1,-1,-1,-1,2,3,-1,0,0.0
0.23500000000000001,0,-2,-2,0,9,-2,-1,2,0.0
0.24,-1,-2,-1,-3,-9,-3,1,1,0.0
0.245,-1,-2,-1,1,2,-6,-5,-2,0.0
0.25,0,-1,0,-1,-2,1,0,0,0.0
0.255,0,-2,0,1,-1,-1,2,-1,0.0
0.26,-1,-2,-1,-20,-2,-4,-2,-4,0.0
0.265,-2,-3,1,5,-2,-2,-1,-3,0.0
0.27,-2,-1,-2,3,5,-1,-3,-2,0.0
0.275,1,-2,-1,-2,0,2,2,0,0.0
0.28,-1,-1,1,5,-1,1,0,-1,0.0
0.28500000000000003,-1,0,-1,-2,-2,0,-2,-1,0.0
0.29,-2,-2,-1,-2,0,-4,-3,0,0.0
0.295,-2,-2,0,0,-4,0,-1,0,0.0
0.3,-2,-1,1,0,-2,1,-1,-1,0.0
0.305,-3,-1,-1,-1,-2,-4,-3,-1,0.0
0.31,-1,0,-1,2,6,-3,1,0,0.0
0.315,-2,-1,-2,-3,-6,1,0,0,0.0
0.32,-2,-1,-3,1,3,5,0,-1,0.0
0.325,0,0,-1,-3,-7,4,1,0,0.0
0.33,-1,-1,1,-4,-13,-1,-3,-3,0.0
0.335,-1,0,-1,0,0,-3,-3,-3,0.0
0.34,-1,0,-1,1,2,-4,-1,2,0.0
0.34500000000000003,0,-1,0,1,3,-3,-3,1,0.0
0.35000000000000003,0,-1,-2,-2,-1,2,1,1,0.0
0.355,-2,1,-1,-1,-3,0,-2,-3,0.0
0.36,-2,-1,-1,1,-1,0,-2,-1,0.0
0.365,-1,-3,-1,-3,2,-4,-2,-3,0.0
0.37,-1,0,-1,-1,-1,-4,-2,-3,0.0
0.375,-1,-1,-2,-2,0,1,1,0,0.0
0.38,-2,0,-1,0,1,0,-2,-3,0.0
0.385,-2,0,0,-3,0,-4,1,-2,0.0
0.39,-1,-3,-1,-2,5,-2,-3,-2,0.0
0.395,-2,0,-2,-2,-9,-4,0,0,0.0
0.4,-2,-2,-1,0,-3,-3,0,-1,0.0
0.405,-2,0,0,-2,1,4,0,0,0.0
0.41000000000000003,-2,-2,-1,-1,8,-2,-2,0,0.0
0.41500000000000004,-2,-2,-3,-2,-7,-2,-1,-2,0.0
0.42,0,-1,-1,-1,-3,-4,-2,1,0.0
0.425,0,-2,-1,1,-1,-6,-4,-2,0.0
0.43,-1,0,-3,-2,-3,1,0,-1,0.0
0.435,0,-1,-1,-3,0,0,-3,-2,0.0
0.44,-1,-1,-1,0,-3,-5,-3,-1,0.0
0.445,-3,-1,0,-1,1,4,-1,0,0.0
0.45,-2,0,-1,-1,6,-3,-1,2,0.0
0.455,1,-2,1,-2,-9,-3,1,1,0.0
0.46,2,-1,-1,1,3,9,3,-3,0.0
0.465,0,0,-3,-2,0,-3,0,2,0.0
0.47000000000000003,-3,0,-1,-1,-4,-3,-3,-4,0.0
0.47500000000000003,-1,-1,0,-1,3,-3,-2,-3,0.0
0.48,-1,-1,-2,-2,-3,-4,-5,-1,0.0
0.485,-1,-3,-1,-1,-1,-3,-2,-2,0.0
0.49,1,-1,0,-1,-8,2,1,0,0.0
0.495,-2,-2,0,0,9,-2,-2,-1,0.0
0.5,-2,-1,0,0,-12,-2,-2,-3,0.0
0.505,-1,0,-1,-1,-6,-2,1,0,0.0
