timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-1,-1,0,3,0,-2,-1,0.0
0.01,-2,0,-2,-2,1,-2,-2,-1,0.0
0.015,-1,-1,-3,-7,-5,-2,-1,-2,0.0
0.02,-2,-1,-3,-1,1,-3,-3,-1,0.0
0.025,-2,0,-2,0,-3,-2,-1,-2,0.0
0.03,-1,-1,0,0,-1,0,-1,0,0.0
0.035,-1,-3,-3,-5,0,1,-1,-2,0.0
0.04,-1,-1,0,-1,-2,-1,-2,0,0.0
0.045,0,-2,-3,-2,-1,0,-1,-1,0.0
0.05,-2,-2,-3,-1,-1,0,-3,-1,0.0
0.055,0,2,3,2,0,-2,0,0,0.0
0.06,0,-3,-2,-1,1,-1,-2,-1,0.0
0.065,0,-4,-3,1,-2,0,-2,-1,0.0
0.07,0,-1,1,-1,-2,-1,-1,-3,0.0
0.075,1,-1,-1,1,1,-2,-1,-1,0.0
0.08,0,0,0,-2,-2,-1,0,-1,0.0
0.085,-1,1,1,-1,-2,-1,-1,-1,0.0
0.09,-1,-1,-1,1,-1,0,-1,-1,0.0
0.095,0,0,-1,-3,-5,0,-1,0,0.0
0.1,-3,-1,-4,-2,-2,-3,-3,-2,0.0
0.105,-2,-4,-3,-1,-3,-1,-1,-2,0.0
0.11,0,-1,0,-3,-2,-1,-1,-3,0.0
0.115,-1,0,1,-3,-4,-1,0,0,0.0
0.12,-2,-2,-2,-1,-1,-1,-2,0,0.0
0.125,0,1,1,-1,1,1,-2,1,0.0
0.13,-1,-1,-1,-2,-2,-2,-2,-3,0.0
0.135,0,0,-1,0,-1,-2,-1,-3,0.0
0.14,0,0,-1,-6,-3,-1,-1,-1,0.0
0.145,0,-1,-4,1,-3,-1,-1,1,0.0
0.15,-1,1,0,-3,-2,0,-1,0,0.0
0.155,1,1,0,2,3,1,0,0,0.0
0.16,0,-2,-4,0,1,-1,0,-1,0.0
0.165,0,-1,-2,-3,-1,-2,-1,-3,0.0
0.17,-1,0,-3,0,-1,1,-1,-1,0.0
0.17500000000000002,-3,-4,-6,-4,-4,-2,-2,-2,0.0
0.18,0,-2,1,1,0,-1,-1,-2,0.0
0.185,-1,-2,-1,-1,3,1,1,-1,0.0
0.19,-1,0,1,-1,0,-3,-4,-3,0.0
0.195,1,0,0,-2,1,-1,1,1,0.0
0.2,-1,1,0,-2,-3,-2,-2,-2,0.0
0.20500000000000002,-3,-2,0,-1,-3,-2,-2,-3,0.0
0.21,1,-1,-2,4,4,1,-1,0,0.0
0.215,-1,-1,0,-1,0,-2,-1,-2,0.0
0.22,0,-1,2,0,-4,0,0,-1,0.0
0.225,0,1,0,-1,-2,-3,-2,-1,0.0
0.23,-2,-1,-3,-1,0,-1,-1,-1,0.0
0.23500000000000001,-2,-2,0,0,-1,-2,-2,0,0.0
0.24,-1,-1,-1,2,0,-3,0,-1,0.0
0.245,-2,-2,-2,2,2,2,0,1,0.0
0.25,0,2,4,1,0,1,2,0,0.0
0.255,1,-2,0,-4,-2,-2,-3,-3,0.0
0.26,-2,-1,-1,-1,-1,0,-1,-1,0.0
0.265,-1,-2,-2,-5,-4,-3,-1,-1,0.0
0.27,1,-1,-1,3,4,-3,-1,-1,0.0
0.275,-1,-2,-2,1,1,0,0,0,0.0
0.28,-1,0,-1,-3,-2,-1,0,0,0.0
0.28500000000000003,-2,-1,0,1,-2,-1,-1,-4,0.0
0.29,-1,-2,-1,-6,-5,-2,-2,-2,0.0
0.295,0,-1,-4,-5,-3,-2,-2,-1,0.0
0.3,-2,-2,-3,-1,1,-1,-3,-3,0.0
0.305,-1,0,-2,-4,-4,0,-1,0,0.0
0.31,-2,-4,-3,0,-1,0,0,1,0.0
