time,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,orientation_x,orientation_y,orientation_z,orientation_w,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.09,11.0,18.0,21.0,9.0,-3.0,-1.0,-10.0,-11.0,0.00146484375,-0.12060546875,0.9791259765625,-0.1634521484375,-0.017578125,-0.23974609375,0.97900390625,8.875,-0.6875,5.875
0.095,-9.0,-30.0,-26.0,-11.0,-31.0,-11.0,17.0,21.0,-0.0025634765625,-0.111328125,0.97906494140625,-0.17022705078125,0.0810546875,-0.22021484375,0.98779296875,4.75,8.1875,9.3125
0.1,4.0,11.0,18.0,2.0,2.0,0.0,9.0,17.0,-0.01361083984375,-0.103759765625,0.9796142578125,-0.17144775390625,-0.04443359375,-0.1923828125,1.03369140625,9.875,8.125,1.625
0.105,-10.0,-66.0,-73.0,-16.0,-21.0,-13.0,3.0,2.0,-0.02215576171875,-0.096923828125,0.97998046875,-0.17236328125,-0.04736328125,-0.2578125,0.97802734375,13.6875,3.9375,0.375
0.11,-17.0,-17.0,-5.0,-5.0,-30.0,-12.0,-10.0,-27.0,-0.0301513671875,-0.082763671875,0.98004150390625,-0.177978515625,-0.125,-0.2470703125,0.93798828125,0.25,2.5,5.625
0.115,9.0,-8.0,-13.0,-5.0,-18.0,-5.0,2.0,-16.0,-0.0308837890625,-0.082763671875,0.97967529296875,-0.18011474609375,-0.08349609375,-0.1787109375,0.9833984375,8.125,-0.4375,12.5625
0.12,3.0,13.0,-15.0,-7.0,-12.0,-6.0,-3.0,5.0,-0.027099609375,-0.0814208984375,0.9793701171875,-0.18280029296875,-0.07470703125,-0.13623046875,0.986328125,2.5,-5.4375,5.0
0.125,-4.0,3.0,5.0,1.0,0.0,-3.0,4.0,6.0,-0.02197265625,-0.0777587890625,0.97845458984375,-0.18975830078125,-0.0703125,-0.123046875,1.0087890625,3.9375,-4.25,6.4375
0.13,-7.0,-8.0,-13.0,-10.0,-4.0,-4.0,-5.0,7.0,-0.0194091796875,-0.0771484375,0.9776611328125,-0.194580078125,-0.07470703125,-0.15771484375,1.00634765625,-1.25,-1.625,3.375
0.135,7.0,11.0,-2.0,-1.0,0.0,2.0,-2.0,12.0,-0.02044677734375,-0.0772705078125,0.97686767578125,-0.19830322265625,-0.07421875,-0.14697265625,1.0009765625,-1.25,1.75,4.3125
0.14,0.0,13.0,8.0,1.0,0.0,-3.0,-2.0,0.0,-0.0230712890625,-0.0770263671875,0.97650146484375,-0.19989013671875,-0.060546875,-0.14453125,0.99267578125,-1.4375,2.4375,1.1875
0.145,-1.0,7.0,5.0,2.0,-1.0,-3.0,-3.0,-4.0,-0.02435302734375,-0.07586669921875,0.97637939453125,-0.20062255859375,-0.064453125,-0.130859375,0.98388671875,-2.0625,1.5625,0.5625
