22.355,0,2,7,4,3,0,1,2
22.36,1,2,18,1,3,1,1,0
22.365,2,0,18,2,2,0,1,2
22.37,3,2,5,2,4,2,4,1
22.375,1,1,4,0,4,3,1,2
22.38,3,3,0,1,1,0,3,0
22.385,0,1,0,2,1,2,1,1
22.39,0,4,9,3,0,0,2,1
22.395,1,6,1,4,1,2,0,1
22.4,0,0,7,2,1,2,2,0
22.405,2,1,2,1,2,0,1,0
22.41,1,2,4,2,2,3,1,1
22.415,1,2,1,1,1,4,0,2
22.42,1,0,3,1,1,0,0,1
22.425,2,4,10,2,0,3,3,2
22.43,2,1,1,1,0,1,1,2
22.435,3,1,5,3,0,1,3,0
22.44,0,1,1,2,0,1,0,1
22.445,0,1,9,1,1,1,1,1
22.45,4,7,16,3,0,2,1,3
22.455,4,6,28,5,2,2,4,4
22.46,1,0,1,3,1,2,1,0
22.465,1,3,9,1,1,0,0,1
22.47,0,2,7,1,4,1,1,1
22.475,1,2,8,2,1,0,0,1
22.48,2,4,8,2,2,2,3,1
22.485,2,3,3,2,2,0,1,2
22.49,2,1,5,1,0,1,0,0
22.495,1,0,5,1,3,0,1,1
22.5,0,1,4,1,1,2,1,0
22.505,1,1,4,3,0,4,2,1
22.51,1,3,4,0,2,1,1,1
22.515,1,1,4,0,2,1,0,1
22.52,1,2,6,2,2,1,2,2
22.525,1,2,5,2,2,1,0,3
22.53,0,1,6,1,1,1,1,1
22.535,1,2,7,2,0,1,2,1
22.54,4,2,3,4,2,2,3,3
22.545,2,1,2,0,0,0,2,0
22.55,1,0,3,1,0,1,0,0
22.555,0,1,5,1,3,0,1,1
22.56,2,1,8,2,1,2,3,2
22.565,2,3,4,3,2,2,2,1
22.57,1,1,5,2,1,2,2,0
22.575,0,1,0,4,1,1,2,1
22.58,1,2,4,1,2,2,3,1
22.585,4,2,5,2,0,2,1,3
22.59,1,1,5,1,0,0,2,0
22.595,0,4,1,3,2,3,1,2
22.6,3,0,2,3,2,0,2,1
22.605,1,0,4,2,1,1,0,1
22.61,1,0,3,1,0,1,1,3
22.615,2,2,4,1,1,1,1,1
22.62,3,3,12,3,4,3,0,1
22.625,0,1,4,2,0,1,0,0
22.63,1,2,1,2,1,0,2,0
22.635,1,0,5,2,1,5,1,0
22.64,2,1,5,2,2,0,0,2
22.645,1,1,2,2,1,1,0,1
22.65,1,4,5,1,1,2,2,1
22.655,2,3,1,1,2,2,1,0
22.66,3,3,10,5,1,1,1,2
22.665,3,2,0,2,3,4,2,1
22.67,1,0,1,0,1,2,1,2
22.675,2,3,0,1,2,2,3,3
22.68,2,4,4,0,1,3,1,0
22.685,2,1,1,3,1,0,3,1
22.69,2,1,9,0,0,1,0,1
22.695,4,7,11,2,3,3,4,2
22.7,1,1,0,2,1,2,1,3
22.705,0,1,3,4,1,1,1,1
22.71,1,7,12,0,1,1,3,3
22.715,2,1,17,2,3,2,1,1
22.72,3,3,11,2,3,1,2,2
22.725,2,1,14,1,2,1,1,1
22.73,0,1,3,2,2,3,1,1
22.735,2,1,3,1,1,4,2,2
22.74,2,2,0,0,1,1,2,2
22.745,1,0,3,1,1,2,2,1
22.75,3,3,24,4,0,2,0,1
22.755,1,1,12,1,1,3,1,2
22.76,3,1,1,1,0,2,0,0
22.765,1,2,9,1,1,1,2,1
22.77,1,4,7,4,3,1,0,3
22.775,0,2,4,1,0,3,1,0
22.78,2,0,4,1,1,2,3,0
22.785,1,1,3,2,2,1,1,1
22.79,1,3,3,1,1,1,0,0
22.795,0,2,8,1,0,2,2,2
22.8,2,1,11,0,2,1,0,2
22.805,0,2,8,1,0,3,1,1
22.81,0,1,8,2,4,3,4,0
22.815,2,5,12,3,2,2,3,3
22.82,0,2,5,2,2,1,2,0
22.825,3,2,21,4,4,2,0,2
22.83,0,0,6,1,0,1,2,2
22.835,0,1,7,1,2,2,1,0
22.84,3,6,3,4,1,1,3,2
22.845,0,1,6,0,0,0,1,1
22.85,0,3,7,1,1,1,1,0
22.855,0,3,6,2,4,1,1,1
22.86,1,5,6,1,2,4,3,0
22.865,1,0,7,5,1,1,1,1
22.87,1,2,0,2,2,2,2,2
22.875,4,1,3,2,2,3,0,1
22.88,3,6,16,6,4,3,4,1
22.885,0,0,3,0,1,0,0,1
22.89,1,2,6,2,2,0,1,1
22.895,1,0,2,3,1,0,2,1
22.9,1,2,1,0,2,1,1,2
22.905,3,1,3,2,1,0,2,2
22.91,1,3,6,1,1,2,0,1
22.915,0,2,3,1,2,1,1,1
22.92,1,4,3,1,0,1,3,2
22.925,2,1,2,1,1,0,2,2
22.93,4,5,7,5,1,2,3,3
22.935,2,0,6,1,2,1,1,1
22.94,1,1,7,1,1,2,1,0
22.945,1,0,3,1,1,2,1,0
22.95,1,2,3,0,3,0,2,1
22.955,1,3,1,3,2,3,1,2
22.96,2,4,3,2,1,3,2,3
22.965,1,2,2,1,3,1,0,0
22.97,1,1,1,0,0,0,0,1
22.975,5,7,13,5,2,2,3,3
22.98,2,2,8,1,2,2,1,0
22.985,0,2,10,0,1,1,0,3
22.99,4,4,6,4,1,3,3,1
22.995,0,3,8,1,0,1,1,0
23,1,2,9,3,0,2,2,1
23.005,2,1,8,1,0,0,0,1
23.01,1,2,9,4,0,3,3,3
23.015,3,4,11,5,4,2,3,2
23.02,0,0,4,0,0,1,1,0
23.025,0,1,5,2,2,1,1,1
23.03,1,2,4,1,0,2,0,3
23.035,0,0,3,2,3,1,2,3
23.04,0,2,3,1,2,1,0,1
23.045,2,0,10,1,0,1,0,1
23.05,4,4,17,1,1,4,1,1
23.055,4,6,5,4,2,3,0,1
23.06,3,0,1,1,1,2,1,0
23.065,2,1,6,1,2,0,2,1
23.07,0,0,13,2,3,1,2,0
23.075,0,2,3,0,1,2,3,1
23.08,0,4,14,2,3,1,3,0
23.085,4,7,45,8,1,3,3,2
23.09,0,0,16,1,2,1,1,1
23.095,0,1,6,2,2,3,0,1
23.1,2,3,5,2,4,0,2,2
23.105,2,5,6,0,1,0,1,2
23.11,1,0,0,0,2,0,3,1
23.115,1,2,21,2,2,1,2,1
23.12,1,3,0,3,1,1,0,1
23.125,2,1,2,1,2,1,3,2
23.13,4,2,7,4,5,1,2,2
23.135,2,1,10,0,2,1,4,1
23.14,0,2,5,3,0,0,1,0
23.145,1,3,6,1,1,1,0,1
23.15,0,0,1,3,1,0,2,2
23.155,0,2,7,3,2,3,4,0
23.16,1,2,1,0,3,2,0,2
23.165,2,2,4,0,2,2,1,2
23.17,1,1,6,2,1,1,1,1
23.175,0,0,16,2,1,1,1,1
23.18,0,4,13,3,1,3,4,1
23.185,1,2,3,2,0,3,2,1
23.19,1,0,1,1,1,2,1,0
23.195,1,4,2,3,2,1,2,2
23.2,2,1,1,1,0,2,0,2
23.205,3,2,3,0,2,2,2,2
23.21,0,1,5,0,2,2,2,1
23.215,2,3,8,0,3,1,1,0
23.22,0,0,7,2,4,2,1,1
23.225,0,0,2,1,1,1,1,1
23.23,5,7,29,7,1,4,1,1
23.235,2,0,6,0,1,0,2,2
23.24,0,1,2,1,1,2,2,1
23.245,0,1,1,5,3,1,1,2
23.25,0,0,3,1,3,0,2,1
23.255,2,3,10,2,2,1,1,2
23.26,4,4,26,5,2,2,2,2
23.265,2,1,6,1,2,0,3,0
23.27,1,1,2,1,1,2,0,1
23.275,2,1,2,2,0,2,0,0
23.28,0,2,14,0,0,0,1,0
23.285,0,1,9,1,3,2,0,1
23.29,1,1,3,3,1,2,3,3
23.295,0,0,2,2,1,0,2,0
23.3,1,3,3,1,1,2,1,1
