10.255,3,0,0,1,3,4,3,2
10.26,1,2,3,0,2,1,2,0
10.265,1,1,0,2,1,2,1,0
10.27,2,3,4,2,1,1,1,2
10.275,1,0,1,2,1,0,1,3
10.28,0,0,1,0,1,1,1,2
10.285,2,3,4,1,1,1,1,2
10.29,0,0,0,0,0,0,1,0
10.295,1,1,1,0,3,1,1,2
10.3,0,3,3,1,1,0,1,2
10.305,1,0,1,1,1,2,1,1
10.31,1,0,0,1,2,2,1,2
10.315,1,3,4,4,3,1,0,1
10.32,3,7,8,5,3,3,0,2
10.325,6,13,11,9,4,4,5,3
10.33,0,0,2,0,0,0,1,1
10.335,1,1,0,0,1,0,0,2
10.34,3,3,1,2,0,1,2,1
10.345,1,1,3,1,4,6,2,1
10.35,2,0,0,2,1,4,1,2
10.355,2,1,1,3,4,4,3,0
10.36,0,2,4,2,3,0,0,1
10.365,2,1,0,2,3,1,1,0
10.37,2,2,1,3,5,6,3,0
10.375,2,0,0,4,2,1,1,1
10.38,1,1,4,1,2,0,0,1
10.385,1,0,1,0,0,1,1,0
10.39,2,0,1,1,1,2,0,0
10.395,2,1,2,3,1,1,1,1
10.4,3,4,4,4,5,1,1,0
10.405,0,3,0,0,1,2,1,2
10.41,2,2,2,1,2,2,3,1
10.415,1,2,4,2,1,2,3,1
10.42,1,3,2,3,2,0,2,2
10.425,0,1,1,1,4,3,0,1
10.43,1,3,3,2,0,2,1,1
10.435,2,2,0,2,2,2,2,2
10.44,1,4,2,2,1,2,3,2
10.445,1,1,0,1,1,1,1,0
10.45,2,1,1,2,1,3,2,2
10.455,4,6,7,5,2,1,1,9
10.46,0,7,13,5,2,0,0,11
10.465,3,6,3,3,3,1,3,0
10.47,5,8,44,8,2,3,2,6
10.475,1,0,2,0,2,2,1,2
10.48,2,0,2,2,1,1,1,4
10.485,0,1,6,0,3,1,1,0
10.49,0,0,9,0,0,1,1,0
10.495,2,1,4,1,0,2,3,4
10.5,0,4,3,1,1,3,0,10
10.505,2,2,7,3,1,4,4,10
10.51,1,2,6,1,0,2,0,2
10.515,3,3,7,3,0,0,2,5
10.52,0,4,10,2,1,2,1,0
10.525,2,0,5,2,2,3,3,6
10.53,1,4,8,1,1,2,3,2
10.535,2,9,7,3,1,1,0,1
10.54,4,8,8,5,4,1,2,4
10.545,1,0,2,2,1,3,0,3
10.55,4,5,7,5,4,2,2,2
10.555,9,22,1,8,5,4,4,7
10.56,4,12,44,10,4,2,2,1
