0.01,3,12,15,2,3,0,1,0
0.015,9,20,41,9,4,1,2,4
0.02,1,2,7,1,5,2,1,9
0.025,7,28,21,2,1,0,4,10
0.03,26,105,44,6,2,8,7,12
0.035,5,33,17,2,0,0,0,3
0.04,3,21,3,2,3,1,0,0
0.045,1,8,3,2,1,2,1,4
0.05,8,23,10,3,3,4,3,2
0.055,3,6,7,0,0,1,3,3
0.06,3,1,1,2,1,0,2,9
0.065,1,5,4,2,4,1,1,11
0.07,4,9,8,2,2,2,0,3
0.075,10,18,12,2,1,4,7,7
0.08,2,1,3,5,2,1,3,1
0.085,1,2,4,1,2,1,2,4
0.09,3,10,4,1,0,1,2,8
0.095,3,11,1,3,2,1,2,0
0.1,9,38,4,1,1,1,0,1
0.105,4,25,17,4,2,3,2,1
0.11,6,7,5,0,2,3,2,1
0.115,3,18,18,7,1,0,0,2
0.12,5,37,23,8,2,0,2,1
0.125,1,4,6,4,4,3,0,1
0.13,3,17,24,0,1,1,0,0
0.135,5,36,3,4,0,4,5,3
0.14,3,9,21,5,1,1,1,1
0.145,6,21,27,3,4,1,3,3
0.15,13,20,51,13,8,8,5,7
0.155,1,12,15,7,2,1,2,2
0.16,2,4,3,4,1,0,0,0
0.165,3,3,12,1,1,2,1,1
0.17,1,6,2,2,1,1,0,0
0.175,3,3,7,1,3,2,2,1
0.18,3,16,15,3,1,3,2,0
0.185,1,3,10,2,3,0,1,2
0.19,3,1,11,2,1,0,0,1
0.195,1,25,6,2,0,2,2,2
0.2,3,4,17,0,1,2,2,1
0.205,2,2,3,2,1,1,1,1
0.21,1,1,9,2,0,1,1,1
0.215,3,7,21,4,1,0,1,0
0.22,2,7,13,5,1,3,2,5
0.225,4,11,9,3,1,4,2,0
0.23,4,20,18,3,0,0,1,0
0.235,2,4,19,3,1,1,1,1
0.24,2,3,9,5,3,3,2,1
0.245,5,5,4,5,3,2,1,4
0.25,1,3,19,8,3,2,0,0
0.255,5,17,20,6,1,3,1,2
0.26,3,4,0,0,1,1,1,0
0.265,0,6,10,5,1,0,1,2
0.27,1,10,4,2,2,0,2,1
0.275,2,12,24,4,1,2,1,0
0.28,11,38,2,4,3,3,1,5
0.285,4,16,4,1,2,0,0,1
0.29,0,0,7,2,1,0,0,0
0.295,2,4,13,1,0,0,1,2
0.3,1,9,3,0,2,1,1,1
0.305,3,7,21,4,2,3,1,3
0.31,1,21,4,1,1,0,0,1
0.315,2,16,4,1,1,1,1,1
0.32,1,1,10,1,0,0,1,1
0.325,0,2,4,0,2,3,1,0
0.33,5,22,13,3,0,1,3,4
0.335,1,1,0,1,2,0,1,0
0.34,2,3,1,1,0,0,0,2
0.345,1,4,0,3,0,0,0,1
0.35,3,18,4,1,1,0,0,1
0.355,1,4,8,2,2,2,3,2
0.36,4,9,11,5,1,2,3,4
0.365,0,3,5,1,1,0,1,0
0.37,2,9,4,1,3,1,0,1
0.375,0,6,5,1,1,1,1,0
0.38,0,1,5,0,2,1,1,0
0.385,2,7,28,2,1,2,1,0
0.39,3,1,12,6,3,4,2,0
0.395,0,12,14,1,1,2,0,2
0.4,1,15,4,1,2,0,2,3
0.405,2,4,20,5,0,1,1,1
0.41,0,2,1,0,0,1,0,0
0.415,5,4,2,4,2,2,2,2
0.42,2,3,5,1,2,1,1,0
0.425,1,6,9,2,1,1,2,2
0.43,2,14,3,2,1,1,0,3
0.435,2,15,16,5,1,0,2,3
0.44,2,6,6,1,3,0,0,1
0.445,1,16,1,3,1,1,1,1
0.45,8,18,12,3,2,3,3,2
0.455,1,2,19,1,1,0,0,1
0.46,0,0,4,3,1,1,3,0
0.465,1,4,3,2,0,0,2,1
0.47,2,8,21,3,1,1,0,0
0.475,12,13,21,3,2,0,1,1
0.48,0,3,3,4,2,4,1,0
0.485,5,9,9,0,0,2,2,2
0.49,3,6,38,2,1,1,1,0
0.495,1,18,27,0,1,3,2,2
0.5,5,18,5,5,1,2,1,2
0.505,0,4,12,2,1,2,2,1
0.51,3,25,1,5,3,0,2,2
0.515,1,6,6,1,1,1,1,0
0.52,0,7,6,1,3,1,1,1
0.525,1,2,6,0,0,2,1,2
0.53,2,3,2,2,1,1,1,1
0.535,2,2,11,4,2,1,1,1
0.54,1,7,8,1,1,2,3,1
0.545,6,16,7,3,2,0,1,1
0.55,0,11,2,1,0,2,3,2
0.555,0,3,0,1,1,1,1,1
0.56,3,3,4,1,1,2,0,0
0.565,2,0,2,2,3,1,0,1
0.57,2,16,6,1,3,2,2,1
0.575,1,6,4,3,2,2,2,1
0.58,3,8,30,4,1,1,3,1
0.585,1,6,11,1,0,0,1,1
0.59,6,0,5,1,1,0,2,2
0.595,1,6,9,4,1,1,1,0
0.6,2,7,14,2,3,2,1,5
0.605,4,5,6,4,1,0,1,0
0.61,1,2,3,1,2,2,2,1
0.615,2,21,1,1,2,1,1,1
0.62,2,16,3,3,1,0,1,1
0.625,0,6,0,3,1,3,1,2
0.63,1,10,4,2,0,1,2,1
0.635,5,15,6,4,3,2,1,1
0.64,2,9,10,1,0,2,1,1
0.645,4,15,1,0,1,1,2,0
0.65,1,2,11,4,2,2,0,1
0.655,1,6,9,1,1,1,3,2
0.66,2,20,10,1,1,1,2,1
0.665,5,21,6,2,1,2,0,1
0.67,1,5,0,2,1,1,2,0
0.675,2,10,3,2,1,2,1,1
0.68,3,2,13,2,2,0,1,0
0.685,4,5,4,1,1,1,3,3
0.69,0,10,11,9,0,1,1,0
0.695,0,6,5,1,3,1,0,1
0.7,1,2,14,2,0,1,0,0
0.705,1,6,0,1,1,2,0,1
0.71,1,13,20,4,1,1,0,2
0.715,5,12,0,1,2,2,2,1
0.72,3,7,5,1,1,1,1,2
0.725,1,16,6,2,1,1,2,1
0.73,7,31,17,4,2,4,2,2
0.735,3,1,1,0,0,1,1,1
0.74,3,9,3,2,2,1,1,0
0.745,4,4,6,4,1,1,3,3
0.75,0,11,2,1,1,0,0,1
0.755,1,1,5,1,1,2,1,0
0.76,3,14,0,2,2,1,1,2
0.765,1,6,17,3,0,3,1,2
0.77,6,3,0,2,1,2,1,2
0.775,0,4,0,1,0,1,2,2
0.78,1,19,9,2,3,2,0,0
0.785,2,22,5,3,3,0,1,0
0.79,1,21,7,5,1,1,1,1
0.795,2,8,14,3,0,2,1,0
0.8,4,6,9,1,1,1,2,2
0.805,6,27,13,3,1,4,2,4
0.81,0,0,14,0,2,1,1,0
0.815,0,6,11,2,1,1,0,0
0.82,1,4,13,0,1,1,2,0
0.825,4,8,45,6,1,1,2,3
0.83,1,3,9,1,2,1,1,0
0.835,0,4,7,1,1,2,0,1
0.84,5,12,8,2,0,1,2,2
0.845,7,24,17,3,1,1,2,0
0.85,5,26,25,4,0,3,3,2
0.855,3,6,1,0,3,4,3,1
0.86,1,8,7,2,4,1,1,1
0.865,0,14,5,6,3,2,1,1
0.87,3,10,4,1,0,0,2,1
0.875,3,12,7,2,2,0,1,1
0.88,3,13,5,3,1,2,2,1
0.885,7,42,11,5,1,2,3,2
0.89,2,9,6,1,1,1,1,1
0.895,5,16,19,3,2,0,2,2
0.9,1,9,13,0,0,0,2,0
0.905,1,9,6,1,3,1,1,1
0.91,2,7,2,1,1,2,0,1
0.915,0,5,9,1,0,0,0,0
0.92,4,16,16,4,3,1,1,2
0.925,1,3,10,0,0,2,1,1
0.93,0,16,12,4,1,2,1,0
0.935,2,17,37,12,2,3,3,3
0.94,1,7,9,3,1,0,0,1
0.945,0,17,3,0,2,0,0,1
0.95,0,3,3,2,2,2,2,2
0.955,4,3,12,4,0,1,1,1
0.96,7,22,8,2,2,2,1,1
0.965,2,8,3,2,1,1,1,1
0.97,1,3,5,1,2,0,1,2
0.975,1,2,3,3,1,3,2,0
0.98,1,4,8,1,1,4,3,1
0.985,1,4,20,2,0,0,1,0
0.99,5,7,4,1,0,1,3,3
0.995,2,16,35,6,0,1,1,2
1,3,4,15,2,2,4,1,2
1.005,1,9,5,1,0,1,1,1
1.01,1,5,2,0,1,0,2,1
1.015,1,9,5,1,1,0,2,1
1.02,4,45,17,1,0,1,0,1
1.025,3,6,17,5,3,2,2,3
1.03,4,13,6,1,1,0,0,0
1.035,0,4,1,0,1,1,1,1
1.04,1,7,1,0,0,1,0,2
1.045,3,8,20,1,0,0,1,0
1.05,1,2,18,2,1,2,0,1
1.055,4,18,7,4,2,2,2,4
1.06,1,17,4,1,2,1,1,0
1.065,0,1,1,1,1,0,2,2
1.07,1,37,2,2,2,3,1,1
1.075,3,3,24,5,0,3,2,3
1.08,3,2,43,6,3,2,1,0
1.085,3,2,12,1,0,2,1,0
1.09,1,7,11,4,2,0,1,0
1.095,2,11,14,2,0,0,1,0
1.1,0,12,17,1,1,1,0,2
1.105,1,1,26,6,0,0,1,1
1.11,3,18,66,19,7,3,3,5
1.115,3,7,19,1,1,2,1,0
1.12,3,4,17,4,0,0,2,0
1.125,1,5,3,0,1,0,0,2
1.13,0,4,20,6,1,1,2,1
1.135,2,7,28,2,1,1,3,2
1.14,4,14,9,3,1,1,2,2
1.145,1,0,9,2,2,2,2,2
1.15,1,4,18,2,2,2,0,1
1.155,5,18,8,2,0,1,1,1
