timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-8,-3,-2,-3,-2,-3,-2,0,0.0
0.01,1,3,0,-1,-2,-2,-1,0,0.0
0.015,-2,0,-1,-1,-1,0,-3,-1,0.0
0.02,4,4,1,-2,-1,1,-2,-1,0.0
0.025,11,20,1,-1,-3,-2,0,1,0.0
0.03,-9,-7,-3,1,1,0,0,-6,0.0
0.035,-2,5,-1,-3,-1,1,-1,1,0.0
0.04,-2,0,1,-2,-2,-1,-1,-1,0.0
0.045,-1,-9,0,-6,-4,-1,-1,-1,0.0
0.05,9,-9,-4,-2,-1,-1,-1,-1,0.0
0.055,-3,-3,1,-1,-1,-2,-1,-3,0.0
0.06,-6,-2,0,-2,-1,-2,-1,-2,0.0
0.065,-2,-4,1,-3,-1,1,0,-3,0.0
0.07,0,1,2,-3,-1,-2,-1,4,0.0
0.075,-3,-1,-1,1,-2,0,0,-4,0.0
0.08,-8,-7,0,-2,-1,0,-2,-2,0.0
0.085,-3,-1,2,3,1,1,-1,-2,0.0
0.09,3,20,-8,-2,-3,-1,-1,-1,0.0
0.095,2,7,0,-1,1,-1,0,0,0.0
0.1,-1,1,2,-3,-2,-1,-1,0,0.0
0.105,5,-1,1,2,-1,-2,-2,-2,0.0
0.11,-12,-5,3,1,-1,0,0,-4,0.0
0.115,15,15,0,0,-3,-3,0,1,0.0
0.12,3,-12,-6,-3,-1,-1,0,-3,0.0
0.125,-11,-6,0,-1,0,0,-2,1,0.0
0.13,9,-5,-3,-1,1,2,-2,-2,0.0
0.135,-6,-8,2,-1,-3,-4,-2,0,0.0
0.14,0,0,1,3,5,-1,-1,-4,0.0
0.145,1,-1,-2,0,-2,1,-2,1,0.0
0.15,2,1,0,-2,-1,-1,0,1,0.0
0.155,6,22,1,-4,-4,-2,1,1,0.0
0.16,-3,-4,-1,-2,1,-2,-2,-3,0.0
0.165,0,-3,0,-2,-2,-3,0,0,0.0
0.17,-1,-1,-2,-1,-1,0,-2,-2,0.0
0.17500000000000002,-3,-7,-2,-1,-1,-1,-2,1,0.0
0.18,-7,1,0,-1,0,1,1,0,0.0
0.185,18,16,-7,-3,-2,1,-1,-4,0.0
0.19,-6,-8,-2,-1,-2,-2,-2,0,0.0
0.195,-1,-6,1,-1,-1,0,-1,0,0.0
0.2,-4,2,8,1,0,-2,-1,1,0.0
0.20500000000000002,-3,-5,-4,2,2,0,-1,1,0.0
0.21,-3,-8,-3,-4,1,1,0,-5,0.0
0.215,-2,-2,4,2,1,0,0,-4,0.0
0.22,-7,-1,-1,-4,-3,-3,-3,-3,0.0
0.225,-2,0,8,1,-2,-3,-1,1,0.0
0.23,2,3,0,3,-2,-1,-1,0,0.0
0.23500000000000001,2,4,-1,0,2,1,1,2,0.0
0.24,6,-9,1,0,-4,0,-1,-1,0.0
0.245,-14,-8,-7,-4,-1,-1,-1,-2,0.0
0.25,-4,-7,-1,-1,-2,-2,0,0,0.0
0.255,0,-2,-1,-3,-2,-1,-2,-3,0.0
0.26,3,3,0,-1,-3,-2,-1,1,0.0
0.265,-6,-9,1,-4,-1,0,-1,-2,0.0
0.27,0,4,-3,-2,0,-2,-2,-2,0.0
