timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,0,1,-1,0,-1,-2,-1,0,0.0
0.01,-1,-1,1,-1,-1,-1,0,0,0.0
0.015,-1,1,1,-2,0,-1,-1,-3,0.0
0.02,-1,0,-1,-1,-2,0,0,-1,0.0
0.025,-2,-2,-1,0,1,0,1,-4,0.0
0.03,-3,3,2,-1,-2,0,-2,-2,0.0
0.035,0,-11,-4,-3,-2,-1,-1,2,0.0
0.04,-1,1,1,0,1,1,-1,-3,0.0
0.045,-2,-2,-4,0,-1,0,-2,-2,0.0
0.05,-2,-2,-1,-4,-1,-1,0,-2,0.0
0.055,-2,9,2,-2,-2,-2,-2,-3,0.0
0.06,-1,-13,0,-2,-4,-4,-3,0,0.0
0.065,-5,1,-1,-2,-2,1,-2,-2,0.0
0.07,-2,-2,2,-1,-1,-2,-1,0,0.0
0.075,0,-2,-3,-2,-3,-1,-1,0,0.0
0.08,0,1,-1,-1,-5,-3,-1,0,0.0
0.085,0,-1,-3,-1,-1,-4,-2,0,0.0
0.09,-2,-3,-1,1,-2,-1,-1,-2,0.0
0.095,-2,0,0,0,1,-2,-1,-1,0.0
0.1,-1,2,-1,-1,-2,-1,-2,0,0.0
0.105,2,-3,0,0,0,-1,-1,0,0.0
0.11,1,3,0,0,0,0,-3,-2,0.0
0.115,0,-1,-2,-1,-1,-1,0,-2,0.0
0.12,0,6,1,-1,0,-1,1,-2,0.0
0.125,-1,-1,0,-1,-2,-1,-1,0,0.0
0.13,-1,-3,-2,1,0,-1,-1,0,0.0
0.135,-3,-7,-1,2,2,2,-1,-4,0.0
0.14,-5,0,-4,0,2,1,1,-3,0.0
0.145,-2,-6,-1,-2,-4,-3,-3,-1,0.0
0.15,1,2,2,-1,-1,-2,-1,-1,0.0
0.155,3,-1,-4,-4,-4,-2,-2,2,0.0
0.16,1,-2,1,-1,-1,-1,-1,0,0.0
0.165,0,-1,-1,0,-1,1,-1,-3,0.0
0.17,-3,-4,-1,0,2,0,-2,-1,0.0
0.17500000000000002,-3,-1,1,1,1,1,-1,-2,0.0
0.18,0,-1,-2,-2,-1,0,-1,-1,0.0
0.185,-2,3,-2,1,-1,-1,-1,-1,0.0
0.19,-3,-9,-2,-2,-4,-1,-2,-2,0.0
0.195,-1,2,1,-2,-2,-3,0,-1,0.0
0.2,1,2,-1,-4,-3,-2,-1,0,0.0
0.20500000000000002,-4,-6,0,-1,1,0,0,1,0.0
0.21,-1,-1,2,-1,-2,-1,-1,0,0.0
0.215,-3,5,-1,-1,-2,-2,-1,-3,0.0
0.22,2,3,1,-4,-5,-3,-2,1,0.0
0.225,1,2,-2,-1,-2,0,1,-2,0.0
0.23,1,1,-1,-1,-2,-3,0,0,0.0
0.23500000000000001,-3,-2,-1,-1,-2,-1,0,0,0.0
0.24,1,3,1,2,1,1,-1,-2,0.0
0.245,-2,0,1,-1,-1,0,-2,-1,0.0
0.25,-2,-1,1,-1,-2,-1,0,-2,0.0
0.255,2,3,0,-2,-5,-4,-2,1,0.0
0.26,-1,-2,-2,-1,-3,-2,-1,-2,0.0
0.265,-2,4,-2,1,0,-1,-2,-3,0.0
0.27,1,2,0,-2,-2,-1,0,1,0.0
0.275,1,-3,-1,-2,-3,-2,-1,1,0.0
0.28,-5,-4,-1,0,1,0,-2,-3,0.0
