0.01,11,61,12,6,5,1,1,2
0.015,22,46,11,5,0,4,1,2
0.02,2,51,5,28,6,4,0,1
0.025,9,68,4,1,2,0,1,3
0.03,0,7,17,9,9,3,2,3
0.035,0,11,6,4,3,0,1,1
0.04,9,84,2,3,2,3,1,7
0.045,4,10,13,3,5,1,3,3
0.05,11,31,29,17,0,5,1,3
0.055,13,22,8,25,4,1,0,5
0.06,24,51,1,17,5,1,2,7
0.065,28,9,4,19,5,3,5,8
0.07,20,12,10,49,2,3,3,0
0.075,11,12,18,38,5,2,2,2
0.08,8,27,4,11,4,2,0,2
0.085,5,1,6,2,11,5,2,5
0.09,1,1,1,6,6,2,3,1
0.095,16,15,1,2,3,0,3,8
0.1,16,15,4,6,3,3,1,4
0.105,12,3,9,19,2,0,2,10
0.11,0,5,7,7,4,1,0,0
0.115,5,33,8,22,32,9,5,2
0.12,12,35,4,6,4,4,5,6
0.125,11,26,1,0,13,5,1,3
0.13,0,24,6,27,11,7,2,2
0.135,1,15,6,6,7,1,0,1
0.14,1,12,2,33,3,2,1,0
0.145,7,12,2,9,3,1,2,1
0.15,23,71,2,24,3,0,2,10
0.155,6,11,1,22,13,3,4,4
0.16,0,10,5,0,8,4,2,2
0.165,1,6,13,59,23,4,2,0
0.17,12,79,21,34,14,0,2,3
0.175,3,39,41,9,5,3,2,1
0.18,10,17,11,15,14,3,1,1
0.185,0,11,12,11,2,2,2,3
0.19,2,6,20,21,9,8,4,4
0.195,0,12,38,6,15,5,2,2
0.2,3,23,1,14,17,5,5,4
0.205,0,37,36,19,1,3,1,2
0.21,2,29,34,63,7,3,1,2
0.215,4,2,28,6,13,3,2,2
0.22,18,87,9,4,16,4,6,5
0.225,8,12,0,29,11,1,0,5
0.23,7,4,27,4,5,3,0,0
0.235,5,9,9,21,2,3,4,9
0.24,14,1,65,3,1,1,0,2
0.245,6,45,6,21,0,2,2,0
0.25,2,36,77,8,1,1,1,1
0.255,3,4,53,0,1,0,2,12
0.26,2,10,56,7,7,3,2,13
0.265,3,30,82,15,1,3,2,12
0.27,0,7,30,3,6,1,0,9
0.275,3,5,24,5,4,4,1,0
0.28,18,3,43,1,2,3,4,17
0.285,9,4,11,3,6,1,5,8
0.29,42,24,37,17,1,1,40,1
0.295,46,20,100,0,6,2,29,8
0.3,107,33,94,6,3,3,8,12
0.305,112,22,9,4,11,6,9,28
0.31,49,35,73,1,4,5,18,37
0.315,64,50,39,21,5,8,9,22
0.32,122,71,8,22,1,1,12,12
0.325,127,48,8,14,5,3,7,6
0.33,114,41,8,3,3,0,9,1
0.335,61,33,51,4,2,1,6,5
0.34,24,9,73,34,4,3,1,20
0.345,3,7,51,78,2,0,1,24
0.35,26,29,19,51,2,2,3,16
0.355,37,13,8,48,1,1,2,4
0.36,29,8,2,5,0,1,5,13
0.365,22,20,10,4,3,0,7,17
0.37,18,20,1,3,5,0,4,14
0.375,20,7,2,15,1,1,1,13
0.38,22,12,7,21,2,1,2,15
0.385,7,6,1,36,0,0,6,10
0.39,3,15,11,48,2,2,1,5
0.395,6,15,28,35,1,1,1,9
0.4,10,12,5,33,5,0,4,4
0.405,4,26,47,43,1,1,3,3
0.41,9,68,52,18,0,2,0,7
0.415,13,34,19,27,1,1,0,5
0.42,5,37,40,26,3,4,3,1
0.425,6,9,26,25,0,3,3,1
0.43,1,6,1,12,1,3,1,1
0.435,10,43,21,4,1,1,1,1
0.44,7,45,53,1,3,2,1,1
0.445,5,5,44,4,0,3,5,1
0.45,5,24,43,4,2,0,0,1
0.455,1,7,38,9,1,3,4,2
0.46,16,71,55,7,2,2,6,5
0.465,2,20,23,4,4,3,3,2
0.47,0,37,15,1,3,2,3,1
0.475,1,72,52,8,2,2,4,3
0.48,3,18,78,13,5,1,0,3
0.485,4,8,35,1,1,1,2,1
0.49,1,5,21,10,1,1,3,2
0.495,1,7,7,3,2,1,0,2
