timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-3,1,15,-7,-3,-3,-2,-2,0.0
0.01,2,-4,-12,20,6,2,-1,1,0.0
0.015,0,-5,-2,-14,-2,1,-1,-1,0.0
0.02,-2,5,1,17,-4,-3,-2,0,0.0
0.025,1,1,-12,-8,1,-1,-2,-2,0.0
0.03,1,1,-12,-1,-2,0,1,-2,0.0
0.035,-1,1,22,-10,-2,-3,-1,0,0.0
0.04,-1,0,8,-11,2,-1,-1,-3,0.0
0.045,1,0,-4,-1,1,-2,1,1,0.0
0.05,-3,-1,0,-10,1,1,0,-1,0.0
0.055,1,-3,-4,10,-2,1,-1,-1,0.0
0.06,-3,-2,-20,-11,0,-1,-1,0,0.0
0.065,4,26,26,-5,-3,-3,-3,-1,0.0
0.07,4,3,-21,6,1,0,0,-1,0.0
0.075,0,-1,15,-2,0,-2,0,-2,0.0
0.08,-3,-8,-15,-2,-1,-5,-2,-2,0.0
0.085,1,11,-7,-2,4,0,-1,-4,0.0
0.09,-3,-15,-5,-30,-8,1,1,1,0.0
0.095,1,8,-4,10,-1,0,-3,1,0.0
0.1,3,2,-5,-1,0,0,-2,2,0.0
0.105,-2,-5,17,9,-1,-1,-1,-2,0.0
0.11,-2,-5,-43,16,5,-5,1,-3,0.0
0.115,-3,-5,-14,-36,2,-1,0,-5,0.0
0.12,0,1,49,24,-1,-2,-3,0,0.0
0.125,-4,-15,-77,-27,-2,0,-1,-1,0.0
0.13,2,10,30,23,1,-1,-2,-2,0.0
0.135,-2,-18,-60,-11,-3,-1,-1,7,0.0
0.14,-6,-7,-33,-21,-3,-7,-2,-6,0.0
0.145,-1,-8,-14,3,1,1,1,1,0.0
0.15,-2,-2,-6,-19,-4,0,-2,-2,0.0
0.155,0,4,9,5,3,0,-2,-1,0.0
0.16,-1,-3,26,-1,-1,0,0,1,0.0
0.165,2,10,-4,7,-2,1,0,2,0.0
0.17,-13,-15,-26,-9,2,-5,-2,-9,0.0
0.17500000000000002,4,5,28,16,-1,0,0,3,0.0
0.18,-7,-7,9,-7,-2,-2,-4,-9,0.0
0.185,-4,-12,16,-1,-1,0,-1,-1,0.0
0.19,6,1,15,12,1,-2,-2,6,0.0
0.195,-5,2,2,-21,-5,-2,0,-5,0.0
0.2,-3,3,-2,-1,0,-1,0,-6,0.0
0.20500000000000002,2,-4,-13,5,-1,0,-1,8,0.0
