timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,1,-6,1,-1,-2,-2,2,-1,0.0
0.01,-2,2,-3,-1,-1,-1,0,-3,0.0
0.015,-2,-1,-7,0,1,0,-1,-1,0.0
0.02,-1,1,-1,-2,1,0,-2,-3,0.0
0.025,-3,-2,-1,1,-1,-2,-2,0,0.0
0.03,-1,1,0,0,-1,-2,-1,-2,0.0
0.035,-1,0,-1,0,-2,-2,-4,0,0.0
0.04,-2,-3,-2,0,-2,-1,0,-1,0.0
0.045,1,2,-2,0,-3,-1,-1,0,0.0
0.05,-1,-2,-1,1,0,-1,-1,-1,0.0
0.055,0,1,2,-1,-1,-1,-1,-2,0.0
0.06,-1,-4,0,1,1,-2,-3,-1,0.0
0.065,-3,-2,0,-1,-3,-1,0,-1,0.0
0.07,-2,-1,-3,-2,-1,0,-2,-3,0.0
0.075,-1,2,4,-1,0,-1,-1,-3,0.0
0.08,0,-2,1,-3,-2,-2,-2,-1,0.0
0.085,-1,-2,-5,-1,-1,0,1,-1,0.0
0.09,0,1,2,-1,-1,-2,-2,0,0.0
0.095,-2,-4,-7,-1,-1,1,-2,-1,0.0
0.1,-2,-4,0,0,-2,-2,-2,0,0.0
0.105,-1,-2,0,-1,1,-1,-1,0,0.0
0.11,-1,-2,-2,-5,-3,-2,0,0,0.0
0.115,0,-1,-1,1,1,0,-1,-3,0.0
0.12,0,5,15,0,-1,0,0,1,0.0
0.125,-2,-5,-38,-6,0,-3,-3,-2,0.0
0.13,0,0,0,-2,1,-2,-1,-2,0.0
0.135,0,0,0,1,-2,-2,0,-1,0.0
0.14,0,3,4,-2,0,0,1,-1,0.0
0.145,0,1,11,-7,-3,0,-1,-1,0.0
0.15,-3,-2,-2,0,-1,1,-2,-1,0.0
0.155,0,1,-8,7,1,-1,-2,-1,0.0
0.16,-1,-3,-5,-8,-1,0,-3,0,0.0
0.165,2,-1,9,-3,-3,-2,-1,-4,0.0
0.17,-1,-5,-5,-1,-2,-2,0,-1,0.0
0.17500000000000002,-3,1,8,-8,0,-1,-1,-2,0.0
0.18,-2,-4,-7,4,0,-1,-3,-2,0.0
0.185,-1,-5,5,4,2,-1,-2,-1,0.0
0.19,1,2,-1,1,-2,0,1,-1,0.0
0.195,-2,-2,-1,-1,0,-2,-1,0,0.0
0.2,-2,-2,-4,-2,-2,-2,-1,-2,0.0
0.20500000000000002,1,2,0,-2,-2,-1,0,2,0.0
0.21,-3,-6,-1,-1,-1,0,-1,-2,0.0
0.215,-1,-1,-3,-1,-1,-1,-2,-2,0.0
0.22,-1,-1,-5,-3,-2,-1,-2,-2,0.0
0.225,-3,0,4,2,0,-1,-1,-1,0.0
0.23,0,1,1,-2,-1,-1,-2,-1,0.0
0.23500000000000001,-2,-2,-4,-5,-2,-2,-1,-1,0.0
0.24,-1,0,5,1,1,-2,-1,-2,0.0
0.245,-1,-1,0,0,0,0,-1,0,0.0
0.25,-2,0,0,-1,-2,-1,-2,-1,0.0
0.255,-2,-4,-5,-4,1,1,-1,-1,0.0
