18.255,1,7,27,12,6,2,1,1
18.26,4,8,29,9,3,2,0,1
18.265,6,7,31,12,4,3,9,4
18.27,1,1,20,3,4,1,9,0
18.275,2,3,6,7,6,6,4,3
18.28,3,7,22,11,6,4,2,2
18.285,4,8,12,10,9,4,3,1
18.29,6,12,22,15,3,0,4,1
18.295,1,3,29,6,3,5,2,1
18.3,0,4,25,6,5,2,2,0
18.305,1,5,11,4,4,2,6,1
18.31,1,5,12,5,1,2,2,2
18.315,2,5,20,10,6,4,5,2
18.32,7,20,51,20,6,1,5,0
18.325,4,7,1,13,6,9,4,2
18.33,5,12,15,11,5,2,4,3
18.335,7,13,9,10,13,5,4,5
18.34,2,10,12,12,3,0,3,2
18.345,0,2,41,3,3,1,3,0
18.35,4,9,84,23,6,2,1,3
18.355,0,0,7,3,5,2,3,1
18.36,2,2,14,5,5,4,0,1
18.365,1,3,46,3,3,1,4,0
18.37,0,2,39,9,1,1,2,0
18.375,1,0,21,0,3,4,10,1
18.38,0,14,15,2,2,8,0,3
18.385,3,21,19,4,2,13,3,2
18.39,2,1,2,1,6,17,10,1
18.395,4,2,14,3,0,7,3,20
18.4,2,10,29,7,2,5,1,24
18.405,0,9,14,6,1,3,0,5
18.41,6,1,6,6,1,4,2,14
18.415,3,9,15,5,2,3,4,13
18.42,6,9,12,5,2,0,5,17
18.425,4,0,4,0,2,1,7,5
18.43,1,2,8,0,2,3,19,13
18.435,2,2,19,8,3,7,15,20
18.44,10,8,2,3,4,8,6,47
18.445,1,7,17,6,1,13,5,28
18.45,13,2,19,8,4,9,7,17
18.455,15,11,14,4,6,9,13,19
18.46,21,2,7,6,8,32,27,7
18.465,43,18,5,11,10,28,5,46
18.47,30,7,22,15,9,11,6,30
18.475,5,15,21,5,2,21,20,28
18.48,24,13,14,14,12,34,11,50
18.485,5,6,19,1,9,35,21,27
18.49,16,29,21,5,1,13,11,42
18.495,63,47,22,14,14,0,13,51
18.5,74,32,5,1,8,18,49,41
18.505,36,2,18,13,10,62,70,45
18.51,16,37,42,37,19,23,15,29
18.515,79,29,18,8,6,5,1,29
18.52,7,6,3,1,3,6,1,39
18.525,39,26,7,4,3,29,19,24
18.53,29,2,19,20,15,3,38,51
18.535,21,29,42,21,14,45,12,77
18.54,27,70,60,49,26,18,1,128
18.545,40,29,14,11,7,24,8,69
18.55,56,7,74,5,3,48,42,54
18.555,33,4,11,5,1,13,52,53
18.56,20,25,11,18,7,28,17,2
18.565,73,63,65,37,22,20,54,19
18.57,48,11,17,7,7,58,18,15
18.575,6,41,11,8,7,15,93,98
18.58,19,40,42,25,25,40,6,94
18.585,38,13,38,10,7,48,23,5
18.59,14,2,54,21,15,32,32,10
18.595,42,17,48,11,12,57,36,127
18.6,18,25,15,16,8,42,108,18
18.605,27,10,35,0,1,69,90,14
18.61,20,53,9,28,26,2,56,85
18.615,36,5,37,9,6,18,29,19
18.62,113,37,44,31,26,61,11,97
18.625,71,85,85,22,16,33,3,10
18.63,22,9,18,3,8,3,22,4
18.635,14,14,40,7,9,80,62,102
18.64,21,15,10,3,8,81,49,32
18.645,10,20,39,7,6,12,92,7
18.65,23,8,85,27,22,9,31,9
18.655,7,1,29,1,7,9,53,41
18.66,38,12,41,7,13,10,42,90
