timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
45.75,1,-3,-1,-2,0,-1,-1,-1
45.755,-1,-1,1,-3,-2,-1,0,-1
45.76,-1,-2,0,0,0,-1,-2,0
45.765,-1,0,-2,-1,-1,-1,-1,0
45.77,-1,0,-1,-1,-1,0,0,-1
45.775,0,-1,0,-1,-2,-1,-1,-2
45.78,0,-2,-1,-1,-3,-3,-1,-3
45.785,-2,-1,-1,0,-3,-1,-1,-2
45.79,-2,0,-1,0,-3,-1,-2,-2
45.795,-1,-1,-2,0,-1,-2,-2,-1
45.8,-1,-1,-1,-3,1,-1,-1,0
45.805,0,-1,1,1,-1,0,-2,-1
45.81,-1,-1,-2,0,0,-2,0,0
45.815,-1,0,-2,-1,-1,-2,0,0
45.82,0,-1,-1,-1,-2,-1,0,1
45.825,-1,-3,-2,-2,-1,-2,-1,-1
45.83,0,-3,-2,-2,-2,-2,-3,-1
45.835,0,-1,-2,-1,-2,-2,-1,-3
45.84,0,-1,-2,1,0,0,-1,-2
45.845,-2,-1,-1,-1,0,0,0,0
45.85,-1,-1,0,-2,1,-2,0,-2
45.855,-2,0,-1,-1,1,-1,-1,0
45.86,1,-1,-1,-2,-1,1,-1,-1
45.865,0,0,-1,-2,-1,-1,-1,0
45.87,-3,0,1,-1,1,-1,0,-1
45.875,0,-1,-1,-1,-1,-2,-2,-2
45.88,-1,-1,-1,-1,-1,-2,0,-2
45.885,0,-1,-2,0,-1,-3,-1,0
45.89,0,-2,-2,-2,-1,-1,-2,-1
45.895,-1,-2,-2,-1,0,-1,-2,-1
45.9,-2,-2,-1,-1,0,-3,-3,0
45.905,-2,-3,-2,-3,-2,-2,-1,-3
45.91,0,0,-3,0,-2,-1,0,0
45.915,-1,-1,-1,-2,0,-1,1,0
45.92,-1,0,0,-1,-1,0,0,-1
45.925,-2,-2,0,-1,-1,-2,-1,-1
45.93,-2,0,-1,-1,-1,-3,1,-4
45.935,-1,1,-1,-1,0,0,1,-1
45.94,-2,-1,-3,0,-2,-2,1,-1
45.945,-1,-1,-2,-2,0,-1,-1,-3
45.95,0,-1,-2,-1,-1,1,-2,0
45.955,-2,-1,-1,0,-1,-2,-2,-1
45.96,-2,-2,1,0,0,-2,-1,0
45.965,-1,-1,0,1,-2,-1,-1,0
45.97,0,-1,0,-1,-1,1,-1,-1
45.975,-1,-1,0,1,0,0,-1,-3
45.98,-2,0,-2,-3,-1,-1,-1,-1
45.985,0,-1,-2,-2,-1,-1,-1,1
45.99,-1,-2,-1,-1,-2,-1,-1,1
45.995,-1,-1,-1,-3,-2,-2,-1,-2
46,-1,-1,-2,-2,-1,-1,-1,-3
46.005,-1,-2,-1,0,0,0,-1,0
46.01,-3,-1,-2,-2,0,-2,0,-3
46.015,-2,-1,-2,-1,-1,0,0,-1
46.02,-1,-3,1,-3,0,-2,-2,-2
46.025,0,0,0,0,-3,-1,-1,0
46.03,-1,-2,-1,-1,-1,-1,-1,1
46.035,-1,-2,-1,0,-2,-1,-2,-1
